question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
1476,express binary literals,convert 21 to binary string,bin(21),1,0,5,55,0,55,0
51520,How to get an absolute file path in Python,get an absolute file path of file 'mydir/myfile.txt',os.path.abspath('mydir/myfile.txt'),34,0,9,24,1,55,0
113534,Is there a function in Python to split a string without ignoring the spaces?,split a string `mystring` considering the spaces ' ',"mystring.replace(' ', '! !').split('!')",67,0,8,0,0,55,0
533398,"In python 2.4, how can I execute external commands with csh instead of bash?",execute command 'echo $0' in Z shell,"os.system(""zsh -c 'echo $0'"")",228,0,9,41,1,55,0
761804,Trimming a string,Trimming a string `str`,str.strip(),316,0,8,0,0,55,0
1514553,declare an array,declare an array with element 'i',intarray = array('i'),466,3,6,51,0,55,0
1602934,Check if a given key already exists in a dictionary,Check if a given key 'key1' exists in dictionary `dict`,"if ('key1' in dict):
    pass",480,3,1,3,0,55,0
2793324,delete a list element by value,delete the element `c` from list `a`,"if (c in a):
    a.remove(c)",662,8,7,57,1,55,0
2878084,Sort a list of dicts by dict values,"sort a list of dictionaries by the value of keys 'title', 'title_url', 'id' in ascending order.","l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))",677,8,1,4,0,55,0
2918362,writing string to a file on a new line everytime?,Write a string `My String` to a file `file` including new line character,file.write('My String\n'),683,8,9,40,1,55,0
3059301,Manipulating binary data in Python,encode string `data` using hex 'hex' encoding,print(data.encode('hex')),697,9,8,0,0,55,0
3505831,in python how do I convert a single digit number into a double digits string?,pads string '5' on the left with 1 zero,print('{0}'.format('5'.zfill(2))),780,11,5,21,0,55,0
4284648,Converting lists of tuples to strings Python,convert each tuple in list `l` to a string with '@' separating the tuples' elements,""""""" """""".join([('%d@%d' % (t[0], t[1])) for t in l])",906,14,7,35,1,55,0
4998629,Python: Split string with multiple delimiters,"split string `str` with delimiter '; ' or delimiter ', '","re.split('; |, ', str)",1026,17,8,0,0,55,0
5183533,How to make List from Numpy Matrix in Python,Convert the first row of numpy matrix `a` to a list,numpy.array(a)[0].tolist(),1044,18,6,1,0,55,0
5844672,Delete an element from a dictionary,Delete an element 0 from a dictionary `a`,{i: a[i] for i in a if (i != 0)},1098,19,1,48,0,55,0
7522533,How can I turn a string into a list in Python?,Convert a string into a list,list('hello'),1239,23,8,17,0,55,0
7717380,how to convert 2d list to 2d numpy array?,Convert array `a` to numpy array,a = np.array(a),1252,23,6,58,0,55,0
8577137,creating a tmp file in python,Open a file `path/to/FILE_NAME.ext` in write mode,"new_file = open('path/to/FILE_NAME.ext', 'w')",1341,25,9,20,1,55,0
9001509,sort a dictionary by key,sort dictionary `d` by key,od = collections.OrderedDict(sorted(d.items())),1380,26,1,28,0,55,0
9637838,Convert string date to timestamp in Python,convert string '01/12/2011' to an integer timestamp,"int(datetime.datetime.strptime('01/12/2011', '%d/%m/%Y').strftime('%s'))",1436,28,2,10,0,55,0
