question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
72899,How do I sort a list of dictionaries by values of the dictionary in Python?,How do I sort a list of dictionaries by values of the dictionary in Python?,list_of_dicts.sort(key=operator.itemgetter('age')),43,0,1,64,0,56,0
123198,copy a file,copy file '/dir/file.ext' to '/new/dir',"shutil.copy2('/dir/file.ext', '/new/dir')",74,0,9,25,1,56,0
364519,iterate over a dictionary in sorted order,iterate over a dictionary `d` in sorted order,it = iter(sorted(d.items())),159,0,1,1,0,56,0
415511,get current time,get current date and time,datetime.datetime.now(),187,0,2,34,0,56,0
674519,How can I convert a Python dictionary to a list of tuples?,convert a python dictionary 'a' to a list of tuples,"[(k, v) for k, v in a.items()]",276,0,1,10,0,56,0
875968,How to remove symbols from a string with Python?,remove symbols from a string `s`,"re.sub('[^\\w]', ' ', s)",350,0,8,0,0,56,0
952914,Making a flat list out of list of lists,make a flat list from list of lists `sublist`,[item for sublist in l for item in sublist],379,1,7,50,1,56,0
2195340,Determining the unmatched portion of a string using a regex in Python,"split string 'Words, words, words.' using a regex '(\\W+)'","re.split('(\\W+)', 'Words, words, words.')",571,5,0,47,0,56,0
2212433,Counting the Number of keywords in a dictionary in python,count the number of keys in dictionary `yourdictfile`,len(set(open(yourdictfile).read().split())),573,5,1,63,0,56,0
3277503,read a file line by line into a list,read file `fname` line by line into a list `content`,"with open(fname) as f:
    content = f.readlines()",728,9,9,32,1,56,0
3817529,syntax for creating a dictionary into another dictionary in python,"create a dictionary `{'spam': 5, 'ham': 6}` into another dictionary `d` field 'dict3'","d['dict3'] = {'spam': 5, 'ham': 6}",819,12,1,27,0,56,0
4484690,How to filter a dictionary in Python?,Filter a dictionary `d` to remove keys with value 'None' and replace other values with 'updated',"dict((k, 'updated') for k, v in d.items() if v != 'None')",938,15,1,40,0,56,0
7351270,Control a print format when printing a list in Python,print a list of floating numbers `l` using string formatting,print([('%5.3f' % val) for val in l]),1227,22,5,29,0,56,0
8303993,Elegant way to transform a list of dict into a dict of dicts,convert a list of dictionaries `listofdict into a dictionary of dictionaries,"dict((d['name'], d) for d in listofdict)",1316,25,1,9,0,56,0
9427163,Remove duplicate dict in list in Python,remove duplicate dict in list `l`,[dict(t) for t in set([tuple(d.items()) for d in l])],1413,27,1,8,0,56,0
9470142,Remove string between 2 characters from text string,remove all square brackets from string 'abcd[e]yth[ac]ytwec',"re.sub('\\[.*?\\]', '', 'abcd[e]yth[ac]ytwec')",1415,27,8,0,0,56,0
