question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
237079,get file creation & modification date/times in,get the creation time of file `path_to_file`,return os.path.getctime(path_to_file),105,0,9,26,1,33,0
319426,case insensitive string comparison,case insensitive comparison between strings `first` and `second`,(first.upper() == second.upper()),147,0,0,11,0,33,0
546321,How do I calculate the date six months from the current date,get the date 2 months from today,"(date(2010, 12, 31) + relativedelta(months=(+ 2)))",232,0,2,3,0,33,0
574236,How to determine number of files on a drive with Python?,determine number of files on a drive with python,os.statvfs('/').f_files - os.statvfs('/').f_ffree,234,0,9,42,1,33,0
642154,convert strings into integers,"convert string ""1"" into integer",int('1'),258,0,5,9,0,33,0
674519,How can I convert a Python dictionary to a list of tuples?,convert dictionary of pairs `d` to a list of tuples,"[(v, k) for k, v in d.items()]",277,0,1,8,0,33,0
674764,string find,find the index of sub string 'World' in `x`,x.find('World'),283,0,0,6,0,33,0
794995,How to convert datetime to string in python in django,Jinja2 formate date `item.date` accorto pattern 'Y M d',{{(item.date | date): 'Y M d'}},328,0,2,44,0,33,0
1059559,Split Strings with Multiple Delimiters?,"split string ""a;bcd,ef g"" on delimiters ';' and ','","""""""a;bcd,ef g"""""".replace(';', ' ').replace(',', ' ').split()",410,1,8,0,0,33,0
2990121,loop through a Python list by twos,loop through 0 to 10 with step 2,"for i in range(0, 10, 2):
    pass",692,9,5,65,0,33,0
3294889,Iterating over dictionaries using for loops,get keys and items of dictionary `d` as a list,list(d.items()),742,10,1,64,0,33,0
3847472,get index of character in python list,"get index of character 'b' in list '['a', 'b']'","['a', 'b'].index('b')",824,12,7,51,1,33,0
4365964,numpy: efficiently reading a large array,Construct an array with data type float32 `a` from data in binary file 'filename',"a = numpy.fromfile('filename', dtype=numpy.float32)",926,15,6,8,0,33,0
4706499,append to a file,append to file 'test1' content 'koko',"with open('test1', 'ab') as f:
    pass",979,16,9,48,1,33,0
