question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
674764,string find,find the index of sub string 'cc' in string 'sdfasdf','sdfasdf'.index('cc'),284,0,0,13,0,7,0
931092,Reverse a string,Reverse a string `s`,''.join(reversed(s)),367,0,8,0,0,7,0
2168123,Converting a String to List in Python,"convert the string '0,1,2' to a list of integers","[int(x) for x in '0,1,2'.split(',')]",563,5,5,4,0,7,0
2721782,How to convert a Date string to a DateTime object?,convert a date string `s` to a datetime object,"datetime.datetime.strptime(s, '%Y-%m-%dT%H:%M:%SZ')",647,7,2,25,0,7,0
2803852,Python date string to date object,convert date string '24052010' to date object in format '%d%m%Y',"datetime.datetime.strptime('24052010', '%d%m%Y').date()",667,8,2,19,0,7,0
3258573,Pythonic way to insert every 2 elements in a string,Insert a character `-` after every two elements in a string `s`,"""""""-"""""".join(a + b for a, b in zip(s[::2], s[1::2]))",723,9,8,0,0,7,0
4302166,Format string dynamically,"format number of spaces between strings `Python`, `:` and `Very Good` to be `20`","print('%*s : %*s' % (20, 'Python', 20, 'Very Good'))",917,14,8,0,0,7,0
4363072,what would be the python code to add time to a specific timestamp?,Parse string '21/11/06 16:30' according to format '%d/%m/%y %H:%M',"datetime.strptime('21/11/06 16:30', '%d/%m/%y %H:%M')",925,15,2,6,0,7,0
5844672,Delete an element from a dictionary,Delete an element `key` from a dictionary `d`,del d[key],1099,19,1,5,0,7,0
6569528,Python float to int conversion,round off the float that is the product of `2.52 * 100` and convert it to an int,int(round(2.51 * 100)),1159,21,5,24,0,7,0
9224385,"In dictionary, converting the value from string to integer",convert values in dictionary `d` into integers,"{k: int(v) for k, v in d.items()}",1399,27,1,41,0,7,0
10213994,sorting a list of tuples in Python,sorting a list of tuples `list_of_tuples` by second key,"sorted(list_of_tuples, key=lambda tup: tup[1])",1475,29,7,39,1,7,0
11613284,Add items to a dictionary of lists,get a dictionary with keys from one list `keys` and values from other list `data`,"dict(zip(keys, zip(*data)))",1588,32,1,59,0,7,0
12400256,Python: Converting Epoch time into the datetime,Convert unix timestamp '1347517370' to formatted string '%Y-%m-%d %H:%M:%S',"time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))",1646,33,2,40,0,7,0
13462365,Python 2.7 Counting number of dictionary items with given value,count the number of values in `d` dictionary that are predicate to function `some_condition`,sum(1 for x in list(d.values()) if some_condition(x)),1746,36,1,4,0,7,0
13557937,How to convert decimal to binary list in python,convert decimal `8` to binary list,[int(x) for x in bin(8)[2:]],1756,36,5,39,0,7,0
14043934,time offset,subtract 1 hour and 10 minutes from time object `t`,"(t - datetime.timedelta(hours=1, minutes=10))",1802,37,2,7,0,7,0
