question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
186857,"Splitting a semicolon-separated string to a dictionary, in Python",split a string `s` by ';' and convert to a dictionary,dict(item.split('=') for item in s.split(';')),84,0,8,0,0,21,0
209840,Map two lists into a dictionary in Python,map two lists `keys` and `values` into a dictionary,"new_dict = {k: v for k, v in zip(keys, values)}",96,0,1,9,0,21,0
299446,How do I change directory back to my original working directory with Python?,change working directory to the directory `owd`,os.chdir(owd),132,0,9,46,1,21,0
303200,How do I remove/delete a folder that is not empty with Python?,remove directory tree '/folder_name',shutil.rmtree('/folder_name'),135,0,9,64,1,21,0
319426,case insensitive string comparison,case insensitive string comparison between `string1` and `string2`,(string1.lower() == string2.lower()),144,0,0,7,0,21,0
319426,case insensitive string comparison,case insensitive comparison of strings `string1` and `string2`,"if (string1.lower() == string2.lower()):
    print('The strings are the same (case insensitive)')
else:
    print('The strings are not the same (case insensitive)')",146,0,0,10,0,21,0
577234,"Python ""extend"" for a dictionary",extend dictionary `a` with key/value pairs of dictionary `b`,a.update(b),236,0,1,4,0,21,0
761804,Trimming a string,"Trimming a string "" Hello """,' Hello '.strip(),318,0,8,0,0,21,0
940822,"Regular expression syntax for ""match nothing""?",regular expression syntax for not to match anything,re.compile('.\\A|.\\A*|.\\A+'),375,0,0,5,0,21,0
1012185,"In Python, how do I index a list with another list?",index a list `L` with another list `Idx`,T = [L[i] for i in Idx],397,1,7,35,1,21,0
1217251,Python: sorting a dictionary of lists,sort dictionary of lists `myDict` by the third item in each list,"sorted(list(myDict.items()), key=lambda e: e[1][2])",432,2,1,39,0,21,0
2225564,Get a filtered list of files in a directory,create a list `files` containing all files in directory '.' that starts with numbers between 0 and 9 and ends with the extension '.jpg',"files = [f for f in os.listdir('.') if re.match('[0-9]+.*\\.jpg', f)]",574,6,9,44,1,21,0
2951701,Is it possible to use 'else' in a python list comprehension?,"replace `0` with `2` in the list `[0, 1, 0, 3]`","[(a if a else 2) for a in [0, 1, 0, 3]]",684,8,7,46,1,21,0
3262437,Finding missing values in a numpy array,get the non-masked values of array `m`,m[~m.mask],724,9,6,50,0,21,0
3294889,Iterating over dictionaries using for loops,Iterating key and items over dictionary `d`,"for (k, v) in list(d.items()):
    pass",740,10,1,4,0,21,0
3367288,insert variable values into a string in python,use `%s` operator to print variable values `str1` inside a string,"'first string is: %s, second one is: %s' % (str1, 'geo.tif')",752,10,8,0,0,21,0
3590165,Joining a list that has Integer values with Python,print a list of integers `list_of_ints` using string formatting,"print(', '.join(str(x) for x in list_of_ints))",793,11,5,22,0,21,0
4830535,Python: How do I format a date in Jinja2?,Get the date object `date_of_manufacture` of object `car` in string  format '%Y-%m-%d',{{car.date_of_manufacture.strftime('%Y-%m-%d')}},994,16,2,5,0,21,0
5944630,sort a list of dicts by x then by y,sort a list of dictionary `list` first by key `points` and then by `time`,"list.sort(key=lambda item: (item['points'], item['time']))",1112,19,1,31,0,21,0
6667201,How to define two-dimensional array in python,"create a list `matrix` containing 5 lists, each of 5 items  all set to 0",matrix = [([0] * 5) for i in range(5)],1168,21,7,49,1,21,0
8409095,matplotlib: Set markers for individual points on a line,"set circle markers on plot for individual points  defined in list   `[1,2,3,4,5,6,7,8,9,10]` created by range(10)","plt.plot(list(range(10)), linestyle='--', marker='o', color='b')",1328,25,7,42,1,21,0
9210525,convert hex to decimal,convert hex string 'deadbeef' to decimal,"int('deadbeef', 16)",1398,27,5,34,0,21,0
10915391,Sorting a list of dicts by dict values,sorting a list of dictionary `a` by values in descending order,"sorted(a, key=dict.values, reverse=True)",1530,30,1,39,0,21,0
13571134,recursively go through all subdirectories and read files,recursively go through all subdirectories and files in `rootdir`,"for (root, subFolders, files) in os.walk(rootdir):
    pass",1759,36,9,40,1,21,0
14182339,Matching multiple regex patterns with the alternation operator?,"get whatever is between parentheses as a single match, and any char outside as an individual match in string '(zyx)bc'","re.findall('\\(.+?\\)|\\w', '(zyx)bc')",1812,37,0,42,0,21,0
14182339,Matching multiple regex patterns with the alternation operator?,match multiple regex patterns with the alternation operator `|` in a string `(zyx)bc`,"re.findall('\\(.*?\\)|\\w', '(zyx)bc')",1813,37,0,45,0,21,0
16041405,Python: convert list to generator,convert a list  into a generator object,"(n for n in [1, 2, 3, 5])",1960,41,7,63,1,21,0
16866261,Detecting non-ascii characters in unicode string,Get all non-ascii characters in a unicode string `\xa3100 is worth more than \u20ac100`,"print(re.sub('[\x00-\x7f]', '', '\xa3100 is worth more than \u20ac100'))",2009,42,8,0,0,21,0
19121722,Build Dictionary in Python Loop - List and Dictionary Comprehensions,build dictionary with keys of dictionary `_container` as keys and values of returned value of function `_value` with correlating key as parameter,{_key: _value(_key) for _key in _container},2182,47,1,28,0,21,0
20400135,Simple way to append a pandas series with same index,append a pandas series `b` to the series `a` and get a continuous index,a.append(b).reset_index(drop=True),2259,49,3,64,0,21,0
23566515,Multiplication of 1d arrays in numpy,get the dot product of two one dimensional numpy arrays,"np.dot(a[:, (None)], b[(None), :])",2382,52,6,26,0,21,0
23748995,Pandas DataFrame to list,Get a list of all values in column `a` in pandas data frame `df`,df['a'].tolist(),2387,52,3,54,0,21,0
25148611,How do I extract all the values of a specific key from a list of dictionaries?,extract all the values of a specific key named 'values' from a list of dictionaries,results = [item['value'] for item in test_data],2418,53,1,45,0,21,0
25817930,Fastest way to sort each row in a pandas dataframe,Fastest way to sort each row in a pandas dataframe,"df.sort(df.columns, axis=1, ascending=False)",2430,53,3,44,0,21,0
27868020,How to subset a data frame using Pandas based on a group criteria?,select records of dataframe `df` where the sum of column 'X' for each value in column 'User' is 0,df.groupby('User')['X'].filter(lambda x: x.sum() == 0),2473,54,3,35,0,21,0
32283692,Adding a 1-D Array to a 3-D array in Numpy,"add array of shape `(6, 9, 20)` to array `[1, 2, 3, 4, 5, 6, 7, 8, 9]`","np.zeros((6, 9, 20)) + np.array([1, 2, 3, 4, 5, 6, 7, 8, 9]).reshape((1, 9, 1))",2617,58,6,2,0,21,0
33769531,Python: Converting from binary to String,Convert a binary value '1633837924' to string,"struct.pack('<I', 1633837924)",2651,59,5,4,0,21,0
34148637,Sorting JSON in python by a specific value,sort json `ips_data` by a key 'data_two',"sorted_list_of_keyvalues = sorted(list(ips_data.items()), key=item[1]['data_two'])",2656,59,1,64,0,21,0
42765620,How to sort a dictionary in python by value when the value is a list and I want to sort it by the first index of that list,How to sort a dictionary in python by value when the value is a list and I want to sort it by the first index of that list,"sorted(list(data.items()), key=lambda x: x[1][0])",2878,65,1,34,0,21,0
