question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
1854,What OS am I running on,get the name of the OS,print(os.name),8,0,4,51,1,45,1
179369,How do I abort the execution of a Python script?,abort the execution of the script using message 'aa! errors!',sys.exit('aa! errors!'),81,0,4,16,1,45,1
510348,make a time delay,"delay for ""5"" seconds",time.sleep(5),217,0,4,42,1,45,1
687295,How do I do a not equal in Django queryset filtering?,Filter model 'Entry' where 'id' is not equal to 3 in Django,Entry.objects.filter(~Q(id=3)),290,0,4,48,1,45,1
817087,Call a function with argument list in python,call a function with argument list `args`,func(*args),331,0,4,46,1,45,1
930865,how to sort by a computed value in django,sort objects in model `Profile` based on Theirs `reputation` attribute,"sorted(Profile.objects.all(), key=lambda p: p.reputation)",366,0,4,34,1,45,1
1405602,How to adjust the quality of a resized image in Python Imaging Library?,"resized image `image` to width, height of `(x, y)` with filter of `ANTIALIAS`","image = image.resize((x, y), Image.ANTIALIAS)",456,2,4,33,1,45,1
1406145,How do I get rid of Python Tkinter root window?,How do I get rid of Python Tkinter root window?,root.destroy(),457,3,4,49,1,45,1
2052390,Manually raising (throwing) an exception,"Manually throw an exception ""I know python!""",raise Exception('I know python!'),539,5,4,20,1,45,1
2052390,Manually raising (throwing) an exception,"throw an exception ""I know Python!""",raise Exception('I know Python!'),543,5,4,13,1,45,1
2052390,Manually raising (throwing) an exception,"throw a value error with message 'A very specific bad thing happened', 'foo', 'bar', 'baz'",raise ValueError('A very specific bad thing happened'),545,5,4,53,1,45,1
2416823,How to get the content of a Html page in Python,Get all the texts without tags from beautiful soup object `soup`,""""""""""""".join(soup.findAll(text=True))",601,6,4,18,1,45,1
3355822,python http request with token,request page 'https://www.mysite.com/' with credentials of username 'username' and password 'pwd',"requests.get('https://www.mysite.com/', auth=('username', 'pwd'))",750,10,4,17,1,45,1
3945750,Find a specific tag with BeautifulSoup,BeautifulSoup find tag 'div' with styling 'width=300px;' in HTML string `soup`,"soup.findAll('div', style='width=300px;')",855,13,4,57,1,45,1
4476373,Simple URL GET/POST function,request http url `url`,r = requests.get(url),935,15,4,13,1,45,1
4716533,How to attach debugger to a python subproccess?,attach debugger pdb to class `ForkedPdb`,ForkedPdb().set_trace(),983,16,4,29,1,45,1
4906977,Access environment variables,get value of the environment variable 'KEY_THAT_MIGHT_EXIST',print(os.environ.get('KEY_THAT_MIGHT_EXIST')),1011,17,4,51,1,45,1
5061582,Setting stacksize in a python script,Setting stacksize in a python script,os.system('ulimit -s unlimited; some_executable'),1030,17,4,18,1,45,1
5999747,Beautifulsoup - nextSibling,"In `soup`, get the content of the sibling of the `td`  tag with text content `Address:`",print(soup.find(text='Address:').findNext('td').contents[0]),1116,19,4,65,1,45,1
6027690,How to avoid line color repetition in matplotlib.pyplot?,Plot using the color code `#112233` in matplotlib pyplot,"pyplot.plot(x, y, color='#112233')",1119,19,4,52,1,45,1
7668141,Pycurl keeps printing in terminal,Make function `WRITEFUNCTION` output nothing in curl `p`,"p.setopt(pycurl.WRITEFUNCTION, lambda x: None)",1250,23,4,19,1,45,1
7831371,Is there a way to get a list of column names in sqlite?,SQLite get a list of column names from cursor object `cursor`,"names = list(map(lambda x: x[0], cursor.description))",1262,23,4,44,1,45,1
8209568,How do I draw a grid onto a plot in Python?,draw a grid line on every tick of plot `plt`,plt.grid(True),1297,24,4,55,1,45,1
9354127,How to grab one random item from a database in Django/postgreSQL?,grab one random item from a database `model` in django/postgresql,model.objects.all().order_by('?')[0],1409,27,4,46,1,45,1
10960463,Non-ASCII characters in Matplotlib,set font `Arial` to display non-ascii characters in matplotlib,"matplotlib.rc('font', **{'sans-serif': 'Arial', 'family': 'sans-serif'})",1533,30,4,59,1,45,1
11336548,Django - taking values from POST request,"django get the value of key 'title' from POST request `request` if exists, else return empty string ''","request.POST.get('title', '')",1563,31,4,40,1,45,1
12201577,How can I convert an RGB image into grayscale in Python?,convert an rgb image 'messi5.jpg' into grayscale `img`,"img = cv2.imread('messi5.jpg', 0)",1628,33,4,24,1,45,1
12323403,How do I find an element that contains specific text in Selenium Webdriver (Python)?,How do I find an element that contains specific text in Selenium Webdriver (Python)?,"driver.find_elements_by_xpath(""//*[contains(text(), 'My Button')]"")",1638,33,4,14,1,45,1
13042013,Adding url to mysql row in python,adding url `url` to mysql row,"cursor.execute('INSERT INTO index(url) VALUES(%s)', (url,))",1692,34,4,59,1,45,1
15271907,"Python mySQL Update, Working but not updating table",commit all the changes after executing a query.,dbb.commit(),1905,40,4,26,1,45,1
15286401,Print multiple arguments in python,print multiple arguments 'name' and 'score'.,"print('Total score for {} is {}'.format(name, score))",1907,40,4,19,1,45,1
15445981,How do I disable the security certificate check in Python requests,disable the certificate check in https requests for url `https://kennethreitz.com`,"requests.get('https://kennethreitz.com', verify=False)",1924,40,4,46,1,45,1
15666169,python + pymongo: how to insert a new field on an existing document in mongo from a for loop,insert a new field 'geolocCountry' on an existing document  'b' using pymongo,"db.Doc.update({'_id': b['_id']}, {'$set': {'geolocCountry': myGeolocCountry}})",1939,41,4,41,1,45,1
19948732,Changing marker's size in matplotlib,Matplotlib change marker size to 500,"scatter(x, y, s=500, color='green', marker='h')",2233,48,4,64,1,45,1
21691126,Find and click an item from 'onclick' partial value,"find element by css selector ""input[onclick*='1 Bedroom Deluxe']""","driver.find_element_by_css_selector(""input[onclick*='1 Bedroom Deluxe']"")",2315,50,4,20,1,45,1
23531030,MultiValueDictKeyError in Django,"Get value for  ""username"" parameter in GET request  in Django","request.GET.get('username', '')",2380,52,4,58,1,45,1
32458541,Django can't find URL pattern,Configure url in django properly,"url('^', include('sms.urls')),",2621,58,4,41,1,45,1
32874539,Using a variable in xpath in Python Selenium,find a tag `option` whose `value` attribute is `state` in selenium,"driver.find_element_by_xpath(""//option[@value='"" + state + ""']"").click()",2635,58,4,58,1,45,1
34527388,How to click on the text button using selenium python,click on the text button 'section-select-all' using selenium python,browser.find_element_by_class_name('section-select-all').click(),2669,59,4,56,1,45,1
