question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
89228,Calling an external command,"Calling an external command ""echo Hello World""","return_code = subprocess.call('echo Hello World', shell=True)",63,0,9,14,1,38,0
163542,pass a string into subprocess.Popen,set the stdin of the process 'grep f' to be b'one\ntwo\nthree\nfour\nfive\nsix\n',"p = Popen(['grep', 'f'], stdout=PIPE, stdin=PIPE, stderr=STDOUT)
grep_stdout = p.communicate(input='one\ntwo\nthree\nfour\nfive\nsix\n')[0]",76,0,9,41,1,38,0
455612,Limiting floats to two decimal points,print float `a` with two decimal points,"print(('%.2f' % round(a, 2)))",202,0,5,58,0,38,0
508657,Multidimensional array in Python,Create multidimensional array `matrix` with 3 rows and 2 columns in python,"matrix = [[a, b], [c, d], [e, f]]",212,0,6,36,0,38,0
899103,Writing a list to a file with Python,writing items in list `thelist` to file `thefile`,"for item in thelist:
    thefile.write(('%s\n' % item))",352,0,9,33,1,38,0
1246444,convert string to dict using list comprehension in python,convert string `x'  to dictionary splitted by `=` using list comprehension,dict([x.split('=') for x in s.split()]),434,2,1,9,0,38,0
1713594,Parse a string with a date to a datetime object,parse string '01-Jan-1995' into a datetime object using format '%d-%b-%Y',"datetime.datetime.strptime('01-Jan-1995', '%d-%b-%Y')",492,3,2,4,0,38,0
2077897,Substitute multiple whitespace with single whitespace in Python,substitute multiple whitespace with single whitespace in string `mystring`,""""""" """""".join(mystring.split())",549,5,8,0,0,38,0
3061761,Numpy array dimensions,get the dimensions of numpy array `a`,N.shape(a),700,9,6,39,0,38,0
3182716,Python unicode string with UTF-8?,Encode a latin character in string `Sopet\xc3\xb3n` properly,'Sopet\xc3\xb3n'.encode('latin-1').decode('utf-8'),712,9,8,0,0,38,0
3518778,read csv into record array in numpy,read csv file 'myfile.csv' into array,"df = pd.read_csv('myfile.csv', sep=',', header=None)",782,11,6,8,0,38,0
3984539,Python: use regular expression to remove the white space from all lines,remove white spaces from all the lines using a regular expression in string 'a\n b\n c',"re.sub('(?m)^\\s+', '', 'a\n b\n c')",862,13,8,0,0,38,0
4383571,Importing files from different folder,Importing file `file` from folder '/path/to/application/app/folder',"sys.path.insert(0, '/path/to/application/app/folder')
import file",928,15,9,19,1,38,0
4793617,How to derive the week start for a given (iso) weeknumber / year in python,"derive the week start for the given week number and year ‘2011, 4, 0’","datetime.datetime.strptime('2011, 4, 0', '%Y, %U, %w')",989,16,2,32,0,38,0
5245058,Python: Filter lines from a text file which contain a particular word,filter lines from a text file 'textfile' which contain a word 'apple',[line for line in open('textfile') if 'apple' in line],1049,18,0,23,0,38,0
5503925,How do I use a dictionary to update fields in Django models?,update the fields in django model `Book` using dictionary `d`,Book.objects.create(**d),1073,18,1,16,0,38,0
5577501,How to tell if string starts with a number?,"Check if string `strg` starts with any of the elements in list ('0', '1', '2', '3', '4', '5', '6', '7', '8', '9')","strg.startswith(('0', '1', '2', '3', '4', '5', '6', '7', '8', '9'))",1079,18,0,29,0,38,0
6586310,Python: Convert list of key-value tuples into dictionary?,"convert list of key-value tuples `[('A', 1), ('B', 2), ('C', 3)]` into dictionary","dict([('A', 1), ('B', 2), ('C', 3)])",1160,21,1,6,0,38,0
6633523,How can I convert a string with dot and comma into a float number in Python,"convert a string `123,456.908` with dot and comma into a floating number","float('123,456.908'.replace(',', ''))",1166,21,5,60,0,38,0
7126916,Perform a string operation for every element in a Python list,formate each string cin list `elements` into pattern '%{0}%',elements = ['%{0}%'.format(element) for element in elements],1196,21,8,0,0,38,0
7271385,How do I combine two lists into a dictionary in Python?,"combine two lists `[1, 2, 3, 4]` and `['a', 'b', 'c', 'd']` into a dictionary","dict(zip([1, 2, 3, 4], ['a', 'b', 'c', 'd']))",1214,22,1,13,0,38,0
8740353,How to convert a string data to a JSON object in python?,convert a urllib unquoted string `unescaped` to a json data `json_data`,json_data = json.loads(unescaped),1358,26,8,0,0,38,0
9336270,Using a Python dict for a SQL INSERT statement,Execute SQL statement `sql` with values of dictionary `myDict` as parameters,"cursor.execute(sql, list(myDict.values()))",1407,27,1,12,0,38,0
9573244,check if the string is empty,check if string `my_string` is empty,"if some_string:
    pass",1427,27,0,12,0,38,0
13295735,How can I replace all the NaN values with Zero's in a column of a pandas dataframe,replace all the nan values with 0 in a pandas dataframe `df`,df.fillna(0),1727,35,3,3,0,38,0
13781828,Replace a string in list of lists,Truncate `\r\n` from each string in a list of string `example`,"example = [x.replace('\r\n', '') for x in example]",1775,36,8,0,0,38,0
13945749,String Formatting in Python 3,"format string ""({0.goals} goals, ${0.penalties})""","""""""({0.goals} goals, ${0.penalties})"""""".format(self)",1792,37,8,0,0,38,0
