question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
647515,How can I know python's path under windows?,get the path of Python executable under windows,os.path.dirname(sys.executable),261,0,9,45,1,19,0
804995,How to use subprocess when multiple arguments contain spaces?,Call a subprocess with arguments `c:\\Program Files\\VMware\\VMware Server\\vmware-cmd.bat` that may contain spaces,subprocess.Popen(['c:\\Program Files\\VMware\\VMware Server\\vmware-cmd.bat']),330,0,9,12,1,19,0
2587402,Sorting Python list based on the length of the string,sort list `xs` in ascending order of length of elements,"xs.sort(lambda x, y: cmp(len(x), len(y)))",619,7,7,54,1,19,0
2600191,count the occurrences of a list item,count the occurrences of items in list `l`,"dict(((x, l.count(x)) for x in set(l)))",629,7,7,20,1,19,0
2606976,How to replace empty string with zero in comma-separated string?,"split string `s` into a list of strings based on ',' then replace empty strings with zero",""""""","""""".join(x or '0' for x in s.split(','))",632,7,8,31,0,19,0
2612802,copy a list,deep copy list `old_list` as `new_list`,new_list = copy.deepcopy(old_list),633,7,7,54,1,19,0
2878084,Sort a list of dicts by dict values,sort a list `l` of dicts by dict value 'title',l.sort(key=lambda x: x['title']),676,8,1,47,0,19,0
3160752,Removing backslashes from a string in Python,remove backslashes from string `result`,"result.replace('\\', '')",709,9,8,0,0,19,0
3252590,Python: Finding a (string) key in a dictionary that contains a substring,Find all the items from a dictionary `D` if the key contains the string `Light`,"[(k, v) for k, v in D.items() if 'Light' in k]",722,9,1,31,0,19,0
3964681,Find all files in directory with extension .txt,"Find all files in directory ""/mydir"" with extension "".txt""","for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass",860,13,9,42,1,19,0
4357787,python reverse tokens in a string,"Reverse the order of words, delimited by `.`, in string `s`","""""""."""""".join(s.split('.')[::-1])",922,14,8,0,0,19,0
4484690,How to filter a dictionary in Python?,Filter a dictionary `d` to remove keys with value None and replace other values with 'updated',"dict((k, 'updated') for k, v in d.items() if v is None)",939,15,1,10,0,19,0
4523551,Python ASCII to binary,Convert ascii value 'P' to binary,bin(ord('P')),943,15,5,3,0,19,0
4627981,Creating a dictionary from a string,"Create a dictionary from string `e` separated by `-` and `,`","dict((k, int(v)) for k, v in (e.split(' - ') for e in s.split(',')))",955,15,1,51,0,19,0
5864485,How can I split this comma-delimited string in Python?,"print a string `s` by splitting with comma `,`","print(s.split(','))",1102,19,8,0,0,19,0
6159313,Can Python test the membership of multiple values in a list?,"test if either of strings `a` or `b` are members of the set of strings, `['b', 'a', 'foo', 'bar']`","set(['a', 'b']).issubset(['b', 'a', 'foo', 'bar'])",1123,20,0,42,0,19,0
6280978,how to uniqify a list of dict in python,how to uniqify a list of dict in python,[dict(y) for y in set(tuple(x.items()) for x in d)],1133,20,1,52,0,19,0
6618515,Sorting list based on values from another list?,sort list `X` based on values from another list `Y`,"[x for y, x in sorted(zip(Y, X))]",1164,21,7,31,1,19,0
7287996,Python: Get relative path from comparing two absolute paths,get relative path of path '/usr/var' regarding path '/usr/var/log/',"print(os.path.relpath('/usr/var/log/', '/usr/var'))",1222,22,9,17,1,19,0
8153631,Js Date object to python datetime,"convert js date object 'Tue, 22 Nov 2011 06:00:00 GMT' to python datetime","datetime.strptime('Tue, 22 Nov 2011 06:00:00 GMT', '%a, %d %b %Y %H:%M:%S %Z')",1285,24,2,2,0,19,0
9554544,"Python, running command line tools in parallel",subprocess run command 'start command -flags arguments' through the shell,"subprocess.call('start command -flags arguments', shell=True)",1423,27,9,58,1,19,0
9554544,"Python, running command line tools in parallel",run command 'command -flags arguments &' on command line tools as separate processes,"subprocess.call('command -flags arguments &', shell=True)",1424,27,9,42,1,19,0
