question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
82831,check whether a file exists,"check whether a file ""/etc"" exists",print(os.path.isfile('/etc')),53,0,9,33,1,59,0
273192,check if a directory exists and create it if necessary,check if a directory `path` exists and create it if necessary,"try:
    os.makedirs(path)
except OSError as exception:
    if (exception.errno != errno.EEXIST):
        raise",119,0,9,32,1,59,0
275018,remove (chomp) a newline,remove trailing newline in string 'test string \n\n','test string \n\n'.rstrip('\n'),125,0,8,0,0,59,0
364519,iterate over a dictionary in sorted order,iterate over a dictionary `dict` in sorted order,return iter(sorted(dict.items())),160,0,1,10,0,59,0
455612,Limiting floats to two decimal points,limit float 13.9499999 to two decimal points,('%.2f' % 13.9499999),201,0,5,20,0,59,0
510357,read a single character from the user,read a single character from stdin,sys.stdin.read(1),219,0,8,0,0,59,0
761804,Trimming a string,"right trimming ""\n\t"" from string `myString`",myString.rstrip('\n\t'),313,0,8,0,0,59,0
931092,Reverse a string,Reverse a string `a_string`,a_string[::(-1)],369,0,8,0,0,59,0
1249786,Is there a string-collapse library function in python?,split string `my_string` on white spaces,""""""" """""".join(my_string.split())",436,2,8,48,0,59,0
3878555,How to replace repeated instances of a character with a single instance of that character in python,Replace repeated instances of a character '*' with a single instance in a string 'text',"re.sub('\\*\\*+', '*', text)",830,12,8,0,0,59,0
4315506,load csv into 2D matrix with numpy for plotting,convert csv file 'test.csv' into two-dimensional matrix,"numpy.loadtxt(open('test.csv', 'rb'), delimiter=',', skiprows=1)",918,14,6,29,0,59,0
5212870,Sorting a Python list by two criteria,Sorting a Python list by two criteria,"sorted(list, key=lambda x: (x[0], -x[1]))",1046,18,7,41,1,59,0
6714826,How can I determine the byte length of a utf-8 encoded string in Python?,Determine the byte length of a utf-8 encoded string `s`,return len(s.encode('utf-8')),1173,21,8,0,0,59,0
8134602,psycopg2: insert multiple rows with one query,"execute sql query 'INSERT INTO table VALUES(%s,%s,%s,%s,%s,%s,%s,%s,%s)' with all parameters in list `tup`","cur.executemany('INSERT INTO table VALUES(%s,%s,%s,%s,%s,%s,%s,%s,%s)', tup)",1283,24,7,14,1,59,0
11403474,Python Regex - Remove special characters but preserve apostraphes,"remove all non -word, -whitespace, or -apostrophe characters from string `doesn't this mean it -technically- works?`","re.sub(""[^\\w' ]"", '', ""doesn't this mean it -technically- works?"")",1576,31,8,0,0,59,0
11692613,Python - sum values in dictionary,Get all the values in key `gold` summed from a list of dictionary `myLIst`,sum(item['gold'] for item in myLIst),1593,32,1,46,0,59,0
11692613,Python - sum values in dictionary,get a sum of all values from key `gold` in a list of dictionary `example_list`,sum([item['gold'] for item in example_list]),1595,32,1,15,0,59,0
11801309,loop over files,loop over files in directory `source`,"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass",1606,32,9,50,1,59,0
11840111,Divide the values of two dictionaries in python,divide values associated with each key in dictionary `d1` from values associated with the same key in dictionary `d2`,"dict((k, float(d2[k]) / d1[k]) for k in d2)",1612,32,1,26,0,59,0
12681945,Reversing bits of Python integer,revers correlating bits of integer `n`,"int('{:08b}'.format(n)[::-1], 2)",1664,33,5,13,0,59,0
13167391,filtering grouped df in pandas,filter dataframe `grouped` where the length of each group `x` is bigger than 1,grouped.filter(lambda x: len(x) > 1),1710,35,3,30,0,59,0
13891559,Is there a more pythonic way of exploding a list over a function's arguments?,unpack elements of list `i` as arguments into function `foo`,foo(*i),1785,37,7,18,1,59,0
14931769,get all combination of n binary value,get all combination of 3 binary values,"lst = list(itertools.product([0, 1], repeat=3))",1875,39,7,16,1,59,0
15012228,Splitting on last delimiter in Python string?,split a string `s` on last delimiter,"s.rsplit(',', 1)",1884,39,8,0,0,59,0
15852295,list of ints into a list of tuples python,"convert a flat list into a list of tuples of every two items in the list, in order","print(zip(my_list[0::2], my_list[1::2]))",1950,41,7,60,1,59,0
18730044,Converting two lists into a matrix,"converting two lists `[1, 2, 3]` and `[4, 5, 6]` into a matrix","np.column_stack(([1, 2, 3], [4, 5, 6]))",2160,46,6,6,0,59,0
19100540,Rounding entries in a Pandas DafaFrame,"round off entries in dataframe `df` column `Alabama_exp` to two decimal places, and entries in column `Credit_exp` to three decimal places","df.round({'Alabama_exp': 2, 'Credit_exp': 3})",2180,47,3,12,0,59,0
19894365,Running R script from python,running r script '/pathto/MyrScript.r' from python,"subprocess.call(['/usr/bin/Rscript', '--vanilla', '/pathto/MyrScript.r'])",2229,48,9,59,1,59,0
20461165,How to convert pandas index in a dataframe to a column?,convert index at level 0 into a column in dataframe `df`,"df.reset_index(level=0, inplace=True)",2263,49,3,10,0,59,0
20683167,What's the fastest way to locate a list element within a list in python?,find the index of a list with the first element equal to '332' within the list of lists `thelist`,"[index for index, item in enumerate(thelist) if item[0] == '332']",2276,49,7,28,1,59,0
21205074,How to split a string at line breaks in python?,split a string `s` at line breaks `\r\n`,"[map(int, x.split('\t')) for x in s.rstrip().split('\r\n')]",2299,50,8,0,0,59,0
27060098,Replacing few values in a pandas dataframe column with another value,"replace values `['ABC', 'AB']` in a column 'BrandName' of  pandas dataframe `df` with another value 'A'","df['BrandName'] = df['BrandName'].replace(['ABC', 'AB'], 'A')",2454,54,3,2,0,59,0
27318022,Read a File from redirected stdin with python,read a file from redirected stdin and save to variable `result`,result = sys.stdin.read(),2460,54,9,29,1,59,0
27896214,"Reading tab-delimited file with Pandas - works on Windows, but not on Mac",reading tab-delimited csv file `filename` with pandas on mac,"pandas.read_csv(filename, sep='\t', lineterminator='\r')",2476,54,3,54,0,59,0
29370211,pandas split string into columns,Unpack column 'stats' in dataframe `df` into a series of columns,df['stats'].apply(pd.Series),2514,55,3,9,0,59,0
30759776,Extracting specific src attributes from script tags,"extract attributes 'src=""js/([^""]*\\bjquery\\b[^""]*)""' from string `data`","re.findall('src=""js/([^""]*\\bjquery\\b[^""]*)""', data)",2565,57,0,61,0,59,0
31793195,Most efficient way to get the integer index of a key in pandas,Get the integer location of a key `bob` in a pandas data frame,df.index.get_loc('bob'),2595,57,3,6,0,59,0
31818050,round number to nearest integer,round number 1.0005 up to 3 decimal places,"round(1.0005, 3)",2599,57,5,56,0,59,0
38457059,Pandas changing cell values based on another cell,change NaN values in dataframe `df` using preceding values in the frame,"df.fillna(method='ffill', inplace=True)",2744,61,3,38,0,59,0
