question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
172439,How do I split a multi-line string into multiple lines?,Split a multi-line string ` a \n b \r\n c ` by new line character `\n`,' a \n b \r\n c '.split('\n'),78,0,8,0,0,23,0
227459,"get the <a href=""http://en.wikipedia.org/wiki/ASCII"" rel=""nofollow noreferrer"">ASCII</a> value of a character as an int",get the ASCII value of a character as an int,ord(),97,0,5,59,0,23,0
364519,iterate over a dictionary in sorted order,iterate over a dictionary `d` in sorted order,"for (key, value) in sorted(d.items()):
    pass",158,0,1,2,0,23,0
1082413,Sort a list of strings based on regular expression match or something similar,sort a list of strings `strings` based on regex match,"strings.sort(key=lambda str: re.sub('.*%', '', str))",412,1,0,13,0,23,0
2389846,Python Decimals format,format a string `num` using string formatting,"""""""{0:.3g}"""""".format(num)",595,6,5,11,0,23,0
2813829,How do I coalesce a sequence of identical characters into just one?,coalesce non-word-characters in string `a`,"print(re.sub('(\\W)\\1+', '\\1', a))",671,8,8,55,0,23,0
4576115,Convert a list to a dictionary in Python,"convert a list 'a' to a dictionary where each even element represents the key to the dictionary, and the following odd element is the value","b = {a[i]: a[i + 1] for i in range(0, len(a), 2)}",948,15,1,58,0,23,0
6375343,Reading unicode elements into numpy array,load data containing `utf-8` from file `new.txt` into numpy array `arr`,"arr = numpy.fromiter(codecs.open('new.txt', encoding='utf-8'), dtype='<U2')",1138,20,6,6,0,23,0
6916542,Writing List of Strings to Excel CSV File in Python,write a list of strings `row` to csv object `csvwriter`,csvwriter.writerow(row),1188,21,8,0,0,23,0
6996603,Delete a file or folder,recursively delete all contents in directory `path`,"shutil.rmtree(path, ignore_errors=False, onerror=None)",1189,21,9,39,1,23,0
7238226,Python datetime to microtime,Convert a datetime object `dt` to microtime,time.mktime(dt.timetuple()) + dt.microsecond / 1000000.0,1205,22,2,4,0,23,0
7555335,How to convert a string from CP-1251 to UTF-8?,How to convert a string from CP-1251 to UTF-8?,d.decode('cp1251').encode('utf8'),1240,23,8,7,0,23,0
