question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
73663,Terminating a Python script,terminate the program,sys.exit(),44,0,4,41,1,47,1
73663,Terminating a Python script,"Terminating a Python script with error message ""some error message""",sys.exit('some error message'),45,0,4,55,1,47,1
247770,Retrieving python module path,get the path of the python module `amodule`,path = os.path.abspath(amodule.__file__),111,0,4,26,1,47,1
402504,determine the variable type,determine the type of variable `v`,type(v),177,0,4,13,1,47,1
849674,Simple threading in Python 2.6 using thread.start_new_thread(),start a new thread for `myfunction` with parameters 'MyStringHere' and 1,"thread.start_new_thread(myfunction, ('MyStringHere', 1))",344,0,4,47,1,47,1
1949318,Checking if a website is up,Check the status code of url `url`,"r = requests.head(url)
return (r.status_code == 200)",526,4,4,29,1,47,1
2051744,Reverse Y-Axis in PyPlot,reverse all x-axis points in pyplot,plt.gca().invert_xaxis(),537,5,4,62,1,47,1
2375335,"In Django, how do I clear a sessionkey?",clear session key 'mykey',del request.session['mykey'],594,6,4,38,1,47,1
2428092,Creating a JSON response using Django and Python,create a json response `response_data`,"return HttpResponse(json.dumps(response_data), content_type='application/json')",605,6,4,28,1,47,1
3040904,Save JSON outputed from a URL to a file,save json output from a url ‘http://search.twitter.com/search.json?q=hi’ to file ‘hi.json’ in Python 2,"urllib.request.urlretrieve('http://search.twitter.com/search.json?q=hi', 'hi.json')",695,9,4,19,1,47,1
3774571,Get data from the meta tags using BeautifulSoup,BeautifulSoup find all tags with attribute 'name' equal to 'description',soup.findAll(attrs={'name': 'description'}),811,12,4,63,1,47,1
3842155,Is there a way to make the Tkinter text widget read only?,change the state of the Tkinter `Text` widget to read only i.e. `disabled`,text.config(state=DISABLED),821,12,4,62,1,47,1
4901483,How to apply django/jinja2 template filters 'escape' and 'linebreaks' correctly?,apply jinja2 filters `forceescape` and `linebreaks` on variable `my_variable`,{{my_variable | forceescape | linebreaks}},1006,17,4,29,1,47,1
4921038,Deleting row with Flask-SQLAlchemy,flask-sqlalchemy delete row `page`,db.session.delete(page),1017,17,4,42,1,47,1
5971312,How to set environment variables in Python,set environment variable 'DEBUSSY' equal to 1,os.environ['DEBUSSY'] = '1',1113,19,4,52,1,47,1
7164679,How to send cookies in a post request with the Python Requests library?,send cookies `cookie` in a post request to url 'http://wikipedia.org' with the python requests library,"r = requests.post('http://wikipedia.org', cookies=cookie)",1203,22,4,23,1,47,1
8315209,Sending http headers with python,sending http headers to `client`,client.send('HTTP/1.0 200 OK\r\n'),1319,25,4,43,1,47,1
10675054,How to import a module in Python with importlib.import_module,import a nested module `c.py` within `b` within `a` with importlib,"importlib.import_module('.c', 'a.b')",1517,30,4,17,1,47,1
10839719,"How to set ""step"" on axis X in my figure in matplotlib python 2.6.6?","set labels `[1, 2, 3, 4, 5]` on axis X in plot `plt`","plt.xticks([1, 2, 3, 4, 5])",1527,30,4,31,1,47,1
10998621,Rotate axis text in python matplotlib,rotate x-axis text labels of plot `ax` 45 degrees,"ax.set_xticklabels(ax.xaxis.get_majorticklabels(), rotation=45)",1540,30,4,58,1,47,1
11709079,Parsing HTML,Parsing webpage 'http://www.google.com/' using BeautifulSoup,"page = urllib.request.urlopen('http://www.google.com/')
soup = BeautifulSoup(page)",1598,32,4,22,1,47,1
13418405,Get name of primary field of Django model,get name of primary field `name` of django model `CustomPK`,CustomPK._meta.pk.name,1744,36,4,27,1,47,1
14026704,How do I get the url parameter in a Flask view,How do I get the url parameter in a Flask view,request.args['myParam'],1797,37,4,26,1,47,1
14159753,how to change the size of the sci notation above the y axis in matplotlib?,change the size of the sci notation to '30' above the y axis in matplotlib `plt`,"plt.rc('font', **{'size': '30'})",1807,37,4,58,1,47,1
14442636,How can I check if a checkbox is checked in Selenium Python Webdriver?,determine if checkbox with id '<check_box_id>' is checked in selenium python webdriver,driver.find_element_by_id('<check_box_id>').is_selected(),1834,38,4,21,1,47,1
14442636,How can I check if a checkbox is checked in Selenium Python Webdriver?,check if a checkbox is checked in selenium python webdriver,driver.find_element_by_name('<check_box_name>').is_selected(),1835,38,4,47,1,47,1
14694482,Converting html to text with Python,convert a beautiful soup html `soup` to text,print(soup.get_text()),1849,38,4,17,1,47,1
15049182,Write value to hidden element with selenium python script,add one to the hidden web element with id 'XYZ' with selenium python script,"browser.execute_script(""document.getElementById('XYZ').value+='1'"")",1888,39,4,61,1,47,1
17138464,Subscripting text in matplotlib labels,subscript text 'H20' with '2' as subscripted in matplotlib labels for arrays 'x' and 'y'.,"plt.plot(x, y, label='H\u2082O')",2035,43,4,26,1,47,1
20205455,How to correctly parse UTF-8 encoded HTML to Unicode strings with BeautifulSoup?,parse UTF-8 encoded HTML response `response` to BeautifulSoup object,soup = BeautifulSoup(response.read().decode('utf-8')),2251,49,4,22,1,47,1
20211942,Insert Null into SQLite3 in Python,Insert a 'None' value into a SQLite3 table.,"db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))",2253,49,4,57,1,47,1
22733642,how to write a unicode csv in Python 2.7,how to write a unicode csv in Python 2.7,self.writer.writerow([str(s).encode('utf-8') for s in row]),2361,51,4,20,1,47,1
23887592,Find next sibling element in Python Selenium?,Find next sibling element in Python Selenium?,"driver.find_element_by_xpath(""//p[@id, 'one']/following-sibling::p"")",2392,52,4,45,1,47,1
24748445,Beautiful Soup Using Regex to Find Tags?,Find all the tags `a` and `div` from Beautiful Soup object `soup`,"soup.find_all(['a', 'div'])",2410,53,4,33,1,47,1
27146262,Create variable key/value pairs with argparse (python),create variable key/value pairs with argparse,"parser.add_argument('--conf', nargs=2, action='append')",2456,54,4,32,1,47,1
27966626,how to clear/delete the Textbox in tkinter python on Ubuntu,clear the textbox `text` in tkinter,"tex.delete('1.0', END)",2480,54,4,36,1,47,1
29386995,How to get http headers in flask?,get http header of the key 'your-header-name' in flask,request.headers['your-header-name'],2517,55,4,49,1,47,1
29394552,Move radial tick labels on a polar plot in matplotlib,place the radial ticks in plot `ax` at 135 degrees,ax.set_rlabel_position(135),2518,55,4,22,1,47,1
41246071,How can I start a Python thread FROM C++?,Spawn a process to run python script `myscript.py` in C++,system('python myscript.py'),2831,63,4,44,1,47,1
