question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
53513,check if a list is empty,check if list `seq` is empty,"if (not seq):
    pass",35,0,7,57,1,58,0
120656,Directory listing,"list all files in directory "".""","for (dirname, dirnames, filenames) in os.walk('.'):
    for subdirname in dirnames:
        print(os.path.join(dirname, subdirname))
    for filename in filenames:
        pass",71,0,9,14,1,58,0
613183,Sort a Python dictionary by value,Sort dictionary `d` by value in descending order,"sorted(d, key=d.get, reverse=True)",246,0,1,50,0,58,0
640001,How can I remove text within parentheses with a regex?,remove parentheses and text within it in string `filename`,"re.sub('\\([^)]*\\)', '', filename)",257,0,8,0,0,58,0
931092,Reverse a string,"Reverse a string ""foo""",'foo'[::(-1)],370,0,8,0,0,58,0
2186656,How can I remove all instances of an element from a list in Python?,"remove all instances of `[1, 1]` from a list `a`","[x for x in a if x != [1, 1]]",568,5,7,14,1,58,0
2354166,How do you modify sys.path in Google App Engine (Python)?,modify sys.path for python module `subdir`,"sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))",592,6,9,45,1,58,0
3548673,How to replace (or strip) an extension from a filename in Python?,replace extension '.txt' in basename '/home/user/somefile.txt' with extension '.jpg',print(os.path.splitext('/home/user/somefile.txt')[0] + '.jpg'),789,11,9,16,1,58,0
4605439,What is the simplest way to swap char in a string with Python?,swap each pair of characters in string `s`,""""""""""""".join([s[x:x + 2][::-1] for x in range(0, len(s), 2)])",953,15,8,0,0,58,0
4659524,how to sort by length of string followed by alphabetical order?,sort list `the_list` by the length of string followed by alphabetical order,"the_list.sort(key=lambda item: (-len(item), item))",964,16,7,22,1,58,0
5229425,Precision in python,print a digit `your_number` with exactly 2 digits after decimal,print('{0:.2f}'.format(your_number)),1048,18,5,26,0,58,0
6159900,write line to file,"write line ""hi there"" to file `myfile`","f = open('myfile', 'w')
f.write('hi there\n')
f.close()",1125,20,9,62,1,58,0
7852855,How to convert a Python datetime object to seconds,"convert datetime object `(1970, 1, 1)` to seconds","(t - datetime.datetime(1970, 1, 1)).total_seconds()",1263,23,2,51,0,58,0
8380389,how to get day name in datetime in python,Get day name from a datetime object,date.today().strftime('%A'),1324,25,2,7,0,58,0
9932549,"Is it possible to take an ordered ""slice"" of a dictionary in Python based on a list of keys?",get key-value pairs in dictionary `my_dictionary` for all keys in list `my_list` in the order they appear in `my_list`,"dict(zip(my_list, map(my_dictionary.get, my_list)))",1459,28,1,35,0,58,0
10365225,extract digits in a simple way from a python string,extract digits in a simple way from a python string,"map(int, re.findall('\\d+', s))",1483,29,5,1,0,58,0
11414596,"dropping a row in pandas with dates indexes, python",return dataframe `df` with last row dropped,df.ix[:-1],1578,31,3,33,0,58,0
13237941,sorting list of nested dictionaries in python,sort list of nested dictionaries `yourdata` in reverse order of 'key' and 'subkey',"yourdata.sort(key=lambda e: e['key']['subkey'], reverse=True)",1717,35,1,9,0,58,0
13740672,in pandas how can I groupby weekday() for a datetime column?,create a new column `weekday` in pandas data frame `data` based on the values in column `my_dt`,data['weekday'] = data['my_dt'].apply(lambda x: x.weekday()),1773,36,3,27,0,58,0
14734533,How to access pandas groupby dataframe by key,get data of column 'A' and column 'B' in dataframe `df` where column 'A' is equal to 'foo',"df.loc[gb.groups['foo'], ('A', 'B')]",1852,38,3,20,0,58,0
