question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
19339,inverse of zip,"unzip list `[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e', )]` and fill empty results with None","map(None, *[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)])",11,0,7,64,1,63,0
123198,copy a file,copy a file from `src` to `dst`,"copyfile(src, dst)",72,0,9,30,1,63,0
300445,How to unquote a urlencoded unicode string in python?,decode url `url` from UTF-16 code to UTF-8 code,urllib.parse.unquote(url).decode('utf8'),134,0,8,29,0,63,0
415511,get current time,get current time in string format,str(datetime.now()),184,0,2,2,0,63,0
1810743,How to set the current working directory in Python?,set the current working directory to path `path`,os.chdir(path),510,4,9,28,1,63,0
2173087,How to create nested lists in python?,"Create 3d array of zeroes of size `(3,3,3)`","numpy.zeros((3, 3, 3))",565,5,6,38,0,63,0
2606976,How to replace empty string with zero in comma-separated string?,"get list of string elements in string `data` delimited by commas, putting `0` in place of empty strings","[(int(x) if x else 0) for x in data.split(',')]",631,7,8,0,0,63,0
3348825,How to round integers in python,round 1123.456789 to be an integer,"print(round(1123.456789, -1))",749,10,5,18,0,63,0
3668964,How to check if a character is upper-case in Python?,check if all string elements in list `words` are upper-cased,print(all(word[0].isupper() for word in words)),797,11,0,1,0,63,0
3887469,python: how to convert currency to decimal?,convert currency string `dollars` to decimal `cents_int`,cents_int = int(round(float(dollars.strip('$')) * 100)),833,12,5,28,0,63,0
4581646,How to count all elements in a nested dictionary?,count all elements in a nested dictionary `food_colors`,sum(len(v) for v in food_colors.values()),949,15,1,43,0,63,0
5618878,convert list to string,concatenating values in `list1` to a string,str1 = ''.join((str(e) for e in list1)),1084,19,7,27,1,63,0
8092877,Split a list of tuples into sub-lists of the same tuple field,"zip a list of tuples `[(1, 4), (2, 5), (3, 6)]` into a list of tuples according to original tuple index","zip(*[(1, 4), (2, 5), (3, 6)])",1281,24,7,43,1,63,0
9210525,convert hex to decimal,"convert hex string ""FFFF"" to decimal","int('FFFF', 16)",1396,27,5,26,0,63,0
9560207,How to count values in a certain range in a Numpy array?,get count of values in numpy array `a` that are between values `25` and `100`,((25 < a) & (a < 100)).sum(),1425,27,6,10,0,63,0
10346336,List of lists into numpy array,List of lists into numpy array,"numpy.array([[1, 2], [3, 4]])",1480,29,6,15,0,63,0
10406130,Check if something is not in a list,"Check if 3 is not in a list [2, 3, 4]","(3 not in [2, 3, 4])",1485,29,7,33,1,63,0
10607688,how to create a file name with the current date & time in python?,create a datetime with the current date & time,datetime.datetime.now(),1509,29,2,7,0,63,0
12814667,How to sort a list according to another list?,How to sort a list according to another list?,a.sort(key=lambda x_y: b.index(x_y[0])),1677,34,7,48,1,63,0
12905999,Python dict how to create key or append an element to key?,Create a key `key` if it does not exist in dict `dic` and append element `value` to value.,"dic.setdefault(key, []).append(value)",1686,34,1,53,0,63,0
14262654,Numpy: Get random set of rows from 2D array,create a new 2D array with 2 random rows from array `A`,"A[(np.random.choice(A.shape[0], 2, replace=False)), :]",1818,37,6,38,0,63,0
14538885,How to get the index with the key in Python dictionary?,get index of key 'c' in dictionary `x`,list(x.keys()).index('c'),1840,38,1,64,0,63,0
14657241,How do I get a list of all the duplicate items using pandas in python?,get a list of all the duplicate items in dataframe `df` using pandas,"pd.concat(g for _, g in df.groupby('ID') if len(g) > 1)",1845,38,3,26,0,63,0
14991195,How to remove rows with null values from kth column onward in python,"remove all null values from columns 'three', 'four' and 'five' of dataframe `df2`","df2.dropna(subset=['three', 'four', 'five'], how='all')",1883,39,3,10,0,63,0
16766643,Convert Date String to Day of Week,Convert Date String to Day of Week,"datetime.datetime.strptime('January 11, 2010', '%B %d, %Y').strftime('%a')",2003,42,2,38,0,63,0
17484631,Format string - spaces between every three digit,"insert ' ' between every three digit before '.' and replace ',' with '.' in 12345678.46","format(12345678.46, ',').replace(',', ' ').replace('.', ',')",2063,44,5,52,0,63,0
17977584,How to read data from Excel and write it to text file line by line?,open a file `Output.txt` in append mode,"file = open('Output.txt', 'a')",2097,45,9,32,1,63,0
18168684,Parsing XML in Python with regex,search for occurrences of regex pattern '>.*<' in xml string `line`,"print(re.search('>.*<', line).group(0))",2110,45,0,26,0,63,0
18176933,Create an empty data frame with index from another data frame,create an empty data frame `df2` with index from another data frame `df1`,df2 = pd.DataFrame(index=df1.index),2112,45,3,11,0,63,0
19758364,python: rename single column header in pandas dataframe,rename column 'gdp' in dataframe `data` to 'log(gdp)',"data.rename(columns={'gdp': 'log(gdp)'}, inplace=True)",2221,48,3,2,0,63,0
19894365,Running R script from python,run r script '/usr/bin/Rscript --vanilla /pathto/MyrScript.r',"subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)",2230,48,9,30,1,63,0
20796355,change current working directory in python,change current working directory,os.chdir('.\\chapter3'),2281,49,9,27,1,63,0
22245171,How to lowercase a python dataframe string column if it has missing values?,lowercase a python dataframe string in column 'x' if it has missing values in dataframe `df`,df['x'].str.lower(),2348,51,3,17,0,63,0
22296496,Add element to a json in python,add variable `var` to key 'f' of first element in JSON data `data`,data[0]['f'] = var,2349,51,1,3,0,63,0
22365172,Ending with a for loop in python,"Iterate ove list `[1, 2, 3]` using list comprehension","print([item for item in [1, 2, 3]])",2350,51,7,18,1,63,0
30747705,Parsing string containing Unicode character names,Produce a string that is suitable as Unicode literal from string 'M\\N{AMPERSAND}M\\N{APOSTROPHE}s','M\\N{AMPERSAND}M\\N{APOSTROPHE}s'.encode().decode('unicode-escape'),2563,57,8,0,0,63,0
34962104,Pandas: How can I use the apply() function for a single column?,Pandas: How can I use the apply() function for a single column?,df['a'] = df['a'].apply(lambda x: x + 1),2679,59,3,5,0,63,0
37080612,pandas DataFrame filter regex,get rows of dataframe `df` that match regex '(Hel|Just)',df.loc[df[0].str.contains('(Hel|Just)')],2721,61,3,43,0,63,0
42731970,Regex add character to matched string,replace periods `.` that are not followed by periods or spaces with a period and a space `. `,"re.sub('\\.(?=[^ .])', '. ', para)",2876,65,8,1,0,63,0
