question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
42950,Get Last Day of the Month,Get Last Day of the second month in year 2012,"monthrange(2012, 2)",31,0,2,45,0,54,0
432842,get the logical xor of two variables,get logical xor of `a` and `b`,"xor(bool(a), bool(b))",191,0,0,4,0,54,0
663171,substring a string,get a new string including the first two characters of string `x`,x[:2],263,0,8,0,0,54,0
1094717,Convert a string to integer with decimal in Python,Convert a string to integer with decimal in Python,int(s.split('.')[0]),417,1,5,28,0,54,0
2300756,Get the nth item of a generator in Python,get the 5th item of a generator,"next(itertools.islice(range(10), 5, 5 + 1))",584,6,7,21,1,54,0
2338531,Python sorting - A list of objects,sort list `L` based on the value of variable 'resultType' for each object in list `L`,"sorted(L, key=operator.itemgetter('resultType'))",590,6,7,42,1,54,0
2545397,Converting a string into a list in Python,append each line in file `myfile` into a list,[x for x in myfile.splitlines() if x != ''],613,7,9,25,1,54,0
2600775,How to get week number in Python?,get equivalent week number from a date `2010/6/16` using  isocalendar,"datetime.date(2010, 6, 16).isocalendar()[1]",630,7,2,16,0,54,0
3277503,read a file line by line into a list,read file 'filename' line by line into a list `lines`,"with open('filename') as f:
    lines = f.readlines()",731,10,9,20,1,54,0
5201191,Method to sort a list of lists?,sort list of lists `L` by the second item in each list,L.sort(key=operator.itemgetter(1)),1045,18,7,41,1,54,0
6797984,convert string to lowercase,convert string `s` to lowercase,s.lower(),1178,21,8,0,0,54,0
7372592,Python: How can I execute a jar file through a python script,execute a jar file 'Blender.jar' using subprocess,"subprocess.call(['java', '-jar', 'Blender.jar'])",1233,22,9,33,1,54,0
7658932,Finding index of the same elements in a list,Get all indexes of a letter `e` from a string `word`,"[index for index, letter in enumerate(word) if letter == 'e']",1249,23,0,2,0,54,0
7856296,Parsing CSV / tab-delimited txt file with Python,parse tab-delimited CSV file 'text.txt' into a list,"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))",1264,23,8,0,0,54,0
8899905,Count number of occurrences of a given substring in a string,"count number of occurrences of a substring 'ab' in a string ""abcdabcva""","""""""abcdabcva"""""".count('ab')",1366,26,0,7,0,54,0
9637838,Convert string date to timestamp in Python,convert date string `s` in format pattern '%d/%m/%Y' into a timestamp,"time.mktime(datetime.datetime.strptime(s, '%d/%m/%Y').timetuple())",1437,28,2,24,0,54,0
11361985,Output data from all columns in a dataframe in pandas,output data of the first 7 columns of Pandas dataframe,"pandas.set_option('display.max_columns', 7)",1571,31,3,41,0,54,0
11533274,How can I combine dictionaries with the same keys in python?,combine list of dictionaries `dicts` with the same keys in each list to a single dictionary,"dict((k, [d[k] for d in dicts]) for k in dicts[0])",1584,31,1,56,0,54,0
15286401,Print multiple arguments in python,print string including multiple variables `name` and `score`,"print(('Total score for', name, 'is', score))",1908,40,8,59,0,54,0
16537636,How to sort in decreasing value first then increasing in second value,sort list `student_tuples` by second element of each tuple in ascending and third element of each tuple in descending,"print(sorted(student_tuples, key=lambda t: (-t[2], t[0])))",1992,42,7,64,1,54,0
17021863,Re-read an open file Python,Put the curser at beginning of the file,file.seek(0),2016,42,9,19,1,54,0
17166601,Summing across rows of Pandas Dataframe,"sum the column `positions` along the  other columns `stock`, `same1`, `same2` in a pandas data frame `df`","df.groupby(['stock', 'same1', 'same2'], as_index=False)['positions'].sum()",2043,43,3,16,0,54,0
17627531,Sort list of date strings,sort list of date strings 'd',"sorted(d, key=lambda x: datetime.datetime.strptime(x, '%m-%Y'))",2073,44,2,7,0,54,0
17895835,format strings and named arguments in Python,"replace placeholders in string '{1} {ham} {0} {foo} {1}' with arguments `(10, 20, foo='bar', ham='spam')`","""""""{1} {ham} {0} {foo} {1}"""""".format(10, 20, foo='bar', ham='spam')",2091,44,8,0,0,54,0
18524642,Convert list of lists to list of integers,convert a list of lists `L` to list of integers,L = [int(''.join([str(y) for y in x])) for x in L],2141,46,7,25,1,54,0
18785032,Replace a substring when it is a separate word,Replace a separate word 'H3' by 'H1' in a string 'text',"re.sub('\\bH3\\b', 'H1', text)",2162,46,8,0,0,54,0
20062565,Splitting a string by using two substrings in Python,search for regex pattern 'Test(.*)print' in string `testStr` including new line character '\n',"re.search('Test(.*)print', testStr, re.DOTALL)",2241,48,0,5,0,54,0
21188504,python pandas: apply a function with arguments to a series. Update,"Add 100 to each element of column ""x"" in dataframe `a`","a['x'].apply(lambda x, y: x + y, args=(100,))",2298,50,3,12,0,54,0
21887754,numpy concatenate two arrays vertically,numpy concatenate two arrays `a` and `b` along the second axis,"print(concatenate((a, b), axis=1))",2333,51,6,2,0,54,0
24242433,"Python - how to convert a ""raw"" string into a normal string",convert a raw string `raw_string` into a normal string,raw_string.decode('string_escape'),2402,52,8,0,0,54,0
