question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
1476,express binary literals,convert binary string '11111111' to integer,"int('11111111', 2)",0,0,5,53,0,53,0
42950,Get Last Day of the Month,Get Last Day of the month `month` in year `year`,"calendar.monthrange(year, month)[1]",28,0,2,42,0,53,0
42950,Get Last Day of the Month,Get Last Day of the first month in 2002,"calendar.monthrange(2002, 1)",30,0,2,0,0,53,0
89228,Calling an external command,"Calling an external command ""some_command with args""",os.system('some_command with args'),58,0,9,49,1,53,0
364519,iterate over a dictionary in sorted order,iterate over a dictionary `foo` in sorted order,"for (k, v) in sorted(foo.items()):
    pass",155,0,1,63,0,53,0
379906,Parse String to Float or Int,parse string `a` to float,float(a),172,0,5,5,0,53,0
455612,Limiting floats to two decimal points,print float `a` with two decimal points,print(('{0:.2f}'.format(a))),205,0,5,1,0,53,0
902761,Saving a Numpy array as an image,save a numpy array `image_array` as an image 'outfile.jpg',"scipy.misc.imsave('outfile.jpg', image_array)",358,0,6,8,0,53,0
1773805,parse a YAML file,"parse a YAML file ""example.yaml""","with open('example.yaml', 'r') as stream:
    try:
        print((yaml.load(stream)))
    except yaml.YAMLError as exc:
        print(exc)",502,4,9,25,1,53,0
1920145,How to find duplicate elements in array using for loop in Python?,Get all the keys from dictionary `y` whose value is `1`,[i for i in y if y[i] == 1],523,4,1,4,0,53,0
2045175,Regex match even number of letters,write a regex pattern to match even number of letter `A`,re.compile('^([^A]*)AA([^A]|AA)*$'),536,5,0,3,0,53,0
2094176,split a string in python,split string `a` using new-line character '\n' as separator,a.rstrip().split('\n'),551,5,8,0,0,53,0
2111163,Selecting specific column in each row from array,get element at index 0 of first row and element at index 1 of second row in array `A`,"A[[0, 1], [0, 1]]",554,5,6,12,0,53,0
2152898,Filtering a list of strings based on contents,filtering out strings that contain 'ab' from a list of strings `lst`,[k for k in lst if 'ab' in k],560,5,0,34,0,53,0
2742784,Python: How to round 123 to 100 instead of 100.0?,round 123 to 100,"int(round(123, -2))",648,7,5,38,0,53,0
2972212,Creating an empty list,Creating an empty list,list(),686,8,7,34,1,53,0
3437059,string contains substring,"check if ""blah"" is in string `somestring`","if ('blah' not in somestring):
    pass",765,10,0,13,0,53,0
4127344,Transforming the string representation of a dictionary into a real dictionary,transforming the string `s` into dictionary,"dict(map(int, x.split(':')) for x in s.split(','))",882,13,8,0,0,53,0
5333244,How to display a jpg file in Python?,Display a image file `pathToFile`,Image.open('pathToFile').show(),1058,18,9,52,1,53,0
5838735,Open file in Python,open file `path` with mode 'r',"open(path, 'r')",1094,19,9,47,1,53,0
5882405,Get date from ISO week number in Python,convert string '2011221' into a DateTime object using format '%Y%W%w',"datetime.strptime('2011221', '%Y%W%w')",1106,19,2,14,0,53,0
7742752,Sorting a dictionary by value then by key,sort a dictionary `y` by value then by key,"sorted(list(y.items()), key=lambda x: (x[1], x[0]), reverse=True)",1256,23,1,26,0,53,0
8249836,how to get all possible combination of items from 2-dimensional list in python?,get all possible combination of items from 2-dimensional list `a`,list(itertools.product(*a)),1309,24,7,46,1,53,0
9206964,How to split string into words that do not contain whitespaces in python?,"split string ""This is a string"" into words that do not contain whitespaces","""""""This is a string"""""".split()",1393,27,8,47,0,53,0
10271484,How to perform element-wise multiplication of two lists in Python?,create a list containing the multiplication of each elements at the same index of list `lista` and list `listb`,"[(a * b) for a, b in zip(lista, listb)]",1479,29,7,26,1,53,0
13156395,Python load json file with UTF-8 BOM header,Open file 'sample.json' in read mode with encoding of 'utf-8-sig',"json.load(codecs.open('sample.json', 'r', 'utf-8-sig'))",1707,35,9,55,1,53,0
15175142,How can I do multiple substitutions using regex in python?,double each character in string `text.read()`,"re.sub('(.)', '\\1\\1', text.read(), 0, re.S)",1899,39,8,0,0,53,0
17589590,Can I get a list of the variables that reference an other in Python 2.7?,"Define a list with string values `['a', 'c', 'b', 'obj']`","['a', 'c', 'b', 'obj']",2069,44,7,56,1,53,0
17888152,Parse string to int when string contains a number + extra characters,parse string `s` to int when string contains a number,int(''.join(c for c in s if c.isdigit())),2089,44,0,8,0,53,0
20025882,Append string to the start of each value in a said column of a pandas dataframe (elegantly),append string 'str' at the beginning of each value in column 'col' of dataframe `df`,df['col'] = 'str' + df['col'].astype(str),2237,48,3,58,0,53,0
22918212,Fastest Way to Drop Duplicated Index in a Pandas DataFrame,drop duplicate indexes in a pandas data frame `df`,df[~df.index.duplicated()],2369,52,3,14,0,53,0
23797491,Parse_dates in Pandas,convert date strings in pandas dataframe column`df['date']` to pandas timestamps using the format '%d%b%Y',"df['date'] = pd.to_datetime(df['date'], format='%d%b%Y')",2388,52,2,48,0,53,0
28669459,How to print variables without spaces between values,Print a string `value` with string formatting,"print('Value is ""{}""'.format(value))",2496,55,8,0,0,53,0
31465002,Python regex findall alternation behavior,"find all digits in string '6,7)' and put them to a list","re.findall('\\d|\\d,\\d\\)', '6,7)')",2584,57,5,13,0,53,0
36542169,Extract first and last row of a dataframe in pandas,extract first and last row of a dataframe `df`,"pd.concat([df.head(1), df.tail(1)])",2713,60,3,60,0,53,0
38379453,How to read only part of a list of strings in python,get a list of substrings consisting of the first 5 characters of every string in list `buckets`,[s[:5] for s in buckets],2741,61,0,29,0,53,0
39816795,How to add a specific number of characters to the end of string in Pandas?,"Initialize a pandas series object `s` with columns `['A', 'B', 'A1R', 'B2', 'AABB4']`","s = pd.Series(['A', 'B', 'A1R', 'B2', 'AABB4'])",2775,62,3,23,0,53,0
40133826,Python save list and read data from file,python save list `mylist` to file object 'save.txt',"pickle.dump(mylist, open('save.txt', 'wb'))",2786,62,9,52,1,53,0
41552839,How can I convert literal escape sequences in a string to the corresponding bytes?,"encode string ""\\xc3\\x85あ"" to bytes","""""""\\xc3\\x85あ"""""".encode('utf-8')",2840,64,8,0,0,53,0
