question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
22676,download a file over HTTP,download a file 'http://www.example.com/' over HTTP,"response = urllib.request.urlopen('http://www.example.com/')
html = response.read()",17,0,9,62,1,57,0
36139,How do I sort a list of strings in Python?,sort list `mylist` alphabetically,mylist.sort(key=lambda x: x.lower()),23,0,7,21,1,57,0
82831,check whether a file exists,"check whether a file ""/etc/password.txt"" exists",print(os.path.isfile('/etc/password.txt')),52,0,9,22,1,57,0
518021,Getting the length of an array,Getting the length of array `l`,len(l),223,0,6,37,0,57,0
764235,Dictionary to lowercase in Python,lowercase all keys and values in dictionary `{'My Key': 'My Value'}`,"dict((k.lower(), v) for k, v in {'My Key': 'My Value'}.items())",324,0,1,2,0,57,0
1397827,How to read formatted input in python?,get a list of of elements resulting from splitting user input by commas and stripping white space from each resulting string `s`,"[s.strip() for s in input().split(',')]",451,2,8,0,0,57,0
2793324,delete a list element by value,remove item `c` in list `a`,a.remove(c),665,8,7,13,1,57,0
3108042,Get max key in dictionary,get max key in dictionary `MyCount`,"max(list(MyCount.keys()), key=int)",705,9,1,1,0,57,0
3207219,list all files of a directory,"list all "".txt"" files of a directory ""/home/adam/""",print(glob.glob('/home/adam/*.txt')),714,9,9,37,1,57,0
3996904,Generate random integers between 0 and 9,Generate a random integer between `a` and `b`,"random.randint(a, b)",866,13,5,32,0,57,0
4296249,How do I convert a hex triplet to an RGB tuple and back?,convert hex triplet string `rgbstr` to rgb tuple,"struct.unpack('BBB', rgbstr.decode('hex'))",912,14,5,23,0,57,0
4454298,Prepend a line to an existing file in Python,prepend the line '#test firstline\n' to the contents of file 'infile' and save as the file 'outfile',"open('outfile', 'w').write('#test firstline\n' + open('infile').read())",932,15,9,34,1,57,0
5399112,How do I url encode in Python?,replace special characters in url 'http://spam.com/go/' using the '%xx' escape,urllib.parse.quote('http://spam.com/go/'),1065,18,8,0,0,57,0
8306171,Python: Extract variables out of namespace,update the `globals()` dictionary with the contents of the `vars(args)` dictionary,globals().update(vars(args)),1318,25,1,23,0,57,0
8751653,How can I convert a binary to a float number,convert a binary '-0b1110' to a float number,"float(int('-0b1110', 0))",1361,26,5,0,0,57,0
