question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
209513,Convert hex string to int,Convert hex string `s` to integer,"int(s, 16)",89,0,5,33,0,24,0
265960,Best way to strip punctuation from a string in Python,Strip punctuation from string `s`,"s.translate(None, string.punctuation)",115,0,8,0,0,24,0
307305,Play a Sound with Python,play the wav file 'sound.wav',"winsound.PlaySound('sound.wav', winsound.SND_FILENAME)",137,0,9,15,1,24,0
364621,get item's position in a list,get the position of item 1 in `testlist`,"gen = (i for (i, x) in enumerate(testlist) if (x == 1))
for i in gen:
    pass",163,0,7,54,1,24,0
372102,UTF in Python Regex,create a regular expression object with the pattern '\xe2\x80\x93',re.compile('\xe2\x80\x93'),169,0,0,3,0,24,0
961632,Converting integer to string,convert `a` to string,a.__str__(),384,1,8,0,0,24,0
1024847,Add key to a dictionary,Add key 'a' to dictionary `data` with value 1,"data.update({'a': 1, })",400,1,1,29,0,24,0
1185524,trim whitespace (including tabs),trim whitespaces (including tabs) in string `s`,"print(re.sub('[\\s+]', '', s))",425,2,8,0,0,24,0
2354166,How do you modify sys.path in Google App Engine (Python)?,Insert directory 'apps' into directory `__file__`,"sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps'))",591,6,9,64,1,24,0
2972212,Creating an empty list,Creating an empty list `l`,l = list(),688,8,7,21,1,24,0
3008992,case sensitive string replacement in Python,replace a string `Abc` in case sensitive way using maketrans,"""""""Abc"""""".translate(maketrans('abcABC', 'defDEF'))",693,9,8,0,0,24,0
3662142,How to remove tags from a string in python using regular expressions? (NOT in HTML),remove tags from a string `mystring`,"re.sub('<[^>]*>', '', mystring)",796,11,8,0,0,24,0
3685265,How to write a multidimensional array to a text file?,save numpy array `x` into text file 'test.txt',"np.savetxt('test.txt', x)",799,11,6,25,0,24,0
3939361,Remove specific characters from a string,Remove characters in '!@#$' from a string `line`,"line = line.translate(string.maketrans('', ''), '!@#$')",846,12,8,11,0,24,0
4004550,Converting string series to float list,Converting string lists `s` to float list,floats = [float(x) for x in s.split()],868,13,5,64,0,24,0
4682088,Call Perl script from Python,invoke perl script './uireplace.pl' using perl interpeter '/usr/bin/perl' and send argument `var` to it,"subprocess.call(['/usr/bin/perl', './uireplace.pl', var])",969,16,9,25,1,24,0
5618878,convert list to string,concatenating values in `list1` to a string,str1 = ''.join(list1),1081,19,7,50,1,24,0
5927180,removing data from a numpy.array,Extract values not equal to 0 from numpy array `a`,a[a != 0],1110,19,6,53,0,24,0
