question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
208894,How to base64 encode a PDF file in Python,encode a pdf file `pdf_reference.pdf` with `base64` encoding,"a = open('pdf_reference.pdf', 'rb').read().encode('base64')",88,0,9,59,1,4,0
237079,get file creation & modification date/times in,get modified time of file `file`,print(('last modified: %s' % time.ctime(os.path.getmtime(file)))),101,0,9,63,1,4,0
311627,print date in a regular format,print current date and time in a regular format,time.strftime('%Y-%m-%d %H:%M'),139,0,2,56,0,4,0
432842,get the logical xor of two variables,get logical xor of `a` and `b`,(bool(a) ^ bool(b)),189,0,0,13,0,4,0
743806,Split string into a list,"split string `text` by "",""","text.split(',')",304,0,8,0,0,4,0
845058,get line count,get line count of file 'myfile.txt',sum((1 for line in open('myfile.txt'))),343,0,9,34,1,4,0
1874194,Pythonic way to get the largest item in a list,find tuple in list of tuples `a_list` with the largest second element,"max(a_list, key=operator.itemgetter(1))",515,4,7,53,1,4,0
2231663,Slicing a list into a list of sub-lists,"slice list `[1, 2, 3, 4, 5, 6, 7]` into lists of two elements each","list(grouper(2, [1, 2, 3, 4, 5, 6, 7]))",578,6,7,56,1,4,0
2674391,Python - Locating the position of a regex match in a string?,Get the position of a regex match `is` in a string `String`,"re.search('is', String).start()",645,7,0,3,0,4,0
3945856,Converting string to tuple and adding to tuple,"converting string '(1,2,3,4)' to a tuple","ast.literal_eval('(1,2,3,4)')",856,13,5,40,0,4,0
4112265,How to zip lists in a list,"zip lists `[1, 2], [3, 4], [5, 6]` in a list","zip(*[[1, 2], [3, 4], [5, 6]])",879,13,7,61,1,4,0
4358701,Renaming multiple files in python,remove 20 symbols in front of '.' in string 'unique12345678901234567890.mkv',"re.sub('.{20}(.mkv)', '\\1', 'unique12345678901234567890.mkv')",923,14,8,0,0,4,0
4433017,Shortest way to convert these bytes to int in python?,convert bytes string `s`  to an unsigned integer,"struct.unpack('>q', s)[0]",930,15,5,45,0,4,0
5010536,Python: Perform an operation on each dictionary value,Multiple each value by `2` for all keys in a dictionary `my_dict`,"my_dict.update((x, y * 2) for x, y in list(my_dict.items()))",1027,17,1,2,0,4,0
6504200,How to decode unicode raw literals to readable string?,decode unicode string `s` into a readable unicode literal,s.decode('unicode_escape'),1154,20,8,0,0,4,0
8199398,Extracting only characters from a string in Python,extract only alphabetic characters from a string `your string`,""""""" """""".join(re.split('[^a-zA-Z]*', 'your string'))",1295,24,0,60,0,4,0
8569201,Get the string within brackets in Python,find the string matches within parenthesis from a string `s` using regex,"m = re.search('\\[(\\w+)\\]', s)",1340,25,0,27,0,4,0
9153527,"Import module in another directory from a ""parallel"" sub-directory",append a path `/path/to/main_folder` in system path,sys.path.append('/path/to/main_folder'),1391,26,9,48,1,4,0
10565598,Numpy: How to check if array contains certain numbers?,check if array `b` contains all elements of array `a`,"numpy.in1d(b, a).all()",1503,29,6,30,0,4,0
11399384,Extract all keys from a list of dictionaries,create a set containing all keys names from list of dictionaries `LoD`,set([i for s in [list(d.keys()) for d in LoD] for i in s]),1575,31,1,59,0,4,0
12575421,Convert a 1D array to a 2D array in numpy,convert a 1d `A` array to a 2d array `B`,"B = np.reshape(A, (-1, 2))",1657,33,6,33,0,4,0
14295673,Convert string into datetime.time object,Convert string '03:55' into datetime.time object,"datetime.datetime.strptime('03:55', '%H:%M').time()",1819,37,2,57,0,4,0
15103484,"How to use regular expression to separate numbers and characters in strings like ""30M1000N20M""",separate numbers and characters in string '20M10000N80M',"re.findall('([0-9]+)([A-Z])', '20M10000N80M')",1895,39,5,14,0,4,0
20078816,Replace non-ASCII characters with a single space,Replace non-ASCII characters in string `text` with a single space,"re.sub('[^\\x00-\\x7F]+', ' ', text)",2243,48,8,0,0,4,0
21887754,numpy concatenate two arrays vertically,numpy concatenate two arrays `a` and `b` along the first axis,"np.array((a, b))",2330,51,6,8,0,4,0
23566515,Multiplication of 1d arrays in numpy,multiplication of two 1-dimensional arrays  in numpy,"np.outer(a, b)",2381,52,6,10,0,4,0
24525111,How can I get the output of a matplotlib plot as an SVG?,Save plot `plt` as svg file 'test.svg',plt.savefig('test.svg'),2406,52,9,58,1,4,0
29815129,Pandas DataFrame to List of Dictionaries,convert dataframe `df` to list of dictionaries including the index values,df.to_dict('index'),2531,56,3,7,0,4,0
30628176,Switch every pair of characters in a string,switch positions of each two adjacent characters in string `a`,"print(''.join(''.join(i) for i in zip(a2, a1)) + a[-1] if len(a) % 2 else '')",2557,56,8,1,0,4,0
31247198,"Python, Pandas : write content of DataFrame into text File",write content of DataFrame `df` into text file 'c:\\data\\pandas.txt',"df.to_csv('c:\\data\\pandas.txt', header=None, index=None, sep=' ', mode='a')",2576,57,3,33,0,4,0
31950612,find last occurence of multiple characters in a string in Python,get the largest index of the last occurrence of characters '([{' in string `test_string`,max(test_string.rfind(i) for i in '([{'),2610,58,0,3,0,4,0
31958637,BeautifulSoup - search by text inside a tag,BeautifulSoup search string 'Elsie' inside tag 'a',"soup.find_all('a', string='Elsie')",2612,58,0,50,0,4,0
34776651,Concatenate rows of pandas DataFrame with same id,group rows of pandas dataframe `df` with same 'id',df.groupby('id').agg(lambda x: x.tolist()),2676,59,3,37,0,4,0
35118265,Dot notation string manipulation,remove the last dot and all text beyond it in string `s`,"re.sub('\\.[^.]+$', '', s)",2687,60,8,0,0,4,0
38862349,Regex: How to match words without consecutive vowels?,Create a list containing words that contain vowel letter followed by the same vowel in file 'file.text',"[w for w in open('file.txt') if not re.search('[aeiou]{2}', w)]",2750,61,0,7,0,4,0
40076861,How to merge two DataFrames into single matching the column values,merge a pandas data frame `distancesDF` and column `dates` in pandas data frame `datesDF` into single,"pd.concat([distancesDF, datesDF.dates], axis=1)",2783,62,3,4,0,4,0
40384599,Sorting a list of tuples by the addition of second and third element of the tuple,sort a list of tuples `a` by the sum of second and third element of each tuple,"sorted(a, key=lambda x: (sum(x[1:3]), x[0]), reverse=True)",2798,63,7,33,1,4,0
40707158,type conversion in python from int to float,Change data type of data in column 'grade' of dataframe `data_df` into float and then to int,data_df['grade'] = data_df['grade'].astype(float).astype(int),2812,63,3,5,0,4,0
40987319,How to subset a dataset in pandas dataframe?,extract the first four rows of the column `ID` from a pandas dataframe `df`,df.groupby('ID').head(4),2821,63,3,26,0,4,0
