question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
82831,check whether a file exists,check whether a file `fname` exists,os.path.isfile(fname),48,0,9,44,1
237079,get file creation & modification date/times in,get modification time of file `filename`,t = os.path.getmtime(filename),103,0,9,44,1
466345,Converting string into datetime,"parse string ""Aug 28 1999 12:00AM"" into datetime",parser.parse('Aug 28 1999 12:00AM'),209,0,2,44,0
518021,Getting the length of an array,Get the length of list `my_list`,len(my_list),222,0,7,44,1
610883,know if an object has an attribute,get the value of attribute 'property' of object `a` with default value 'default value',"getattr(a, 'property', 'default value')",243,0,4,44,1
794995,How to convert datetime to string in python in django,Jinja2 formate date `item.date` accorto pattern 'Y M d',{{(item.date | date): 'Y M d'}},328,0,2,44,0
1810743,How to set the current working directory in Python?,set the current working directory to 'c:\\Users\\uname\\desktop\\python',os.chdir('c:\\Users\\uname\\desktop\\python'),509,4,4,44,1
2225564,Get a filtered list of files in a directory,create a list `files` containing all files in directory '.' that starts with numbers between 0 and 9 and ends with the extension '.jpg',"files = [f for f in os.listdir('.') if re.match('[0-9]+.*\\.jpg', f)]",574,6,9,44,1
2514961,Remove all values within one list from another list in python,"remove all values within one list `[2, 3, 7]` from another list `a`","[x for x in a if x not in [2, 3, 7]]",609,6,7,44,1
2600191,count the occurrences of a list item,count the occurrences of items in list `l`,Counter(l),627,7,7,44,1
3411025,Summarizing a dictionary of arrays in Python,sort dictionary `mydict` in descending order based on the sum of each value in it,"sorted(iter(mydict.items()), key=lambda tup: sum(tup[1]), reverse=True)[:3]",758,10,1,44,0
4265988,Generate random numbers with a given (numerical) distribution,"generate a random number in 1 to 7 with a given distribution [0.1, 0.05, 0.05, 0.2, 0.4, 0.2]","numpy.random.choice(numpy.arange(1, 7), p=[0.1, 0.05, 0.05, 0.2, 0.4, 0.2])",903,14,5,44,0
4356842,How do I return a 401 Unauthorized in Django?,return a 401 unauthorized in django,"return HttpResponse('Unauthorized', status=401)",921,14,4,44,1
4642501,How to sort dictionaries by keys in Python,get sorted list of keys of dict `d`,sorted(d),961,15,1,44,0
4906977,Access environment variables,"get value of environment variable ""HOME""",os.environ['HOME'],1007,17,4,44,1
5137497,Find current directory,Find the full path of current directory,full_path = os.path.realpath(__file__),1037,17,9,44,1
7125009,How to change legend size with matplotlib.pyplot,change legend font size with matplotlib.pyplot to 6,"plot.legend(loc=2, prop={'size': 6})",1194,21,4,44,1
7373219,Attribute getters in python,get attribute 'attr' from object `obj`,"getattr(obj, 'attr')",1234,22,4,44,1
7429118,how to get all the values from a numpy array excluding a certain index?,get all the values from a numpy array `a` excluding index 3,a[np.arange(len(a)) != 3],1236,22,6,44,0
7831371,Is there a way to get a list of column names in sqlite?,SQLite get a list of column names from cursor object `cursor`,"names = list(map(lambda x: x[0], cursor.description))",1262,23,4,44,1
8243188,Inserting a string into a list without getting split into characters,insert string `foo` at position `0` of list `list`,"list.insert(0, 'foo')",1303,24,7,44,1
8704952,How to convert a tuple to a string in Python?,convert a set of tuples `queryresult` to a string `emaillist`,emaillist = '\n'.join(item[0] for item in queryresult),1353,25,7,44,1
10351772,converting list of string to list of integer,convert list of string numbers into list of integers,"map(int, eval(input('Enter the unfriendly numbers: ')))",1482,29,5,44,0
11300383,How to find the count of a word in a string?,find the count of a word 'Hello' in a string `input_string`,input_string.count('Hello'),1559,31,0,44,0
12141150,"from list of integers, get number closest to a given value",get number in list `myList` closest in value to number `myNumber`,"min(myList, key=lambda x: abs(x - myNumber))",1625,32,7,44,1
15247628,How to find duplicate names using pandas?,find duplicate names in column 'name' of the dataframe `x`,x.set_index('name').index.get_duplicates(),1902,40,3,44,0
15795525,Python: sorting items in a dictionary by a part of a key?,Sort items in dictionary `d`  using the first part of the key after splitting the key,"sorted(list(d.items()), key=lambda name_num: (name_num[0].rsplit(None, 1)[0], name_num[1]))",1944,41,1,44,0
19672101,Storing a collection of integers in a list,"store integer 3, 4, 1 and 2 in a list","[3, 4, 1, 2]",2217,48,7,44,1
21562986,numpy matrix vector multiplication,multiply array `a` and array `b`respective elements then sum each row of the new array,"np.einsum('ji,i->j', a, b)",2311,50,6,44,0
23931444,Selenium open pop up window [Python],"Selenium `driver` click a hyperlink with the pattern ""a[href^='javascript']""","driver.find_element_by_css_selector(""a[href^='javascript']"").click()",2396,52,4,44,1
24642040,Using Python Requests to send file and JSON in single request,send multipart encoded file `files` to url `url` with headers `headers` and metadata `data`,"r = requests.post(url, files=files, headers=headers, data=data)",2407,53,9,44,1
25817930,Fastest way to sort each row in a pandas dataframe,Fastest way to sort each row in a pandas dataframe,"df.sort(df.columns, axis=1, ascending=False)",2430,53,3,44,0
30406725,Python pandas - grouping by and summarizing on a field,convert dataframe `df` into a pivot table using column 'order' as index and values of column 'sample' as columns,"df.pivot(index='order', columns='sample')",2551,56,3,44,0
32533944,Preserving Column Order - Python Pandas and Column Concat,Convert CSV file `Result.csv` to Pandas dataframe using separator ' ',"df.to_csv('Result.csv', index=False, sep=' ')",2626,58,3,44,0
32675861,Copy all values in a column to a new column in a pandas dataframe,copy all values in a column 'B' to a new column 'D' in a pandas data frame 'df',df['D'] = df['B'],2627,58,3,44,0
