question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
899103,Writing a list to a file with Python,writing items in list `thelist` to file `thefile`,"for item in thelist:
    pass",351,0,9,43,1
1386811,Convert binary string to list of integers using Python,Convert binary string to list of integers using Python,"[int(s[i:i + 3], 2) for i in range(0, len(s), 3)]",447,2,5,43,0
1720421,concatenate lists,iterate items in lists `listone` and `listtwo`,"for item in itertools.chain(listone, listtwo):
    pass",493,3,7,43,1
1747817,Create a dictionary with list comprehension,Create a dictionary `d` from list `iterable`,"d = {key: value for (key, value) in iterable}",497,4,1,43,0
2918362,writing string to a file on a new line everytime?,writing string 'text to write\n' to file `f`,f.write('text to write\n'),682,8,9,43,1
3227624,Cross-platform addressing of the config file,get file '~/foo.ini',config_file = os.path.expanduser('~/foo.ini'),720,9,9,43,1
4581646,How to count all elements in a nested dictionary?,count all elements in a nested dictionary `food_colors`,sum(len(v) for v in food_colors.values()),949,15,1,43,0
5022066,How to serialize SqlAlchemy result to JSON?,serialise SqlAlchemy RowProxy object `row` to a json object,json.dumps([dict(list(row.items())) for row in rs]),1028,17,4,43,1
5106228,getting every possible combination in a list,getting every possible combination of two elements in a list,"list(itertools.combinations([1, 2, 3, 4, 5, 6], 2))",1032,17,7,43,1
5183533,How to make List from Numpy Matrix in Python,Convert array `a` into a list,numpy.array(a).reshape(-1).tolist(),1043,18,6,43,0
5801945,Non-consuming regular expression split in Python,"Split a string `text` with comma, question mark or exclamation by non-consuming regex using look-behind","re.split('(?<=[\\.\\?!]) ', text)",1091,19,0,43,0
6278847,Is it possible to kill a process on Windows from within Python?,kill a process `make.exe` from python script on windows,os.system('taskkill /im make.exe'),1132,20,4,43,1
6618515,Sorting list based on values from another list?,sorting list 'X' based on values from another list 'Y',"[x for y, x in sorted(zip(Y, X))]",1163,21,7,43,1
8092877,Split a list of tuples into sub-lists of the same tuple field,"zip a list of tuples `[(1, 4), (2, 5), (3, 6)]` into a list of tuples according to original tuple index","zip(*[(1, 4), (2, 5), (3, 6)])",1281,24,7,43,1
8315209,Sending http headers with python,sending http headers to `client`,client.send('HTTP/1.0 200 OK\r\n'),1319,25,4,43,1
8724352,Getting the nth element using BeautifulSoup,BeautifulSoup find all 'tr' elements in HTML string `soup` at the five stride starting from the fourth element,rows = soup.findAll('tr')[4::5],1356,26,4,43,1
10472907,How to convert dictionary into string,convert dictionary `adict` into string,""""""""""""".join('{}{}'.format(key, val) for key, val in sorted(adict.items()))",1492,29,1,43,0
10666163,How to check if all elements of a list matches a condition?,"check if the third element of all the lists in a list ""items"" is equal to zero.",any(item[2] == 0 for item in items),1514,30,7,43,1
11574195,How to merge multiple lists into one list in python?,merge list `['it']` and list `['was']` and list `['annoying']` into one list,['it'] + ['was'] + ['annoying'],1586,31,7,43,1
12280143,How to move to one folder back in python,Change the current directory one level up,os.chdir('..'),1633,33,9,43,1
14299978,How to use lxml to find an element by text?,"find element `a` that contains string ""TEXT A"" in file `root`","e = root.xpath('.//a[contains(text(),""TEXT A"")]')",1822,38,0,43,0
14764126,"How to make a python script which can logoff, shutdown, and restart a computer?",abort a computer shutdown using subprocess,"subprocess.call(['shutdown', '/a '])",1859,38,4,43,1
15882395,Matplotlib.animation: how to remove white margin,"set the size of figure `fig` in inches to width height of `w`, `h`","fig.set_size_inches(w, h, forward=True)",1953,41,4,43,1
16766643,Convert Date String to Day of Week,"convert date string 'January 11, 2010'  into day of week","datetime.datetime.strptime('January 11, 2010', '%B %d, %Y').strftime('%A')",2002,42,2,43,0
17097236,How to replace values with None in Pandas data frame in Python?,replace '-' in pandas dataframe `df` with `np.nan`,"df.replace('-', np.nan)",2028,43,3,43,0
18079563,Finding the intersection between two series in Pandas,find intersection data between series `s1` and series `s2`,pd.Series(list(set(s1).intersection(set(s2)))),2102,45,7,43,1
19112735,Python - print tuple elements with no brackets,print each first value from a list of tuples `mytuple` with string formatting,"print(', ,'.join([str(i[0]) for i in mytuple]))",2181,47,7,43,1
19602931,http file downloading and saving,"download ""http://randomsite.com/file.gz"" from http and save as ""file.gz""","testfile = urllib.request.URLopener()
testfile.retrieve('http://randomsite.com/file.gz', 'file.gz')",2211,47,9,43,1
20950650,How to sort Counter by value? - python,reverse sort counter `x` by value,"sorted(list(x.items()), key=lambda pair: pair[1], reverse=True)",2289,49,7,43,1
21974169,How to disable query cache with mysql.connector,Mysql commit current transaction,con.commit(),2336,51,4,43,1
26894227,sum of squares in a list in one line?,calculate the sum of the squares of each value in list `l`,"sum(map(lambda x: x * x, l))",2451,54,7,43,1
30190459,How to gracefully fallback to `NaN` value while reading integers from a CSV with Pandas?,read CSV file 'my.csv' into a dataframe `df` with datatype of float for column 'my_column' considering character 'n/a' as NaN value,"df = pd.read_csv('my.csv', dtype={'my_column': np.float64}, na_values=['n/a'])",2545,56,3,43,0
32063985,Deleting a div with a particlular class using BeautifulSoup,remove a div with a id `main-content` using beautifulsoup,"soup.find('div', id='main-content').decompose()",2614,58,4,43,1
34438901,finding the last occurrence of an item in a list python,assign the index of the last occurence of `x` in list `s` to the variable `last`,last = len(s) - s[::-1].index(x) - 1,2667,59,7,43,1
37080612,pandas DataFrame filter regex,get rows of dataframe `df` that match regex '(Hel|Just)',df.loc[df[0].str.contains('(Hel|Just)')],2721,61,3,43,0
38388799,Sort A list of Strings Based on certain field,sort list `list_of_strings` based on second index of each string `s`,"sorted(list_of_strings, key=lambda s: s.split(',')[1])",2742,61,7,43,1
39373620,How to get a max string length in nested lists,get the max string length in list `i`,max(len(word) for word in i),2761,62,7,43,1
41821112,How can I sum the product of two list items using for loop in python?,sum the product of elements of two lists named `a` and `b`,"sum(x * y for x, y in list(zip(a, b)))",2849,64,7,43,1
42458734,"How do I convert all strings (like ""Fault"") and into a unique float?",factorize all string values in dataframe `s` into floats,(s.factorize()[0] + 1).astype('float'),2873,64,3,43,0
