question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
1854,What OS am I running on,get os name,"import platform
platform.system()",6,0,4,63,1
82831,check whether a file exists,"check whether a path ""/etc"" exists",print(os.path.exists('/etc')),49,0,9,63,1
237079,get file creation & modification date/times in,get modified time of file `file`,print(('last modified: %s' % time.ctime(os.path.getmtime(file)))),101,0,9,63,1
364519,iterate over a dictionary in sorted order,iterate over a dictionary `foo` in sorted order,"for (k, v) in sorted(foo.items()):
    pass",155,0,1,63,0
1949318,Checking if a website is up,"Checking if website ""http://www.stackoverflow.com"" is up",print(urllib.request.urlopen('http://www.stackoverflow.com').getcode()),525,4,4,63,1
2212433,Counting the Number of keywords in a dictionary in python,count the number of keys in dictionary `yourdictfile`,len(set(open(yourdictfile).read().split())),573,5,1,63,0
2612802,copy a list,make a copy of list `old_list`,[i for i in old_list],636,7,7,63,1
3365673,How to throw an error window in Python in Windows,throw an error window in python in windows,"ctypes.windll.user32.MessageBoxW(0, 'Error', 'Error', 0)",751,10,4,63,1
3673428,Convert int to ASCII and back in Python,convert ascii value 'a' to int,ord('a'),798,11,5,63,0
3774571,Get data from the meta tags using BeautifulSoup,BeautifulSoup find all tags with attribute 'name' equal to 'description',soup.findAll(attrs={'name': 'description'}),811,12,4,63,1
4287209,Sort list of strings by integer suffix in python,"sort list of strings `the_list` by integer suffix before ""_""","sorted(the_list, key=lambda x: int(x.split('_')[1]))",909,14,7,63,1
5558418,list of dicts to/from dict of lists,group a list of dicts `LD` into one dict by key,"print(dict(zip(LD[0], zip(*[list(d.values()) for d in LD]))))",1077,18,1,63,0
7768859,Python: for loop in index assignment,Convert integer elements in list `wordids` to strings,[str(wi) for wi in wordids],1260,23,5,63,0
8519922,Posting raw data with Python,Send a post request with raw data `DATA` and basic authentication with `username` and `password`,"requests.post(url, data=DATA, headers=HEADERS_DICT, auth=(username, password))",1335,25,4,63,1
8936030,Using BeautifulSoup to search html for string,BeautifulSoup find string 'Python Jobs' in HTML body `body`,soup.body.findAll(text='Python Jobs'),1375,26,4,63,1
9706041,finding index of an item closest to the value in a list that's not entirely sorted,find the index of element closest to number 11.5 in list `a`,"min(enumerate(a), key=lambda x: abs(x[1] - 11.5))",1440,28,7,63,1
9755538,How do I create a LIST of unique random numbers?,How do I create a LIST of unique random numbers?,"random.sample(list(range(100)), 10)",1445,28,7,63,1
10040143,How to do a less than or equal to filter in Django queryset?,filter `Users` by field `userprofile` with level greater than or equal to `0`,User.objects.filter(userprofile__level__gte=0),1465,28,4,63,1
12739911,How to split a string within a list to create key-value pairs in Python,create a dictionary containing each string in list `my_list` split by '=' as a key/value pairs,print(dict([s.split('=') for s in my_list])),1668,34,1,63,0
12772057,how to format date in ISO using python?,Format a date object `str_data` into iso fomrat,"datetime.datetime.strptime(str_date, '%m/%d/%Y').date().isoformat()",1671,34,2,63,0
13860026,update dictionary with dynamic keys and values in python,update the dictionary `mydic` with dynamic keys `i` and values with key 'name' from dictionary `o`,mydic.update({i: o['name']}),1784,37,1,63,0
14043934,time offset,add 1 hour and 2 minutes to time object `t`,"dt = datetime.datetime.combine(datetime.date.today(), t)",1801,37,2,63,0
