question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
72899,How do I sort a list of dictionaries by values of the dictionary in Python?,How do I sort a list of dictionaries by values of the dictionary in Python?,list_of_dicts.sort(key=operator.itemgetter('name')),42,0,1,39,0
364519,iterate over a dictionary in sorted order,iterate over a dictionary `dict` in sorted order,return sorted(dict.items()),157,0,1,39,0
583557,What is the best way to print a table with delimiters in Python,print a 2 dimensional list `tab` as a table with delimiters,print('\n'.join('\t'.join(str(col) for col in row) for row in tab)),238,0,7,39,1
761804,Trimming a string,"Trimming a string "" Hello""",' Hello'.strip(),317,0,8,39,0
1179305,Expat parsing in python 3,Parse a file `sample.xml` using expat parsing in python 3,"parser.ParseFile(open('sample.xml', 'rb'))",420,2,9,39,1
1217251,Python: sorting a dictionary of lists,sort dictionary of lists `myDict` by the third item in each list,"sorted(list(myDict.items()), key=lambda e: e[1][2])",432,2,1,39,0
1731346,How to get two random records with Django,get two random records from model 'MyModel' in Django,MyModel.objects.order_by('?')[:2],495,3,4,39,1
3061761,Numpy array dimensions,get the dimensions of numpy array `a`,N.shape(a),700,9,6,39,0
3376534,how do I halt execution in a python script?,Exit script,sys.exit(),753,10,4,39,1
3964681,Find all files in directory with extension .txt,"Find all files in directory ""/mydir"" with extension "".txt""","os.chdir('/mydir')
for file in glob.glob('*.txt'):
    pass",859,13,9,39,1
3996904,Generate random integers between 0 and 9,Generate a random integer between 0 and 9,"randint(0, 9)",864,13,5,39,0
4789021,"In Django, how do I check if a user is in a certain group?","check if a user `user` is in a group from list of groups `['group1', 'group2']`","return user.groups.filter(name__in=['group1', 'group2']).exists()",988,16,7,39,1
4800811,Accessing a value in a tuple that is in a list,get the value at index 1 for each tuple in the list of tuples `L`,[x[1] for x in L],991,16,7,39,1
5352546,best way to extract subset of key-value pairs from python dictionary object,"Extract subset of key value pair for keys 'l', 'm', 'n' from `bigdict` in python 3","{k: bigdict[k] for k in ('l', 'm', 'n')}",1062,18,1,39,0
6310475,datetime.datetime.now() + 1,add one day and three hours to the present time from datetime.now(),"datetime.datetime.now() + datetime.timedelta(days=1, hours=3)",1135,20,2,39,0
6510477,How can i list only the folders in zip archive in Python?,list folders in zip file 'file' that ends with '/',[x for x in file.namelist() if x.endswith('/')],1155,20,9,39,1
6764909,Python: How to remove all duplicate items from a list,remove all duplicate items from a list `lseperatedOrblist`,woduplicates = list(set(lseperatedOrblist)),1177,21,7,39,1
6996603,Delete a file or folder,recursively delete all contents in directory `path`,"shutil.rmtree(path, ignore_errors=False, onerror=None)",1189,21,9,39,1
9262278,Django view returning json without using template,Django response with JSON `data`,"return HttpResponse(data, mimetype='application/json')",1402,27,4,39,1
10213994,sorting a list of tuples in Python,sorting a list of tuples `list_of_tuples` by second key,"sorted(list_of_tuples, key=lambda tup: tup[1])",1475,29,7,39,1
10915391,Sorting a list of dicts by dict values,sorting a list of dictionary `a` by values in descending order,"sorted(a, key=dict.values, reverse=True)",1530,30,1,39,0
11837979,Removing white space around a saved image in matplotlib,remove white space padding around a saved image `test.png` in matplotlib,"plt.savefig('test.png', bbox_inches='tight')",1611,32,4,39,1
13076560,Get the indexes of truthy elements of a boolean list as a list/tuple,get indexes of all true boolean values from a list `bool_list`,"[i for i, elem in enumerate(bool_list, 1) if elem]",1696,34,7,39,1
13254241,Removing key values pairs from a list of dictionaries,Removing key values pairs from a list of dictionaries,"[dict((k, v) for k, v in d.items() if k != 'mykey1') for d in mylist]",1720,35,1,39,0
13411544,Delete column from pandas DataFrame,delete column 'column_name' from dataframe `df`,"df = df.drop('column_name', 1)",1741,35,3,39,0
13557937,How to convert decimal to binary list in python,convert decimal `8` to binary list,[int(x) for x in bin(8)[2:]],1756,36,5,39,0
14764126,"How to make a python script which can logoff, shutdown, and restart a computer?",restart a computer after `900` seconds using subprocess,"subprocess.call(['shutdown', '/r', '/t', '900'])",1862,39,4,39,1
15096021,Python list of tuples to list of int,Flatten list `x`,x = [i[0] for i in x],1891,39,7,39,1
18367007,Python how to write to a binary file?,write `newFileBytes` to a binary file `newFile`,"newFile.write(struct.pack('5B', *newFileBytes))",2125,45,9,39,1
18990069,how to get tuples from lists using list comprehension in python,get tuples from lists `lst` and `lst2` using list comprehension in python 2,"[(lst[i], lst2[i]) for i in range(len(lst))]",2172,46,7,39,1
20504881,simple/efficient way to expand a pandas dataframe,merge pandas dataframe `x` with columns 'a' and 'b' and dataframe `y` with column 'y',"pd.merge(y, x, on='k')[['a', 'b', 'y']]",2267,49,3,39,0
21787496,converting epoch time with milliseconds to datetime,parse milliseconds epoch time '1236472051807' to format '%Y-%m-%d %H:%M:%S',"time.strftime('%Y-%m-%d %H:%M:%S', time.gmtime(1236472051807 / 1000.0))",2319,50,2,39,0
21833383,When the key is a tuple in dictionary in Python,make all keys lowercase in dictionary `d`,"d = {(a.lower(), b): v for (a, b), v in list(d.items())}",2329,51,1,39,0
31143732,How to create range of numbers in Python like in MATLAB,create 4 numbers in range between 1 and 3,"print(np.linspace(1, 3, num=4, endpoint=False))",2574,57,5,39,0
32511444,Sum all values of a counter in Python,sum all the values in a counter variable `my_counter`,sum(my_counter.values()),2625,58,7,39,1
34750084,Regex and Octal Characters,Find octal characters matches from a string `str` using regex,"print(re.findall(""'\\\\[0-7]{1,3}'"", str))",2675,59,0,39,0
35420052,Adding Colorbar to a Spectrogram,add color bar with image `mappable` to plot `plt`,"plt.colorbar(mappable=mappable, cax=ax3)",2694,60,4,39,1
36003967,Sum of multiple list of lists index wise,sum elements at the same index in list `data`,[[sum(item) for item in zip(*items)] for items in zip(*data)],2705,60,7,39,1
41513324,Python Pandas: drop rows of a timeserie based on time range,drop rows of dataframe `df` whose index is smaller than the value of `start_remove` or bigger than the value of`end_remove`,df.query('index < @start_remove or index > @end_remove'),2839,64,3,39,0
