question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
36139,How do I sort a list of strings in Python?,sort a list of strings `list`,list.sort(),21,0,7,58,1
82831,check whether a file exists,"check whether file ""/path/to/file"" exists","my_file = Path('/path/to/file')
if my_file.is_file():
    pass",47,0,9,58,1
455612,Limiting floats to two decimal points,print float `a` with two decimal points,"print(('%.2f' % round(a, 2)))",202,0,5,58,0
533398,"In python 2.4, how can I execute external commands with csh instead of bash?",execute external commands/script `your_own_script` with csh instead of bash,os.system('tcsh your_own_script'),229,0,9,58,1
849674,Simple threading in Python 2.6 using thread.start_new_thread(),start a new thread for `myfunction` with parameters 'MyStringHere' and 1,"thread.start_new_thread(myfunction, ('MyStringHere', 1))",345,0,4,58,1
2229827,Django urlsafe base64 decoding with decryption,django urlsafe base64 decode string `uenc` with decryption,base64.urlsafe_b64decode(uenc.encode('ascii')),575,6,4,58,1
2424412,What is the easiest way to convert list with str into list with int?,convert list of strings `str_list` into list of integers,[int(i) for i in str_list],604,6,5,58,0
3506678,"In Django, how do I select 100 random records from the database?","in Django, select 100 random records from the database `Content.objects`",Content.objects.all().order_by('?')[:100],781,11,4,58,1
4299741,Merging items in a list - Python,"merge a list of integers `[1, 2, 3, 4, 5]` into a single integer","from functools import reduce
reduce(lambda x, y: 10 * x + y, [1, 2, 3, 4, 5])",913,14,7,58,1
4576115,Convert a list to a dictionary in Python,"convert a list 'a' to a dictionary where each even element represents the key to the dictionary, and the following odd element is the value","b = {a[i]: a[i + 1] for i in range(0, len(a), 2)}",948,15,1,58,0
5123839,Fastest way to get the first object from a queryset in django?,get the first object from a queryset in django model `Entry`,Entry.objects.filter()[:1].get(),1034,17,4,58,1
5971312,How to set environment variables in Python,set environment variable 'DEBUSSY' to '1',os.environ['DEBUSSY'] = '1',1115,19,4,58,1
7717380,how to convert 2d list to 2d numpy array?,Convert array `a` to numpy array,a = np.array(a),1252,23,6,58,0
8177079,take the content of a list and append it to another list,append list `mylog` to `list1`,list1.extend(mylog),1291,24,7,58,1
9554544,"Python, running command line tools in parallel",subprocess run command 'start command -flags arguments' through the shell,"subprocess.call('start command -flags arguments', shell=True)",1423,27,9,58,1
9746522,How can I use sum() function for a list in Python?,convert int values in list `numlist` to float,numlist = [float(x) for x in numlist],1443,28,5,58,0
10998621,Rotate axis text in python matplotlib,rotate x-axis text labels of plot `ax` 45 degrees,"ax.set_xticklabels(ax.xaxis.get_majorticklabels(), rotation=45)",1540,30,4,58,1
13070461,Get index of the top n values of a list in python,get indexes of the largest `2` values from a list `a` using itemgetter,"zip(*sorted(enumerate(a), key=operator.itemgetter(1)))[0][-2:]",1693,34,7,58,1
13368659,loop through an IP address range,"loop through the IP address range ""192.168.x.x""","for (i, j) in product(list(range(256)), list(range(256))):
    pass",1734,35,4,58,1
14159753,how to change the size of the sci notation above the y axis in matplotlib?,change the size of the sci notation to '30' above the y axis in matplotlib `plt`,"plt.rc('font', **{'size': '30'})",1807,37,4,58,1
14950260,Convert unicode string dictionary into dictionary in python,"convert unicode string u""{'code1':1,'code2':1}"" into dictionary","d = ast.literal_eval(""{'code1':1,'code2':1}"")",1877,39,1,58,0
15096021,Python list of tuples to list of int,get a list `y` of the first element of every tuple in list `x`,y = [i[0] for i in x],1892,39,7,58,1
