question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
19339,inverse of zip,"unzip list `[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e', )]` and fill empty results with None","map(None, *[('a', 1), ('b', 2), ('c', 3), ('d', 4), ('e',)])",11,0,7,64,1
19339,inverse of zip,"unzip the list `[('a', 1), ('b', 2), ('c', 3), ('d', 4)]`","zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)])",14,0,7,64,1
72899,How do I sort a list of dictionaries by values of the dictionary in Python?,How do I sort a list of dictionaries by values of the dictionary in Python?,list_of_dicts.sort(key=operator.itemgetter('age')),43,0,1,64,0
303200,How do I remove/delete a folder that is not empty with Python?,remove directory tree '/folder_name',shutil.rmtree('/folder_name'),135,0,9,64,1
1908741,How to do this GROUP BY query in Django's ORM with annotate and aggregate,Group the values from django model `Article` with group by value `pub_date` and annotate by `title`,Article.objects.values('pub_date').annotate(article_count=Count('title')),522,4,4,64,1
2354166,How do you modify sys.path in Google App Engine (Python)?,Insert directory 'apps' into directory `__file__`,"sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps'))",591,6,9,64,1
2759067,Rename Files,Rename file from `src` to `dst`,"os.rename(src, dst)",651,7,9,64,1
3294889,Iterating over dictionaries using for loops,get keys and items of dictionary `d` as a list,list(d.items()),742,10,1,64,0
3471999,How do I merge two lists into a single list?,interleave the elements of two lists `a` and `b`,"[j for i in zip(a, b) for j in i]",770,11,7,64,1
4004550,Converting string series to float list,Converting string lists `s` to float list,floats = [float(x) for x in s.split()],868,13,5,64,0
4233476,Sort a list by multiple attributes?,sort a list of lists `s` by second and third element in each list.,"s.sort(key=operator.itemgetter(1, 2))",901,14,7,64,1
4362586,sum a list of numbers in Python,sum a list of numbers `list_of_nums`,sum(list_of_nums),924,14,7,64,1
5137497,Find current directory and file's directory,find the current directory,os.getcwd(),1039,17,9,64,1
7263824,Get HTML Source of WebElement in Selenium WebDriver using Python,get html source of Selenium WebElement `element`,element.get_attribute('innerHTML'),1211,22,4,64,1
8372399,Zip with list output instead of tuple,"Get the zip output as list from the lists `[1, 2, 3]`, `[4, 5, 6]`, `[7, 8, 9]`","[list(a) for a in zip([1, 2, 3], [4, 5, 6], [7, 8, 9])]",1323,25,7,64,1
9012008,python's re: return True if regex contains in the string,return `True` if string `foobarrrr` contains regex `ba[rzd]`,"bool(re.search('ba[rzd]', 'foobarrrr'))",1382,26,0,64,0
12300912,transpose dictionary (extract all the values for one key from a list of dictionaries),extract all the values with keys 'x' and 'y' from a list of dictionaries `d` to list of tuples,"[(x['x'], x['y']) for x in d]",1634,33,1,64,0
12345387,Removing _id element from Pymongo results,Find all records from collection `collection` without extracting mongo id `_id`,"db.collection.find({}, {'_id': False})",1643,33,4,64,1
12402561,How to set font size of Matplotlib axis Legend?,set font size of axis legend of plot `plt` to 'xx-small',"plt.setp(legend.get_title(), fontsize='xx-small')",1647,33,4,64,1
13567345,How to calculate the sum of all columns of a 2D numpy array (efficiently),Calculate sum over all rows of 2D numpy array,a.sum(axis=1),1758,36,6,64,0
13954222,How to join mixed list (array) (with integers in it) in Python?,"concatenate elements of list `b` by a colon "":""",""""""":"""""".join(str(x) for x in b)",1794,37,7,64,1
14538885,How to get the index with the key in Python dictionary?,get index of key 'c' in dictionary `x`,list(x.keys()).index('c'),1840,38,1,64,0
15103484,"How to use regular expression to separate numbers and characters in strings like ""30M1000N20M""","separate numbers from characters in string ""30m1000n20m""","re.findall('(([0-9]+)([A-Z]))', '20M10000N80M')",1893,39,5,64,0
16537636,How to sort in decreasing value first then increasing in second value,sort list `student_tuples` by second element of each tuple in ascending and third element of each tuple in descending,"print(sorted(student_tuples, key=lambda t: (-t[2], t[0])))",1992,42,7,64,1
17098654,"How to store data frame using PANDAS, Python","store data frame `df` to file `file_name` using pandas, python",df.to_pickle(file_name),2029,43,3,64,0
17106819,Accessing Python dict values with the key start characters,get values from a dictionary `my_dict` whose key contains the string `Date`,"[v for k, v in list(my_dict.items()) if 'Date' in k]",2030,43,1,64,0
18470323,How to select only specific columns from a DataFrame with MultiIndex columns?,select only specific columns 'a' and 'c' from a dataframe 'data' with multiindex columns,"data.loc[:, ([('one', 'a'), ('one', 'c'), ('two', 'a'), ('two', 'c')])]",2133,45,3,64,0
18742657,Execute Shell Script from python with variable,Execute Shell Script from python with variable,"subprocess.call(['test.sh', str(domid)])",2161,46,4,64,1
18789262,python dict comprehension with two ranges,"convert the zip of range `(1, 5)` and range `(7, 11)` into a dictionary","dict(zip(list(range(1, 5)), list(range(7, 11))))",2163,46,1,64,0
19948732,Changing marker's size in matplotlib,Matplotlib change marker size to 500,"scatter(x, y, s=500, color='green', marker='h')",2233,48,4,64,1
20400135,Simple way to append a pandas series with same index,append a pandas series `b` to the series `a` and get a continuous index,a.append(b).reset_index(drop=True),2259,49,3,64,0
20585920,How to add multiple values to a dictionary key in python?,"for a dictionary `a`, set default value for key `somekey` as list and append value `bob`  in that key","a.setdefault('somekey', []).append('bob')",2272,49,1,64,0
23612271,A sequence of empty lists of length n in Python?,a sequence of empty lists of length `n`,[[] for _ in range(n)],2383,52,7,64,1
23823206,Upload files to Google cloud storage from appengine app,upload uploaded file from path '/upload' to Google cloud storage 'my_bucket' bucket,"upload_url = blobstore.create_upload_url('/upload', gs_bucket_name='my_bucket')",2389,52,9,64,1
29100599,How to iterate over time periods in pandas,resample series `s` into 3 months bins and sum each bin,"s.resample('3M', how='sum')",2508,55,6,64,0
31302904,How to index nested lists in Python?,get first element of each tuple in list `A`,[tup[0] for tup in A],2579,57,7,64,1
34148637,Sorting JSON in python by a specific value,sort json `ips_data` by a key 'data_two',"sorted_list_of_keyvalues = sorted(list(ips_data.items()), key=item[1]['data_two'])",2656,59,1,64,0
35711059,Extract dictionary value from column in data frame,extract dictionary values by key 'Feature3' from data frame `df`,feature3 = [d.get('Feature3') for d in df.dic],2699,60,3,64,0
