question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
44778,How would you make a comma-separated string from a list?,make a comma-separated string from a list `myList`,"myList = ','.join(map(str, myList))",32,0,7,23,1
209513,Convert hex string to int,"Convert hex string ""0xa"" to integer","int('0xa', 16)",92,0,5,23,0
902408,How to use variables in SQL statement in Python?,How to use variables in SQL statement in Python?,"cursor.execute('INSERT INTO table VALUES (%s, %s, %s)', (var1, var2, var3))",357,0,4,23,1
1602934,Check if a given key already exists in a dictionary,Check if key 'a' in `d`,('a' in d),482,3,0,23,0
1712227,get the size of a list,"get the size of a list `[1,2,3]`","len([1, 2, 3])",488,3,7,23,1
2612802,copy a list,copy list `old_list` as `new_list`,new_list = list(old_list),637,7,7,23,1
3241594,Printing numbers in python,printing numbers rounding up to third decimal place,print('%.3f' % 3.1415),721,9,5,23,0
3735814,Check for a key pattern in a dictionary in python,create list of values from dictionary `dict1` that have a key that starts with 'EMP$$',"[value for key, value in list(dict1.items()) if key.startswith('EMP$$')]",807,11,1,23,0
3766633,How to sort with lambda in Python,Sort a data `a` in descending order based on the `modified` attribute of elements using lambda function,"a = sorted(a, key=lambda x: x.modified, reverse=True)",810,12,7,23,1
3925614,How do you read a file into a list in Python?,read a file 'C:/name/MyDocuments/numbers' into a list `data`,"data = [line.strip() for line in open('C:/name/MyDocuments/numbers', 'r')]",840,12,9,23,1
3931541,Python Check if all of the following items is in a list,"check if all of the following items in list `['a', 'b']` are in a list `['a', 'b', 'c']`","set(['a', 'b']).issubset(['a', 'b', 'c'])",842,12,7,23,1
4296249,How do I convert a hex triplet to an RGB tuple and back?,convert hex triplet string `rgbstr` to rgb tuple,"struct.unpack('BBB', rgbstr.decode('hex'))",912,14,5,23,0
4641765,Add to integers in a list,append 4 to list `foo`,foo.append(4),957,15,7,23,1
4965159,Python: How to Redirect Output with Subprocess?,execute os command `my_cmd`,os.system(my_cmd),1024,17,9,23,1
5245058,Python: Filter lines from a text file which contain a particular word,filter lines from a text file 'textfile' which contain a word 'apple',[line for line in open('textfile') if 'apple' in line],1049,18,0,23,0
5285181,IO Error while storing data in pickle,open a file `/home/user/test/wsservice/data.pkl` in binary write mode,"output = open('/home/user/test/wsservice/data.pkl', 'wb')",1054,18,9,23,1
6879364,Print file age in seconds using Python,Get the age of directory (or file) `/tmp` in seconds.,print(os.path.getmtime('/tmp')),1181,21,9,23,1
6886493,Get all object attributes,Get all object attributes of an object,dir(),1183,21,4,23,1
7164679,How to send cookies in a post request with the Python Requests library?,send cookies `cookie` in a post request to url 'http://wikipedia.org' with the python requests library,"r = requests.post('http://wikipedia.org', cookies=cookie)",1203,22,4,23,1
7745260,Iterate through words of a file in Python,get a list of words `words` of a file 'myfile',words = open('myfile').read().split(),1257,23,9,23,1
8306171,Python: Extract variables out of namespace,update the `globals()` dictionary with the contents of the `vars(args)` dictionary,globals().update(vars(args)),1318,25,1,23,0
10895028,python append to array in json object,"append dict `{'f': var6, 'g': var7, 'h': var8}` to value of key `e` in dict `jsobj['a']['b']`","jsobj['a']['b']['e'].append({'f': var6, 'g': var7, 'h': var8})",1529,30,1,23,0
13279399,How to obtain values of request variables using Python and Flask,Flask get value of request variable 'firstname',first_name = request.args.get('firstname'),1723,35,4,23,1
14111705,Displaying a grayscale Image,display a grayscale image from array of pixels `imageArray`,"imshow(imageArray, cmap='Greys_r')",1806,37,6,23,0
14406214,Moving x-axis to the top of a plot in matplotlib,move x-axis to the top of a plot `ax`,ax.xaxis.tick_top(),1830,38,4,23,1
14465279,Delete all objects in a list,delete all values in a list `mylist`,del mylist[:],1836,38,7,23,1
14956683,Finding the minimum value in a numpy array and the corresponding values for the rest of that array's row,Get the value of the minimum element in the second column of array `a`,"a[np.argmin(a[:, (1)])]",1878,39,6,23,0
16084642,Remove strings from a list that contains numbers in python,"From a list of strings `my_list`, remove the values that contains numbers.",[x for x in my_list if not any(c.isdigit() for c in x)],1962,41,7,23,1
18837607,Remove multiple items from list in Python,remove elements from list `oldlist` that have an index number mentioned in list `removelist`,"newlist = [v for i, v in enumerate(oldlist) if i not in removelist]",2166,46,7,23,1
20865487,Pandas (python) plot() without a legend,plot dataframe `df` without a legend,df.plot(legend=False),2285,49,3,23,0
21887754,numpy concatenate two arrays vertically,numpy concatenate two arrays `a` and `b` along the first axis,"c = np.r_[(a[None, :], b[None, :])]",2331,51,6,23,0
24958010,get key by value in dictionary with same value in python?,get keys with same value in dictionary `d`,"print([key for key, value in d.items() if value == 1])",2413,53,1,23,0
25651990,OSError: [WinError 193] %1 is not a valid Win32 application,run script 'hello.py' with argument 'htmlfilename.htm' on terminal using python executable,"subprocess.call(['python.exe', 'hello.py', 'htmlfilename.htm'])",2426,53,9,23,1
27659153,How to group similar items in a list?,make a list of lists in which each list `g` are the elements from list `test` which have the same characters up to the first `_` character,"[list(g) for _, g in itertools.groupby(test, lambda x: x.split('_')[0])]",2468,54,7,23,1
30062429,Python How to get every first element in 2 Dimensional List,get value of first index of each element in list `a`,[x[0] for x in a],2542,56,7,23,1
34696853,Convert list of strings to int,convert strings in list-of-lists `lst` to ints,[[int(x) for x in sublist] for sublist in lst],2673,59,7,23,1
39804375,Python - Sort a list of dics by value of dict`s dict value,sort a list of dictionary `persons` according to the key `['passport']['birth_info']['date']`,"sorted(persons, key=lambda x: x['passport']['birth_info']['date'])",2774,62,1,23,0
39816795,How to add a specific number of characters to the end of string in Pandas?,"Initialize a pandas series object `s` with columns `['A', 'B', 'A1R', 'B2', 'AABB4']`","s = pd.Series(['A', 'B', 'A1R', 'B2', 'AABB4'])",2775,62,3,23,0
