question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
1476,express binary literals,convert binary string '010101' to integer,"int('010101', 2)",3,0,5,50,0
89228,Calling an external command,"Calling an external command ""ls -l""","call(['ls', '-l'])",56,0,9,50,1
613183,Sort a Python dictionary by value,Sort dictionary `d` by value in descending order,"sorted(d, key=d.get, reverse=True)",246,0,1,50,0
755857,Default value for field in Django model,Django set default value of field `b` equal to '0000000',"b = models.CharField(max_length=7, default='0000000', editable=False)",310,0,4,50,1
952914,Making a flat list out of list of lists,make a flat list from list of lists `sublist`,[item for sublist in l for item in sublist],379,1,7,50,1
1391026,Google App Engine - Request class query_string,Retrieve parameter 'var_name' from a GET request.,self.request.get('var_name'),450,2,4,50,1
1555968,Efficient way to find the largest key in a dictionary with non-zero value,get the largest key whose not associated with value of 0 in dictionary `x`,"(k for k, v in x.items() if v != 0)",473,3,1,50,0
3262437,Finding missing values in a numpy array,get the non-masked values of array `m`,m[~m.mask],724,9,6,50,0
3781851,"Run a python script from another python script, passing in args","run python script 'script2.py' from another python script, passing in 1 as an argument",os.system('script2.py 1'),815,12,4,50,1
4587915,Return list of items in list greater than some value,get a list of all items in list `j` with values greater than `5`,[x for x in j if x >= 5],951,15,7,50,1
4703390,How to extract a floating number from a string,extract floating point numbers from a string 'Current Level: -13.2 db or 14.2 or 3',"re.findall('[-+]?\\d*\\.\\d+|\\d+', 'Current Level: -13.2 db or 14.2 or 3')",977,16,5,50,0
4768151,How to perform double sort inside an array?,sort list `bar` by each element's attribute `attrb1` and attribute `attrb2` in reverse order,"bar.sort(key=lambda x: (x.attrb1, x.attrb2), reverse=True)",986,16,7,50,1
5618878,convert list to string,concatenating values in `list1` to a string,str1 = ''.join(list1),1081,19,7,50,1
6133434,Find the sum of subsets of a list in python,find the sums of length 7 subsets of a list `daily`,"weekly = [sum(visitors[x:x + 7]) for x in range(0, len(daily), 7)]",1121,20,7,50,1
6146778,matplotlib Legend Markers Only Once,make matplotlib plot legend put marker in legend only once,legend(numpoints=1),1122,20,4,50,1
7371935,Sort a string in lexicographic order python,"get a sorted list of the characters of string `s` in lexicographic order, with lowercase letters first","sorted(s, key=str.lower)",1230,22,0,50,0
7635237,"numpy: syntax/idiom to cast (n,) array to a (n, 1) array?",add a new axis to array `a`,"a[:, (np.newaxis)]",1247,23,6,50,0
7750557,How do I get JSON data from RESTful service using Python?,get json data from restful service 'url',json.load(urllib.request.urlopen('url')),1259,23,4,50,1
8282553,Removing character in list of strings,delete all occureces of `8` in each string `s` in list `lst`,"print([s.replace('8', '') for s in lst])",1315,25,7,50,1
10194713,Sorting a defaultdict by value in python,reverse sort dictionary `d` based on its values,"sorted(list(d.items()), key=lambda k_v: k_v[1], reverse=True)",1471,29,1,50,0
10406130,Check if something is not in a list,"Check if 3 is not in the list [4,5,6]","(3 not in [4, 5, 6])",1486,29,7,50,1
10487278,Python - How to declare and add items to an array?,add an item with key 'third_key' and value 1 to an dictionary `my_dict`,my_dict.update({'third_key': 1}),1495,29,1,50,0
10569438,How to print Unicode character in Python?,print 'here is your checkmark: ' plus unicode character u'\u2713',print('here is your checkmark: ' + '\u2713'),1505,29,4,50,1
11801309,loop over files,loop over files in directory `source`,"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass",1606,32,9,50,1
13331419,Prepend the same string to all items in a list,prepend string 'hello' to all items in list 'a',['hello{0}'.format(i) for i in a],1730,35,7,50,1
13728486,How to sum elements in functional way,get a list containing the sum of each element `i` in list `l` plus the previous elements,"[sum(l[:i]) for i, _ in enumerate(l)]",1772,36,7,50,1
14971373,Python: how to get the final output of multiple system commands?,capture final output of a chain of system commands `ps -ef | grep something | wc -l`,"subprocess.check_output('ps -ef | grep something | wc -l', shell=True)",1881,39,9,50,1
17424182,Extracting all rows from pandas Dataframe that have certain value in a specific column,extract all rows from dataframe `data` where the value of column 'Value' is True,data[data['Value'] == True],2055,43,3,50,0
