question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
299446,How do I change directory back to my original working directory with Python?,change working directory to the directory `owd`,os.chdir(owd),132,0,9,46,1
798854,All combinations of a list of lists,create a list containing all cartesian products of elements in list `a`,list(itertools.product(*a)),329,0,7,46,1
817087,Call a function with argument list in python,call a function with argument list `args`,func(*args),331,0,4,46,1
845058,get line count,get line count of file `filename`,"def bufcount(filename):
    f = open(filename)
    lines = 0
    buf_size = (1024 * 1024)
    read_f = f.read
    buf = read_f(buf_size)
    while buf:
        lines += buf.count('\n')
        buf = read_f(buf_size)
    return lines",342,0,9,46,1
1186789,call a Python script from another Python script,"call a Python script ""test2.py""","exec(compile(open('test2.py').read(), 'test2.py', 'exec'))",426,2,4,46,1
2424412,What is the easiest way to convert list with str into list with int?,convert list with str into list with int,"list(map(int, ['1', '2', '3']))",602,6,7,46,1
2951701,Is it possible to use 'else' in a python list comprehension?,"replace `0` with `2` in the list `[0, 1, 0, 3]`","[(a if a else 2) for a in [0, 1, 0, 3]]",684,8,7,46,1
3207219,list all files of a directory,"list all files of a directory ""somedirectory""",os.listdir('somedirectory'),716,9,9,46,1
3398589,Sorting a list of lists in Python,sort a list of lists 'c2' such that third row comes first,c2.sort(key=lambda row: row[2]),757,10,7,46,1
3877491,deleting rows in numpy array,delete first row of array `x`,"x = numpy.delete(x, 0, axis=0)",827,12,6,46,0
4618373,How do I use the HTMLUnit driver with Selenium from Python?,Load the url `http://www.google.com` in selenium webdriver `driver`,driver.get('http://www.google.com'),954,15,4,46,1
4641765,Add to integers in a list,"append a list [8, 7] to list `foo`","foo.append([8, 7])",958,15,7,46,1
5430470,retrieving list items from request.POST in django/python,Get a list values of a dictionary item `pass_id` from post requests in django,request.POST.getlist('pass_id'),1068,18,4,46,1
5501641,How to create a list with the characters of a string?,create a list with the characters of a string `5+6`,list('5+6'),1071,18,5,46,0
