question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
36139,How do I sort a list of strings in Python?,sort list `mylist` in alphabetical order,mylist.sort(key=str.lower),24,0,7,35,1
209513,Convert hex string to int,Convert hex string `hexString` to int,"int(hexString, 16)",93,0,5,35,0
273192,check if a directory exists and create it if necessary,check if a directory `path` exists and create it if necessary,distutils.dir_util.mkpath(path),118,0,9,35,1
1012185,"In Python, how do I index a list with another list?",index a list `L` with another list `Idx`,T = [L[i] for i in Idx],397,1,7,35,1
1058712,How do I select a random element from an array in Python?,"select a random element from array `[1, 2, 3]`","random.choice([1, 2, 3])",409,1,6,35,0
1883604,Reading utf-8 characters from a gzip file in python,Open gzip-compressed file encoded as utf-8 'file.gz' in text mode,"gzip.open('file.gz', 'rt', encoding='utf-8')",517,4,9,35,1
2544710,How I can get rid of None values in dictionary?,get rid of None values in dictionary `kwargs`,"res = {k: v for k, v in list(kwargs.items()) if v is not None}",612,6,1,35,0
3283306,finding out absolute path to a file from python,get the absolute path of a running python script,os.path.abspath(__file__),733,10,9,35,1
3595685,start python script as background process from within a python script,Open a background process 'background-process' with arguments 'arguments',"subprocess.Popen(['background-process', 'arguments'])",794,11,9,35,1
3777301,How to call a shell script from python code?,call a shell script `./test.sh` using subprocess,subprocess.call(['./test.sh']),813,12,9,35,1
3780403,Python: Sum string lengths,sum the length of all strings in a list `strings`,length = sum(len(s) for s in strings),814,12,7,35,1
4284648,Converting lists of tuples to strings Python,convert each tuple in list `l` to a string with '@' separating the tuples' elements,""""""" """""".join([('%d@%d' % (t[0], t[1])) for t in l])",906,14,7,35,1
5137497,Find current directory,Find name of current directory,dir_path = os.path.dirname(os.path.realpath(__file__)),1036,17,9,35,1
5555063,Unescaping Characters in a String with Python,un-escaping characters in a string with python,"""""""\\u003Cp\\u003E"""""".decode('unicode-escape')",1076,18,8,35,0
8687568,How to write a tuple of tuples to a CSV file using Python,write a tuple of tuples `A` to a csv file using python,writer.writerow(A),1349,25,7,35,1
8751653,How can I convert a binary to a float number,convert string representation `s2` of binary string rep of integer to floating point number,"struct.unpack('d', struct.pack('Q', int(s2, 0)))[0]",1359,26,5,35,0
8905864,URL encoding in python,URL encoding in python,urllib.parse.quote_plus('a b'),1368,26,4,35,1
9040939,How to find all possible sequences of elements in a list?,"find all possible sequences of elements in a list `[2, 3, 4]`","map(list, permutations([2, 3, 4]))",1385,26,7,35,1
9550867,Python Pandas Pivot Table,produce a pivot table as dataframe using column 'Y' in datafram `df` to form the axes of the resulting dataframe,"df.pivot_table('Y', rows='X', cols='X2')",1422,27,3,35,0
9758959,Python - how to sort a list of numerical values in ascending order,"sort list `['10', '3', '2']` in ascending order based on the integer value of its elements","sorted(['10', '3', '2'], key=int)",1446,28,7,35,1
9932549,"Is it possible to take an ordered ""slice"" of a dictionary in Python based on a list of keys?",get key-value pairs in dictionary `my_dictionary` for all keys in list `my_list` in the order they appear in `my_list`,"dict(zip(my_list, map(my_dictionary.get, my_list)))",1459,28,1,35,0
10915391,Sorting a list of dicts by dict values,sort a list of dictionaries `a` by dictionary values in descending order,"sorted(a, key=lambda i: list(i.values())[0], reverse=True)",1531,30,1,35,0
12589481,Python Pandas: Multiple aggregations of the same column,apply two different aggregating functions `mean` and `sum` to the same column `dummy` in pandas data frame `df`,"df.groupby('dummy').agg({'returns': [np.mean, np.sum]})",1660,33,3,35,0
12974474,How to unzip a list of tuples into individual lists?,Unzip a list of tuples `l` into a list of lists,zip(*l),1687,34,7,35,1
14743454,Counting values in dictionary,Get a list of all keys from dictionary `dictA` where the number of occurrences of value `duck` in that key is more than `1`,"[k for k, v in dictA.items() if v.count('duck') > 1]",1855,38,1,35,0
16874598,How do I calculate the md5 checksum of a file in Python?,calculate the md5 checksum of a file named  'filename.exe',"hashlib.md5(open('filename.exe', 'rb').read()).hexdigest()",2011,42,9,35,1
17057544,Python - Extract folder path from file path,Get absolute folder path and filename for file `existGDBPath `,os.path.split(os.path.abspath(existGDBPath)),2021,43,9,35,1
17558552,How do I add custom field to Python log format string?,Log info message 'Log message' with attributes `{'app_name': 'myapp'}`,"logging.info('Log message', extra={'app_name': 'myapp'})",2067,44,4,35,1
17665809,Remove key from dictionary in Python returning new dictionary,remove key 'c' from dictionary `d`,{i: d[i] for i in d if i != 'c'},2074,44,1,35,0
18102109,How do I implement a null coalescing operator in SQLAlchemy?,query all data from table `Task` where the value of column `time_spent` is bigger than 3 hours,session.query(Task).filter(Task.time_spent > timedelta(hours=3)).all(),2104,45,4,35,1
21800169,Python Pandas: Get index of rows which column matches certain value,get index of rows in dataframe `df` which column 'BoolCol' matches value True,df[df['BoolCol']].index.tolist(),2320,50,3,35,0
24076297,How to truncate a string using str.format in Python?,display first 5 characters of string 'aaabbbccc',"""""""{:.5}"""""".format('aaabbbccc')",2399,52,8,35,0
26640145,Python Pandas: How to get the row names from index of a dataframe?,get a list of the row names from index of a pandas data frame,list(df.index),2446,54,3,35,0
27868020,How to subset a data frame using Pandas based on a group criteria?,select records of dataframe `df` where the sum of column 'X' for each value in column 'User' is 0,df.groupby('User')['X'].filter(lambda x: x.sum() == 0),2473,54,3,35,0
29877663,Finding multiple attributes within the span tag in Python,BeautifulSoup find all 'span' elements in HTML string `soup` with class of 'starGryB sp',"soup.find_all('span', {'class': 'starGryB sp'})",2533,56,4,35,1
32950347,Cleanest way to get a value from a list element,get value in string `line` matched by regex pattern '\\bLOG_ADDR\\s+(\\S+)',"print(re.search('\\bLOG_ADDR\\s+(\\S+)', line).group(1))",2637,58,0,35,0
