question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
1476,express binary literals,convert binary string '11111111' to integer,"int('11111111', 2)",0,0,5,53,0
22676,download a file over HTTP,"download a file `url` over HTTP and save to ""10MB""","response = requests.get(url, stream=True)
with open('10MB', 'wb') as handle:
    for data in tqdm(response.iter_content()):
        handle.write(data)",16,0,9,53,1
22676,download a file over HTTP,download a file `url` over HTTP and save to `file_name`,"u = urllib.request.urlopen(url)
f = open(file_name, 'wb')
meta = u.info()
file_size = int(meta.getheaders('Content-Length')[0])
print(('Downloading: %s Bytes: %s' % (file_name, file_size)))
file_size_dl = 0
block_sz = 8192
while True:
    buffer = u.read(block_sz)
    if (not buffer):
        break
    file_size_dl += len(buffer)
    f.write(buffer)
    status = ('%10d  [%3.2f%%]' % (file_size_dl, ((file_size_dl * 100.0) / file_size)))
    status = (status + (chr(8) * (len(status) + 1)))
    print(status, end=' ')
f.close()",18,0,9,53,1
70797,user input and commandline arguments,"print ""Please enter something: "" to console, and read user input to `var`",var = input('Please enter something: '),39,0,4,53,1
311627,print date in a regular format,print current date and time in a regular format,datetime.datetime.now().strftime('%Y-%m-%d %H:%M'),138,0,2,53,0
312443,How do you split a list into evenly sized chunks?,split list `l` into `n` sized lists,"[l[i:i + n] for i in range(0, len(l), n)]",141,0,7,53,1
402504,determine the variable type,get the type of variable `variable_name`,print(type(variable_name)),176,0,4,53,1
826284,How do I convert a string 2 bytes long to an integer in python,unpack first and second bytes of byte string `pS` into integer,"struct.unpack('h', pS[0:2])",336,0,5,53,0
1874194,Pythonic way to get the largest item in a list,find tuple in list of tuples `a_list` with the largest second element,"max(a_list, key=operator.itemgetter(1))",515,4,7,53,1
1962795,How to get alpha value of a PNG image with PIL?,get alpha value `alpha` of a png image `img`,alpha = img.split()[-1],531,4,4,53,1
2052390,Manually raising (throwing) an exception,"throw a value error with message 'A very specific bad thing happened', 'foo', 'bar', 'baz'",raise ValueError('A very specific bad thing happened'),545,5,4,53,1
2075128,"Python, print all floats to 2 decimal places in output","Format all floating variables `var1`, `var2`, `var3`, `var1` to print to two decimal places.","print('%.2f kg = %.2f lb = %.2f gal = %.2f l' % (var1, var2, var3, var4))",548,5,5,53,0
2150739,ISO Time (ISO 8601) in Python,get UTC datetime in ISO format,datetime.datetime.utcnow().isoformat(),556,5,2,53,0
2173797,how to sort 2d array by row in python?,sort 2d array `matrix` by row with index 1,"sorted(matrix, key=itemgetter(1))",566,5,6,53,0
2631935,SQLAlchemy: a better way for update with declarative?,Update a user's name as `Bob Marley` having id `123` in SQLAlchemy,session.query(User).filter_by(id=123).update({'name': 'Bob Marley'}),639,7,4,53,1
2823472,Is there a method that tells my program to quit?,quit program,sys.exit(0),672,8,4,53,1
3398589,Sorting a list of lists in Python,Sorting a list of lists in Python,"c2.sort(key=lambda row: (row[2], row[1]))",756,10,7,53,1
3940128,reverse a list,reverse a list `L`,L.reverse(),851,13,7,53,1
5251663,determine if a list contains other lists,check if any values in a list `input_list` is a list,"any(isinstance(el, list) for el in input_list)",1050,18,7,53,1
5788891,Execute a file with arguments in Python shell,execute a file './abc.py' with arguments `arg1` and `arg2` in python shell,"subprocess.call(['./abc.py', arg1, arg2])",1089,19,9,53,1
5927180,removing data from a numpy.array,Extract values not equal to 0 from numpy array `a`,a[a != 0],1110,19,6,53,0
7633274,"Extracting words from a string, removing punctuation and returning a list with separated words in Python","Get a list of  words from a string `Hello world, my name is...James the 2nd!` removing punctuation","re.compile('\\w+').findall('Hello world, my name is...James the 2nd!')",1246,23,8,53,0
7946798,Interleaving two lists in Python,combine lists `l1` and `l2`  by alternating their elements,"[val for pair in zip(l1, l2) for val in pair]",1269,23,7,53,1
8409095,matplotlib: Set markers for individual points on a line,set color marker styles `--bo` in matplotlib,"plt.plot(list(range(10)), '--bo')",1327,25,4,53,1
9652832,How to I load a tsv file into a Pandas DataFrame?,load a tsv file `c:/~/trainSetRel3.txt` into a pandas data frame,"DataFrame.from_csv('c:/~/trainSetRel3.txt', sep='\t')",1439,28,3,53,0
12905999,Python dict how to create key or append an element to key?,Create a key `key` if it does not exist in dict `dic` and append element `value` to value.,"dic.setdefault(key, []).append(value)",1686,34,1,53,0
14853243,Parsing XML with namespace in Python via 'ElementTree',find all `owl:Class` tags by parsing xml with namespace,root.findall('{http://www.w3.org/2002/07/owl#}Class'),1867,39,4,53,1
17223174,Returning distinct rows in SQLAlchemy with SQLite,SQLAlchemy count the number of rows with distinct values in column `name` of table `Tag`,session.query(Tag).distinct(Tag.name).group_by(Tag.name).count(),2045,43,4,53,1
17577727,"Python, Encoding output to UTF-8",decode string `content` to UTF-8 code,print(content.decode('utf8')),2068,44,8,53,0
19954469,How to get the resolution of a monitor in Pygame?,Set the resolution of a monitor as `FULLSCREEN` in pygame,"pygame.display.set_mode((0, 0), pygame.FULLSCREEN)",2234,48,4,53,1
23351183,Django - Filter queryset by CharField value length,filter a Django model `MyModel` to have charfield length of max `255`,MyModel.objects.extra(where=['CHAR_LENGTH(text) > 254']),2376,52,4,53,1
23748995,Pandas DataFrame to list,pandas dataframe `df` column 'a' to list,df['a'].values.tolist(),2386,52,3,53,0
29558007,How can I generate a list of consecutive numbers?,generate a list of consecutive integers from 0 to 8,list(range(9)),2524,56,5,53,0
32996293,Comparing values in two lists in Python,get a list of booleans `z` that shows wether the corresponding items in list `x` and `y` are equal,"z = [(i == j) for i, j in zip(x, y)]",2638,58,7,53,1
37878946,Indexing one array by another in numpy,create a NumPy array containing elements of array `A` as pointed to by index in array `B`,"A[np.arange(A.shape[0])[:, (None)], B]",2729,61,6,53,0
40221516,How do I join two dataframes based on values in selected columns?,join two dataframes based on values in selected columns,"pd.merge(a, b, on=['A', 'B'], how='outer')",2792,62,3,53,0
40620804,How do I sort a list with positives coming before negatives with values sorted respectively?,sort list `lst` with positives coming before negatives with values sorted respectively,"sorted(lst, key=lambda x: (x < 0, x))",2808,63,7,53,1
41067960,How to convert a list of multiple integers into a single integer?,Concatenate elements of a list 'x' of multiple integers to a single integer,"sum(d * 10 ** i for i, d in enumerate(x[::-1]))",2823,63,7,53,1
41178532,Percentage match in pandas Dataframe,get proportion of rows in dataframe `trace_df` whose values for column `ratio` are greater than 0,(trace_df['ratio'] > 0).mean(),2829,63,3,53,0
