question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
44778,How would you make a comma-separated string from a list?,"Join elements of list `l` with a comma `,`",""""""","""""".join(l)",33,0,7,24,1
51520,How to get an absolute file path in Python,get an absolute file path of file 'mydir/myfile.txt',os.path.abspath('mydir/myfile.txt'),34,0,9,24,1
179369,How do I abort the execution of a Python script?,terminate the script using status value 0,sys.exit(0),80,0,4,24,1
209840,Map two lists into a dictionary in Python,map two lists `keys` and `values` into a dictionary,"dict([(k, v) for k, v in zip(keys, values)])",94,0,1,24,0
517355,String formatting in Python,"print '[1, 2, 3]'","print('[%s, %s, %s]' % (1, 2, 3))",220,0,7,24,1
678236,How to get the filename without the extension from a path in Python?,get the filename without the extension from file 'hemanth.txt',print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),289,0,9,24,1
1303243,find out if a Python object is a string,check if object `o` is a string,(type(o) is str),442,2,0,24,0
1892339,How to make a window jump to the front?,make a window `root` jump to the front,root.lift(),520,4,4,24,1
2798627,How can I detect DOS line breaks in a file?,read file 'myfile.txt' using universal newline mode 'U',"print(open('myfile.txt', 'U').read())",666,8,9,24,1
2878084,Sort a list of dicts by dict values,sort a list of dictionary `mylist` by the key `title`,mylist.sort(key=lambda x: x['title']),678,8,1,24,0
3278850,"Doc, rtf and txt reader in python",read the contents of the file 'file.txt' into `txt`,txt = open('file.txt').read(),732,10,9,24,1
3895874,"Regex to match 'lol' to 'lolllll' and 'omg' to 'omggg', etc",Write a regex statement to match 'lol' to 'lolllll'.,"re.sub('l+', 'l', 'lollll')",835,12,0,24,0
3961581,"In Python, how to display current time in readable format",display current time in readable format,"time.strftime('%l:%M%p %z on %b %d, %Y')",857,13,2,24,0
4112265,How to zip lists in a list,"zip lists in a list [[1, 2], [3, 4], [5, 6]]","zip(*[[1, 2], [3, 4], [5, 6]])",878,13,7,24,1
4574509,Remove duplicate chars using regex?,remove duplicate characters from string 'ffffffbbbbbbbqqq',"re.sub('([a-z])\\1+', '\\1', 'ffffffbbbbbbbqqq')",947,15,8,24,0
4690094,Sorting dictionary keys based on their values,sort keys of dictionary 'd' based on their values,"sorted(d, key=lambda k: d[k][1])",971,16,1,24,0
