question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
42950,Get Last Day of the Month,Get Last Day of the first month in 2002,"calendar.monthrange(2002, 1)",30,0,2,0,0
113534,Is there a function in Python to split a string without ignoring the spaces?,split a string `mystring` considering the spaces ' ',"mystring.replace(' ', '! !').split('!')",67,0,8,0,0
113655,Is there a function in python to split a word into a list?,split string `Word to Split` into a list of characters,list('Word to Split'),68,0,8,0,0
172439,How do I split a multi-line string into multiple lines?,split a multi-line string `inputString` into separate strings,inputString.split('\n'),77,0,8,0,0
172439,How do I split a multi-line string into multiple lines?,Split a multi-line string ` a \n b \r\n c ` by new line character `\n`,' a \n b \r\n c '.split('\n'),78,0,8,0,0
186857,"Splitting a semicolon-separated string to a dictionary, in Python",split a string `s` by ';' and convert to a dictionary,dict(item.split('=') for item in s.split(';')),84,0,8,0,0
199059,I'm looking for a pythonic way to insert a space before capital letters,insert spaces before capital letters in string `text`,"re.sub('([a-z](?=[A-Z])|[A-Z](?=[A-Z][a-z]))', '\\1 ', text)",86,0,8,0,0
200738,How can I unpack binary hex formatted data in Python?,encode string `data` as `hex`,data.encode('hex'),87,0,8,0,0
227459,"get the <a href=""http://en.wikipedia.org/wiki/ASCII"" rel=""nofollow noreferrer"">ASCII</a> value of a character as an int",get the ASCII value of a character u'あ' as an int,ord('\u3042'),99,0,8,0,0
234512,Splitting strings in python,split a string 's' by space while ignoring spaces within square braces and quotes.,"re.findall('\\[[^\\]]*\\]|""[^""]*""|\\S+', s)",100,0,8,0,0
258746,Slicing URL with Python,"Slice `url` with '&' as delimiter  to get  ""http://www.domainname.com/page?CONTENT_ITEM_ID=1234"" from url ""http://www.domainname.com/page?CONTENT_ITEM_ID=1234&param2&param3
""",url.split('&'),114,0,8,0,0
265960,Best way to strip punctuation from a string in Python,Strip punctuation from string `s`,"s.translate(None, string.punctuation)",115,0,8,0,0
275018,remove (chomp) a newline,remove newline in string 'Mac EOL\r','Mac EOL\r'.rstrip('\r\n'),120,0,8,0,0
275018,remove (chomp) a newline,remove newline in string 'Windows EOL\r\n' on the right side,'Windows EOL\r\n'.rstrip('\r\n'),121,0,8,0,0
275018,remove (chomp) a newline,remove newline in string 'Unix EOL\n' on the right side,'Unix EOL\n'.rstrip('\r\n'),122,0,8,0,0
275018,remove (chomp) a newline,remove newline in string `s` on the right side,s.rstrip(),123,0,8,0,0
275018,remove (chomp) a newline,remove newline in string `s`,s.strip(),124,0,8,0,0
275018,remove (chomp) a newline,remove trailing newline in string 'test string \n\n','test string \n\n'.rstrip('\n'),125,0,8,0,0
275018,remove (chomp) a newline,"remove newline in string ""Hello\n\n\n"" on the right side",'Hello\n\n\n'.rstrip('\n'),126,0,8,0,0
275018,remove (chomp) a newline,"remove trailing newline in string ""test string\n""",'test string\n'.rstrip(),127,0,8,0,0
275018,remove (chomp) a newline,remove newline in string `s` on the left side,s.lstrip(),128,0,8,0,0
364519,iterate over a dictionary in sorted order,iterate over a dictionary `foo` sorted by the key,"for k in sorted(foo.keys()):
    pass",156,0,1,0,0
367155,Splitting a string into words and punctuation,split a unicode string `text` into a list of words and punctuation characters with a regex,"re.findall('\\w+|[^\\w\\s]', text, re.UNICODE)",168,0,8,0,0
373459,split string on a number of different characters,"split string 'a b.c' on space "" "" and dot character "".""","re.split('[ .]', 'a b.c')",171,0,8,0,0
415511,get current time,get current time,datetime.datetime.now().time(),186,0,2,0,0
432842,get the logical xor of two variables,get logical xor of `a` and `b`,(bool(a) != bool(b)),193,0,0,0,0
436599,Python Split String,truncate string `s` up to character ':',"s.split(':', 1)[1]",194,0,8,0,0
464736,Python regular expressions - how to capture multiple groups from a wildcard expression?,split string 'abcdefg' into a list of characters,"re.findall('\\w', 'abcdefg')",207,0,8,0,0
493386,print in Python without newline or space,"print ""."" without newline",sys.stdout.write('.'),210,0,8,0,0
510357,read a single character from the user,read a single character from stdin,sys.stdin.read(1),219,0,8,0,0
518021,Getting the length of an array,Getting the length of `my_string`,len(my_string),226,0,8,0,0
640001,How can I remove text within parentheses with a regex?,remove parentheses and text within it in string `filename`,"re.sub('\\([^)]*\\)', '', filename)",257,0,8,0,0
663171,substring a string,get a new string including the first two characters of string `x`,x[:2],263,0,8,0,0
663171,substring a string,get a new string including all but the last character of string `x`,x[:(-2)],264,0,8,0,0
663171,substring a string,get a new string with the 3rd to the second-to-last characters of string `x`,x[2:(-2)],265,0,8,0,0
663171,get a new string from the 3rd character to the end of the string,get a new string from the 3rd character to the end of the string `x`,x[2:],266,0,8,0,0
663171,reversing a string,reverse a string `some_string`,some_string[::(-1)],267,0,8,0,0
663171,selecting alternate characters,"select alternate characters of ""H-e-l-l-o- -W-o-r-l-d""",'H-e-l-l-o- -W-o-r-l-d'[::2],269,0,8,0,0
663171,substring a string,get a new string including the last two characters of string `x`,x[(-2):],270,0,8,0,0
674509,"How do I iterate over a Python dictionary, ordered by values?",Iterate over dictionary `d` in ascending order of values,"sorted(iter(d.items()), key=lambda x: x[1])",273,0,1,0,0
727507,How can I convert Unicode to uppercase to print it?,print unicode string `ex\xe1mple` in uppercase,print('ex\xe1mple'.upper()),297,0,8,0,0
743806,Split string into a list,Split string `line` into a list by whitespace,line.split(),303,0,8,0,0
743806,Split string into a list,"split string `text` by "",""","text.split(',')",304,0,8,0,0
743806,Split string into a list,split string `text` by space,text.split(),305,0,8,0,0
753052,Strip HTML from strings in Python,strip html from strings,"re.sub('<[^<]+?>', '', text)",309,0,8,0,0
761804,Trimming a string,"Trimming a string ""Bob has a cat""",'Bob has a cat'.strip(),311,0,8,0,0
761804,Trimming a string,"left trimming ""\n\r"" from string `myString`",myString.lstrip('\n\r'),312,0,8,0,0
761804,Trimming a string,"right trimming ""\n\t"" from string `myString`",myString.rstrip('\n\t'),313,0,8,0,0
761804,Trimming a string,"Trimming a string ""  Hello\n"" by space",'  Hello\n'.strip(' '),314,0,8,0,0
761804,Trimming a string,"Trimming ""\n"" from string `myString`",myString.strip('\n'),315,0,8,0,0
761804,Trimming a string,Trimming a string `str`,str.strip(),316,0,8,0,0
761804,Trimming a string,"Trimming a string "" Hello """,' Hello '.strip(),318,0,8,0,0
761804,Trimming a string,trim string `myString `,myString.strip(),319,0,8,0,0
761804,Trimming a string,"trim string "" Hello """,' Hello '.strip(),320,0,8,0,0
761804,Trimming a string,"Trimming a string ""          Hello        """,'          Hello        '.strip(),321,0,8,0,0
817122,Delete digits in Python (Regex),delete all digits in string `s` that are not directly attached to a word character,"re.sub('$\\d+\\W+|\\b\\d+\\b|\\W+\\d+$', '', s)",332,0,8,0,0
817122,Delete digits in Python (Regex),delete digits at the end of string `s`,"re.sub('\\b\\d+\\b', '', s)",333,0,8,0,0
817122,Delete digits in Python (Regex),Delete self-contained digits from string `s`,"s = re.sub('^\\d+\\s|\\s\\d+\\s|\\s\\d+$', ' ', s)",334,0,8,0,0
867866,Convert unicode codepoint to UTF8 hex in python,convert Unicode codepoint to utf8 hex,"chr(int('fd9b', 16)).encode('utf-8')",349,0,8,0,0
875968,How to remove symbols from a string with Python?,remove symbols from a string `s`,"re.sub('[^\\w]', ' ', s)",350,0,8,0,0
931092,Reverse a string,Reverse a string `s`,''.join(reversed(s)),367,0,8,0,0
931092,Reverse a string,Reverse a string `a_string`,"def reversed_string(a_string):
    return a_string[::(-1)]",368,0,8,0,0
931092,Reverse a string,Reverse a string `a_string`,a_string[::(-1)],369,0,8,0,0
931092,Reverse a string,"Reverse a string ""foo""",'foo'[::(-1)],370,0,8,0,0
931092,Reverse a string,Reverse a string 'hello world','hello world'[::(-1)],371,0,8,0,0
931092,Reverse a string,Reverse a string `string`,''.join(reversed(string)),372,0,8,0,0
931092,Reverse a string,Reverse string 'foo',''.join(reversed('foo')),374,0,8,0,0
943809,String manipulation in Cython,replace occurrences of two whitespaces or more with one whitespace ' ' in string `s`,"re.sub(' +', ' ', s)",378,0,8,0,0
961263,Two values from one input in python?,"assign values to two variables, `var1` and `var2` from user input response to `'Enter two numbers here: ` split on whitespace","var1, var2 = input('Enter two numbers here: ').split()",382,1,8,0,0
961632,Converting integer to string,convert `a` to string,str(a),383,1,8,0,0
961632,Converting integer to string,convert `a` to string,a.__str__(),384,1,8,0,0
961632,Converting integer to string,convert `i` to string,str(i),385,1,8,0,0
1010961,String Slicing Python,"remove last comma character ',' in string `s`",""""""""""""".join(s.rsplit(',', 1))",396,1,8,0,0
1015142,Running Python code contained in a string,"run the code contained in string ""print('Hello')""","eval(""print('Hello')"")",398,1,8,0,0
1038824,remove a substring from the end of a string,remove a substring `suffix` from the end of string `text`,"if (not text.endswith(suffix)):
    return text
return text[:(len(text) - len(suffix))]",405,1,8,0,0
1038824,remove a substring from the end of a string,"remove a substring "".com"" from the end of string `url`","print(url.replace('.com', ''))",406,1,8,0,0
1038824,remove a substring from the end of a string,"remove a substring "".com"" from the end of string `url`","if url.endswith('.com'):
    url = url[:(-4)]",407,1,8,0,0
1038824,remove a substring from the end of a string,"remove a substring "".com"" from the end of string `url`","url = re.sub('\\.com$', '', url)",408,1,8,0,0
1059559,Split Strings with Multiple Delimiters?,"split string ""a;bcd,ef g"" on delimiters ';' and ','","""""""a;bcd,ef g"""""".replace(';', ' ').replace(',', ' ').split()",410,1,8,0,0
1185524,trim whitespace,trim whitespace in string `s`,s.strip(),421,2,8,0,0
