question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
364519,iterate over a dictionary in sorted order,iterate over a dictionary `d` in sorted order,"for (key, value) in sorted(d.items()):
    pass",158,0,1,2,0
415511,get current time,get current time in string format,str(datetime.now()),184,0,2,2,0
579856,What's the Pythonic way to combine two sequences into a dictionary?,combine two sequences into a dictionary,"dict(zip(keys, values))",237,0,1,2,0
764235,Dictionary to lowercase in Python,lowercase all keys and values in dictionary `{'My Key': 'My Value'}`,"dict((k.lower(), v) for k, v in {'My Key': 'My Value'}.items())",324,0,1,2,0
1883980,Find the nth occurrence of substring in a string,find the index of the second occurrence of the substring `bar` in string `foo bar bar bar`,"""""""foo bar bar bar"""""".replace('bar', 'XXX', 1).find('bar')",518,4,0,2,0
2233917,How to input an integer tuple from user?,input a tuple of integers from user,"tuple(int(x.strip()) for x in input().split(','))",579,6,5,2,0
3294889,Iterating over dictionaries using for loops,Iterating key and items over dictionary `d`,"for (k, v) in list(d.items()):
    pass",737,10,1,2,0
3501382,Checking whether a variable is an integer,check if `x` is an integer,"isinstance(x, int)",778,11,5,2,0
4668619,Django database query: How to filter objects by date range?,filter the objects in django model 'Sample' between date range `2011-01-01` and `2011-01-31`,"Sample.objects.filter(date__range=['2011-01-01', '2011-01-31'])",968,16,2,2,0
4940032,Search for string in txt file,Search for string 'blabla' in txt file 'example.txt',"f = open('example.txt')
s = mmap.mmap(f.fileno(), 0, access=mmap.ACCESS_READ)
if (s.find('blabla') != (-1)):
    pass",1022,17,0,2,0
5010536,Python: Perform an operation on each dictionary value,Multiple each value by `2` for all keys in a dictionary `my_dict`,"my_dict.update((x, y * 2) for x, y in list(my_dict.items()))",1027,17,1,2,0
5868374,Convert a string to datetime object in python,Parse string `datestr` into a datetime object using format pattern '%Y-%m-%d',"dateobj = datetime.datetime.strptime(datestr, '%Y-%m-%d').date()",1104,19,2,2,0
6710684,Remove one column for a numpy array,delete the last column of numpy array `a` and assign resulting array to `b`,"b = np.delete(a, -1, 1)",1172,21,6,2,0
7154739,How can I get an array of alternating values in python?,set every two-stride far element to -1 starting from second element in array `a`,a[1::2] = -1,1202,22,6,2,0
7658932,Finding index of the same elements in a list,Get all indexes of a letter `e` from a string `word`,"[index for index, letter in enumerate(word) if letter == 'e']",1249,23,0,2,0
