question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
118516,How do I read an Excel file into Python using xlrd? Can it read newer Office formats?,read an excel file 'ComponentReport-DJI.xls',"open('ComponentReport-DJI.xls', 'rb').read(200)",69,0,4,29,1
247770,Retrieving python module path,get the path of the current python module,print(os.getcwd()),110,0,4,29,1
273192,check if a directory exists and create it if necessary,check if directory `directory ` exists and create it if necessary,"if (not os.path.exists(directory)):
    os.makedirs(directory)",116,0,9,29,1
300445,How to unquote a urlencoded unicode string in python?,decode url `url` from UTF-16 code to UTF-8 code,urllib.parse.unquote(url).decode('utf8'),134,0,8,29,0
1024847,Add key to a dictionary,Add key 'a' to dictionary `data` with value 1,"data.update({'a': 1, })",400,1,1,29,0
1534542,Can I sort text by its numeric value in Python?,Can I sort text by its numeric value in Python?,"sorted(list(mydict.items()), key=lambda a: map(int, a[0].split('.')))",469,3,5,29,0
1602934,Check if a given key already exists in a dictionary,Check if key 'c' in `d`,('c' in d),481,3,0,29,0
1949318,Checking if a website is up,Check the status code of url `url`,"r = requests.head(url)
return (r.status_code == 200)",526,4,4,29,1
2600191,count the occurrences of a list item,"count the occurrences of item ""b"" in list `l`",l.count('b'),626,7,7,29,1
3097866,Access an arbitrary element in a dictionary in Python,Retrieve an arbitrary value from dictionary `dict`,next(iter(dict.values())),703,9,1,29,0
4059550,Generate all possible strings from a list of token,"generate all possible string permutations of each two elements in list `['hel', 'lo', 'bye']`","print([''.join(a) for a in combinations(['hel', 'lo', 'bye'], 2)])",873,13,7,29,1
4315506,load csv into 2D matrix with numpy for plotting,convert csv file 'test.csv' into two-dimensional matrix,"numpy.loadtxt(open('test.csv', 'rb'), delimiter=',', skiprows=1)",918,14,6,29,0
4664850,Find all occurrences of a substring in Python,find all occurrences of a substring in a string,"[m.start() for m in re.finditer('test', 'test test test test')]",966,16,0,29,0
4716533,How to attach debugger to a python subproccess?,attach debugger pdb to class `ForkedPdb`,ForkedPdb().set_trace(),983,16,4,29,1
4880960,Sum of all values in a Python dict,sum of all values in a python dict `d`,sum(d.values()),1004,17,1,29,0
4901483,How to apply django/jinja2 template filters 'escape' and 'linebreaks' correctly?,apply jinja2 filters `forceescape` and `linebreaks` on variable `my_variable`,{{my_variable | forceescape | linebreaks}},1006,17,4,29,1
5577501,How to tell if string starts with a number?,"Check if string `strg` starts with any of the elements in list ('0', '1', '2', '3', '4', '5', '6', '7', '8', '9')","strg.startswith(('0', '1', '2', '3', '4', '5', '6', '7', '8', '9'))",1079,18,0,29,0
6416131,add new item to dictionary,"add key ""item3"" and value ""3"" to dictionary `default_data `","default_data.update({'item3': 3, })",1144,20,1,29,0
7351270,Control a print format when printing a list in Python,print numbers in list `list` with precision of 3 decimal places,"print('[%s]' % ', '.join('%.3f' % val for val in list))",1226,22,5,29,0
7351270,Control a print format when printing a list in Python,print a list of floating numbers `l` using string formatting,print([('%5.3f' % val) for val in l]),1227,22,5,29,0
8586738,Get required fields from Document in mongoengine?,Get a list of all fields in class `User` that are marked `required`,"[k for k, v in User._fields.items() if v.required]",1342,25,4,29,1
8712332,Array indexing in numpy,retrieve all items in an numpy array 'x' except the item of the index 1,"x[(np.arange(x.shape[0]) != 1), :, :]",1355,26,6,29,0
