question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
372102,UTF in Python Regex,create a regular expression object with the pattern '\xe2\x80\x93',re.compile('\xe2\x80\x93'),169,0,0,3,0
415511,get current time,get current time,datetime.datetime.time(datetime.datetime.now()),188,0,2,3,0
546321,How do I calculate the date six months from the current date,get the date 2 months from today,"(date(2010, 12, 31) + relativedelta(months=(+ 2)))",232,0,2,3,0
587647,How to increment a value with leading zeroes?,increment a value with leading zeroes in a number `x`,str(int(x) + 1).zfill(len(x)),241,0,5,3,0
764235,Dictionary to lowercase in Python,lowercase keys and values in dictionary `{'My Key': 'My Value'}`,"{k.lower(): v.lower() for k, v in list({'My Key': 'My Value'}.items())}",323,0,1,3,0
1007481,How do I replace whitespaces with underscore and vice versa?,replace spaces with underscore,"mystring.replace(' ', '_')",395,1,8,3,0
1602934,Check if a given key already exists in a dictionary,Check if a given key 'key1' exists in dictionary `dict`,"if ('key1' in dict):
    pass",480,3,1,3,0
2045175,Regex match even number of letters,write a regex pattern to match even number of letter `A`,re.compile('^([^A]*)AA([^A]|AA)*$'),536,5,0,3,0
2674391,Python - Locating the position of a regex match in a string?,Get the position of a regex match `is` in a string `String`,"re.search('is', String).start()",645,7,0,3,0
3296499,Case insensitive dictionary search with Python,convert keys in dictionary `thedict` into case insensitive,theset = set(k.lower() for k in thedict),744,10,1,3,0
3392354,python: append values to a set,"append values `[3, 4]` to a set `a`","a.update([3, 4])",754,10,6,3,0
3735814,Check for a key pattern in a dictionary in python,Check if any key in the dictionary `dict1` starts with the string `EMP$$`,any(key.startswith('EMP$$') for key in dict1),806,11,1,3,0
4523551,Python ASCII to binary,Convert ascii value 'P' to binary,bin(ord('P')),943,15,5,3,0
4703390,How to extract a floating number from a string,extract floating number from string 'Current Level: 13.4 db.',"re.findall('\\d+\\.\\d+', 'Current Level: 13.4 db.')",976,16,5,3,0
4843173,How to check if type of a variable is string?,check if type of variable `s` is a string,"isinstance(s, str)",999,16,0,3,0
5110352,How do I display current time using Python + Django?,display current time,now = datetime.datetime.now().strftime('%H:%M:%S'),1033,17,2,3,0
5352546,best way to extract subset of key-value pairs from python dictionary object,"best way to extract subset of key-value pairs with keys matching 'l', 'm', or 'n' from python dictionary object","{k: bigdict[k] for k in list(bigdict.keys()) & {'l', 'm', 'n'}}",1059,18,1,3,0
5796238,Python convert decimal to hex,return the conversion of decimal `d` to hex without the '0x' prefix,hex(d).split('x')[1],1090,19,5,3,0
6018340,Capturing group with findall?,match regex 'abc(de)fg(123)' on string 'abcdefg123 and again abcdefg123',"re.findall('abc(de)fg(123)', 'abcdefg123 and again abcdefg123')",1117,19,0,3,0
6378889,How to convert a string list into an integer in python,convert string `user_input` into a list of integers `user_list`,"user_list = [int(number) for number in user_input.split(',')]",1140,20,5,3,0
9072844,How can I check if a string contains ANY letters from the alphabet?,check if string `the_string` contains any upper or lower-case ASCII letters,"re.search('[a-zA-Z]', the_string)",1387,26,0,3,0
10664430,Python convert long to date,Convert long int `myNumber` into date and time represented in the the string format '%Y-%m-%d %H:%M:%S',datetime.datetime.fromtimestamp(myNumber).strftime('%Y-%m-%d %H:%M:%S'),1513,30,2,3,0
11621165,Indexing a pandas dataframe by integer,Reset the indexes of a pandas data frame,df2 = df.reset_index(),1591,32,3,3,0
12307099,Modifying a subset of rows in a pandas dataframe,set the value in column 'B' to NaN if the corresponding value in column 'A' is equal to 0 in pandas dataframe `df`,"df.ix[df.A == 0, 'B'] = np.nan",1635,33,3,3,0
12376863,Adding calculated column(s) to a dataframe in pandas,use operations like max/min within a row to a dataframe 'd' in pandas,"d.apply(lambda row: min([row['A'], row['B']]) - row['C'], axis=1)",1645,33,3,3,0
12843099,Python: Logging TypeError: not all arguments converted during string formatting,convert the argument `date` with string formatting in logging,"logging.info('date=%s', date)",1681,34,2,3,0
13295735,How can I replace all the NaN values with Zero's in a column of a pandas dataframe,replace all the nan values with 0 in a pandas dataframe `df`,df.fillna(0),1727,35,3,3,0
13999850,How to specify date format when using pandas.to_csv?,write dataframe `df` to csv file `filename` with dates formatted as yearmonthday  `%Y%m%d`,"df.to_csv(filename, date_format='%Y%m%d')",1796,37,3,3,0
15530399,Finding the surrounding sentence of a char/word in a string,"split string `text` by the occurrences of regex pattern '(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)'","re.split('(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)', text)",1932,40,0,3,0
15534223,Python match string if it does not start with X,search for string that matches regular expression pattern '(?<!Distillr)\\\\AcroTray\\.exe' in string 'C:\\SomeDir\\AcroTray.exe',"re.search('(?<!Distillr)\\\\AcroTray\\.exe', 'C:\\SomeDir\\AcroTray.exe')",1933,40,0,3,0
15741759,Find maximum value of a column and return the corresponding row values using Pandas,Return rows of data associated with the maximum value of column 'Value' in dataframe `df`,df.loc[df['Value'].idxmax()],1941,41,3,3,0
16658068,How to use Unicode characters in a python string,print a character that has unicode value `\u25b2`,print('\u25b2'.encode('utf-8')),1996,42,5,3,0
17407691,Python regex to match multiple times,Get multiple matched strings using regex pattern `(?:review: )?(http://url.com/(\\d+))\\s?`,"pattern = re.compile('(?:review: )?(http://url.com/(\\d+))\\s?', re.IGNORECASE)",2054,43,0,3,0
20457038,Python - how to round down to 2 decimals,Round number `answer` to 2 precision after the decimal point,"answer = str(round(answer, 2))",2260,49,5,3,0
22296496,Add element to a json in python,add variable `var` to key 'f' of first element in JSON data `data`,data[0]['f'] = var,2349,51,1,3,0
25040875,Get a list of values from a list of dictionaries in python,get a list of values for key 'key' from a list of dictionaries `l`,[d['key'] for d in l],2417,53,1,3,0
27589325,How to find and replace nth occurence of word in a sentence using python regular expression?,find and replace 2nd occurrence of word 'cat' by 'Bull' in a sentence 's',"re.sub('^((.*?cat.*?){1})cat', '\\1Bull', s)",2467,54,0,3,0
31385363,how to export a table dataframe in pyspark to csv?,Write DataFrame `df` to csv file 'mycsv.csv',df.write.csv('mycsv.csv'),2581,57,3,3,0
31950612,find last occurence of multiple characters in a string in Python,get the largest index of the last occurrence of characters '([{' in string `test_string`,max(test_string.rfind(i) for i in '([{'),2610,58,0,3,0
