question_id,intent,rewritten_intent,snippet,idx,time_batch
9609375,how to call multiple bash functions using | in python,call multiple bash function ‘vasp’ and ‘tee tee_output’ using ‘|’,"subprocess.check_call('vasp | tee tee_output', shell=True)",1432,28
9618050,Python regular expression with codons,match regex pattern 'TAA(?:[ATGC]{3})+?TAA' on string `seq`,"re.findall('TAA(?:[ATGC]{3})+?TAA', seq)",1433,28
9621388,(Django) how to get month name?,how to get month name of datetime `today`,today.strftime('%B'),1434,28
9621388,(Django) how to get month name?,get month name from a datetime object `today`,today.strftime('%B'),1435,28
9637838,Convert string date to timestamp in Python,convert string '01/12/2011' to an integer timestamp,"int(datetime.datetime.strptime('01/12/2011', '%d/%m/%Y').strftime('%s'))",1436,28
9637838,Convert string date to timestamp in Python,convert date string `s` in format pattern '%d/%m/%Y' into a timestamp,"time.mktime(datetime.datetime.strptime(s, '%d/%m/%Y').timetuple())",1437,28
9647586,Getting a request parameter in Jinja2,get a request parameter `a` in jinja2,{{request.args.get('a')}},1438,28
9652832,How to I load a tsv file into a Pandas DataFrame?,load a tsv file `c:/~/trainSetRel3.txt` into a pandas data frame,"DataFrame.from_csv('c:/~/trainSetRel3.txt', sep='\t')",1439,28
9706041,finding index of an item closest to the value in a list that's not entirely sorted,find the index of element closest to number 11.5 in list `a`,"min(enumerate(a), key=lambda x: abs(x[1] - 11.5))",1440,28
9733638,Post JSON using Python Requests,Execute a post request to url `http://httpbin.org/post` with json data `{'test': 'cheers'}`,"requests.post('http://httpbin.org/post', json={'test': 'cheers'})",1441,28
9743134,Python Regex Split Keeps Split Pattern Characters,split a string `Docs/src/Scripts/temp` by `/` keeping `/` in the result,"""""""Docs/src/Scripts/temp"""""".replace('/', '/\x00/').split('\x00')",1442,28
9746522,How can I use sum() function for a list in Python?,convert int values in list `numlist` to float,numlist = [float(x) for x in numlist],1443,28
9754729,Remove object from a list of objects in python,remove index 2 element from a list `my_list`,my_list.pop(2),1444,28
9755538,How do I create a LIST of unique random numbers?,How do I create a LIST of unique random numbers?,"random.sample(list(range(100)), 10)",1445,28
9758959,Python - how to sort a list of numerical values in ascending order,"sort list `['10', '3', '2']` in ascending order based on the integer value of its elements","sorted(['10', '3', '2'], key=int)",1446,28
9759820,How to get a list of variables in specific Python module?,get a list of variables from module 'adfix.py' in current module.,print([item for item in dir(adfix) if not item.startswith('__')]),1447,28
9760588,How do you extract a url from a string using python?,extract a url from a string `myString`,"print(re.findall('(https?://[^\\s]+)', myString))",1448,28
9760588,How do you extract a url from a string using python?,extract a url from a string `myString`,"print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))",1449,28
9775297,Append a NumPy array to a NumPy array,append a numpy array 'b' to a numpy array 'a',"np.vstack((a, b))",1450,28
9775731,Clamping floating numbers in Python?,clamping floating number `my_value` to be between `min_value` and `max_value`,"max(min(my_value, max_value), min_value)",1451,28
9841303,Removing duplicate characters from a string,"removing duplicate characters from a string variable ""foo""",""""""""""""".join(set(foo))",1452,28
9849192,sorting values of python dict using sorted builtin function,reverse sort items in dictionary `mydict` by value,"sorted(iter(mydict.items()), key=itemgetter(1), reverse=True)",1453,28
9875964,Python: converting radians to degrees,convert radians 1 to degrees,math.cos(math.radians(1)),1454,28
9880173,How to decode encodeURIComponent in GAE (python)?,decode encodeuricomponent in GAE,urllib.parse.unquote(h.path.encode('utf-8')).decode('utf-8'),1455,28
9889635,Regular expression to return all characters between two special characters,find all substrings in `mystring` beginning and ending with square brackets,"re.findall('\\[(.*?)\\]', mystring)",1456,28
9891814,How to use regex with optional characters in python?,match regex pattern '(\\d+(\\.\\d+)?)' with string '3434.35353',"print(re.match('(\\d+(\\.\\d+)?)', '3434.35353').group(1))",1457,28
9905471,string to list conversion in python,"split string `s` to list conversion by ','","[x.strip() for x in s.split(',')]",1458,28
9932549,"Is it possible to take an ordered ""slice"" of a dictionary in Python based on a list of keys?",get key-value pairs in dictionary `my_dictionary` for all keys in list `my_list` in the order they appear in `my_list`,"dict(zip(my_list, map(my_dictionary.get, my_list)))",1459,28
9938130,plotting stacked barplots on a panda data frame,plotting stacked barplots on a panda data frame,"df.plot(kind='barh', stacked=True)",1460,28
9962293,Python turning a list into a list of tuples,"create list `done` containing permutations of each element in list `[a, b, c, d]` with variable `x` as tuples","done = [(el, x) for el in [a, b, c, d]]",1461,28
9969684,How do I add space between two variables after a print in Python,Print variable `count` and variable `conv` with space string '    ' in between,print(str(count) + '    ' + str(conv)),1462,28
10020591,How to resample a dataframe with different functions applied to each column?,"Resample dataframe `frame` to resolution of 1 hour `1H` for timeseries index, summing values in the column `radiation` averaging those in column `tamb`","frame.resample('1H').agg({'radiation': np.sum, 'tamb': np.mean})",1463,28
10037742,Replace part of a string in Python?,replace string ' and ' in string `stuff` with character '/',"stuff.replace(' and ', '/')",1464,28
10040143,How to do a less than or equal to filter in Django queryset?,filter `Users` by field `userprofile` with level greater than or equal to `0`,User.objects.filter(userprofile__level__gte=0),1465,28
10078470,Sort numpy matrix row values in ascending order,sort rows of numpy matrix `arr` in ascending order according to all column values,"numpy.sort(arr, axis=0)",1466,28
10078470,Sort numpy matrix row values in ascending order,sort array `arr` in ascending order by values of the 3rd column,"arr[arr[:, (2)].argsort()]",1467,28
10115967,What's the most memory efficient way to generate the combinations of a set in python?,"generate the combinations of 3 from a set `{1, 2, 3, 4}`","print(list(itertools.combinations({1, 2, 3, 4}, 3)))",1468,28
10155684,Add entry to list and remove first one in Python,add an entry 'wuggah' at the beginning of list `myList`,"myList.insert(0, 'wuggah')",1469,28
10194713,Sorting a defaultdict by value in python,reverse sort items in default dictionary `cityPopulation` by the third item in each key's list of values,"sorted(iter(cityPopulation.items()), key=lambda k_v: k_v[1][2], reverse=True)",1470,28
