question_id,intent,rewritten_intent,snippet,idx,time_batch
29558007,How can I generate a list of consecutive numbers?,generate a list of consecutive integers from 0 to 8,list(range(9)),2524,56
29565452,Averaging the values in a dictionary based on the key,get the average of a list values for each key in dictionary `d`),"[(i, sum(j) / len(j)) for i, j in list(d.items())]",2525,56
29696641,Find a specific pattern (regular expression) in a list of strings (Python),Get all matches with regex pattern `\\d+[xX]` in list of string `teststr`,"[i for i in teststr if re.search('\\d+[xX]', i)]",2526,56
29703793,Python Regex Get String Between Two Substrings,"get a string `randomkey123xyz987` between two substrings in a string `api('randomkey123xyz987', 'key', 'text')` using regex","re.findall(""api\\('(.*?)'"", ""api('randomkey123xyz987', 'key', 'text')"")",2527,56
29760130,What is the proper way to print a nested list with the highest value in Python,get the list with the highest sum value in list `x`,"print(max(x, key=sum))",2528,56
29784889,"Python, how to enable all warnings?",enable warnings using action 'always',warnings.simplefilter('always'),2529,56
29815129,Pandas DataFrame to List of Dictionaries,Create list of dictionaries from pandas dataframe `df`,df.to_dict('records'),2530,56
29815129,Pandas DataFrame to List of Dictionaries,convert dataframe `df` to list of dictionaries including the index values,df.to_dict('index'),2531,56
29836836,How do I filter a pandas DataFrame based on value counts?,filter dataframe `df` by values in column `A` that appear more than once,df.groupby('A').filter(lambda x: len(x) > 1),2532,56
29877663,Finding multiple attributes within the span tag in Python,BeautifulSoup find all 'span' elements in HTML string `soup` with class of 'starGryB sp',"soup.find_all('span', {'class': 'starGryB sp'})",2533,56
29881993,How can I access elements inside a list within a dictionary python?,"join together with "","" elements inside a list indexed with 'category' within a dictionary `trans`",""""""","""""".join(trans['category'])",2534,56
29902714,Print the complete string of a pandas dataframe,"get  value at index `[2, 0]` in dataframe `df`","df.iloc[2, 0]",2535,56
29903025,Count most frequent 100 words from sentences in Dataframe Pandas,count most frequent 100 words in column 'text' of dataframe `df`,Counter(' '.join(df['text']).split()).most_common(100),2536,56
29945684,Django - How to simply get domain name?,get domain/host name from request object in Django,request.META['HTTP_HOST'],2537,56
29983106,How can i set proxy with authentication in selenium chrome web driver using python,navigate to webpage given by url `http://www.python.org` using Selenium,driver.get('http://www.google.com.br'),2538,56
30009948,How to reorder indexed rows based on a list in Pandas data frame,"reorder indexed rows `['Z', 'C', 'A']` based on a list in pandas data frame `df`","df.reindex(['Z', 'C', 'A'])",2539,56
30015665,How to check whether the system is FreeBSD in a python script?,get the platform OS name,platform.system(),2540,56
30026815,Add Multiple Columns to Pandas Dataframe from Function,"add multiple columns `hour`, `weekday`, `weeknum` to pandas data frame `df` from lambda function `lambdafunc`","df[['hour', 'weekday', 'weeknum']] = df.apply(lambdafunc, axis=1)",2541,56
30062429,Python How to get every first element in 2 Dimensional List,get value of first index of each element in list `a`,[x[0] for x in a],2542,56
30062429,Python How to get every first element in 2 Dimensional List,python how to get every first element in 2 dimensional list `a`,[i[0] for i in a],2543,56
30190459,How to gracefully fallback to `NaN` value while reading integers from a CSV with Pandas?,convert nan values to ‘n/a’ while reading rows from a csv `read_csv` with pandas,"df = pd.read_csv('my.csv', na_values=['n/a'])",2544,56
30190459,How to gracefully fallback to `NaN` value while reading integers from a CSV with Pandas?,read CSV file 'my.csv' into a dataframe `df` with datatype of float for column 'my_column' considering character 'n/a' as NaN value,"df = pd.read_csv('my.csv', dtype={'my_column': np.float64}, na_values=['n/a'])",2545,56
30241279,Flask - How to make an app externally visible through a router?,run app `app` on host '192.168.0.58' and port 9000 in Flask,"app.run(host='192.168.0.58', port=9000, debug=False)",2546,56
30328646,Python Pandas : group by in group by and average?,Do group by on `cluster` column in `df` and get its mean,df.groupby(['cluster']).mean(),2547,56
30357276,Pandas - FillNa with another column,fill missing value in one column 'Cat1' with the value of another column 'Cat2',df['Cat1'].fillna(df['Cat2']),2548,56
30385151,Numpy convert scalars to arrays,convert scalar `x` to array,"x = np.asarray(x).reshape(1, -1)[(0), :]",2549,56
30405804,How do I permanently set the current directory to the Desktop in Python?,permanently set the current directory to the 'C:/Users/Name/Desktop',os.chdir('C:/Users/Name/Desktop'),2550,56
30406725,Python pandas - grouping by and summarizing on a field,convert dataframe `df` into a pivot table using column 'order' as index and values of column 'sample' as columns,"df.pivot(index='order', columns='sample')",2551,56
30483977,Python - Get Yesterday's date as a string in YYYY-MM-DD format,get yesterday's date as a string in `YYYY-MM-DD` format using timedelta,(datetime.now() - timedelta(1)).strftime('%Y-%m-%d'),2552,56
30546889,"Python list of dicts, get max value index",get dictionary with max value of key 'size' in list of dicts `ld`,"max(ld, key=lambda d: d['size'])",2553,56
30551576,Using Regular Expressions to extract specific urls in python,match urls whose domain doesn't start with `t` from string `document` using regex,"re.findall('http://[^t][^s""]+\\.html', document)",2554,56
30551576,Using Regular Expressions to extract specific urls in python,Get all urls within text `s`,"re.findall('""(http.*?)""', s, re.MULTILINE | re.DOTALL)",2555,56
30605909,Pandas to_csv call is prepending a comma,write pandas dataframe `df` to the file 'c:\\data\\t.csv' without row names,"df.to_csv('c:\\data\\t.csv', index=False)",2556,56
30628176,Switch every pair of characters in a string,switch positions of each two adjacent characters in string `a`,"print(''.join(''.join(i) for i in zip(a2, a1)) + a[-1] if len(a) % 2 else '')",2557,56
30650254,Is it possible to serve a static html page at the root of a django project?,serve a static html page 'your_template.html' at the root of a django project,"url('^$', TemplateView.as_view(template_name='your_template.html'))",2558,56
30651487,Print a variable selected by a random number,get a random item from list `choices`,random_choice = random.choice(choices),2559,56
30693804,Python: trying to lower a string and remove non-alphanumeric characters aside from space,lower a string `text` and remove non-alphanumeric characters aside from space,"re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip()",2560,56
30693804,Python: trying to lower a string and remove non-alphanumeric characters aside from space,remove all non-alphanumeric characters except space from a string `text` and lower it,"re.sub('(?!\\s)[\\W_]', '', text).lower().strip()",2561,56
30729735,finding index of multiple items in a list,finding the index of elements containing substring 'how' and 'what' in a list of strings 'myList'.,"[i for i, j in enumerate(myList) if 'how' in j.lower() or 'what' in j.lower()]",2562,56
