question_id,intent,rewritten_intent,snippet,idx,time_batch
10618586,hex string to character in python,Convert a hex string `437c2123 ` according to ascii value.,"""""""437c2123"""""".decode('hex')",1510,30
10624937,Convert datetime object to a String of date only in Python,format datetime in `dt` as string in format `'%m/%d/%Y`,dt.strftime('%m/%d/%Y'),1511,30
10632111,How to flatten a hetrogenous list of list into a single list in python?,Convert list of lists `data` into a flat list,"[y for x in data for y in (x if isinstance(x, list) else [x])]",1512,30
10664430,Python convert long to date,Convert long int `myNumber` into date and time represented in the the string format '%Y-%m-%d %H:%M:%S',datetime.datetime.fromtimestamp(myNumber).strftime('%Y-%m-%d %H:%M:%S'),1513,30
10666163,How to check if all elements of a list matches a condition?,"check if the third element of all the lists in a list ""items"" is equal to zero.",any(item[2] == 0 for item in items),1514,30
10666163,How to check if all elements of a list matches a condition?,Find all the lists from a lists of list 'items' if third element in all sub-lists is '0',[x for x in items if x[2] == 0],1515,30
10668585,How to get max value in django ORM,Django get maximum value associated with field 'added' in model `AuthorizedEmail`,AuthorizedEmail.objects.filter(group=group).order_by('-added')[0],1516,30
10675054,How to import a module in Python with importlib.import_module,import a nested module `c.py` within `b` within `a` with importlib,"importlib.import_module('.c', 'a.b')",1517,30
10675054,How to import a module in Python with importlib.import_module,import a module 'a.b.c' with importlib.import_module in python 2,importlib.import_module('a.b.c'),1518,30
10677350,Convert float to comma-separated string,Convert float 24322.34 to comma-separated string,"""""""{0:,.2f}"""""".format(24322.34)",1519,30
10697757,Python regular expression split() string,Split a string `s` by space with `4` splits,"s.split(' ', 4)",1520,30
10716796,How to convert a string to its Base-10 representation?,convert a string `s` to its base-10 representation,"int(s.encode('hex'), 16)",1521,30
10750802,Disable abbreviation in argparse,disable abbreviation in argparse,parser = argparse.ArgumentParser(allow_abbrev=False),1522,30
10805589,Converting JSON date string to python datetime,convert JSON string '2012-05-29T19:30:03.283Z' into a DateTime object using format '%Y-%m-%dT%H:%M:%S.%fZ',"datetime.datetime.strptime('2012-05-29T19:30:03.283Z', '%Y-%m-%dT%H:%M:%S.%fZ')",1523,30
10822635,Get the number of rows in table using SQLAlchemy,SQLAlchemy count the number of rows in table `Congress`,rows = session.query(Congress).count(),1524,30
10824319,Python: How to convert a string containing hex bytes to a hex string,convert a string `s` containing hex bytes to a hex string,binascii.a2b_hex(s),1525,30
10824319,Python: How to convert a string containing hex bytes to a hex string,Convert a string `s` containing hex bytes to a hex string,s.decode('hex'),1526,30
10839719,"How to set ""step"" on axis X in my figure in matplotlib python 2.6.6?","set labels `[1, 2, 3, 4, 5]` on axis X in plot `plt`","plt.xticks([1, 2, 3, 4, 5])",1527,30
