question_id,intent,rewritten_intent,snippet,idx,time_batch
7458689,Best / most pythonic way to get an ordered list of unique items,Remove duplicates elements from list `sequences` and sort it in ascending order,sorted(set(itertools.chain.from_iterable(sequences))),1237,23
7503241,django models selecting single field,django return a QuerySet list containing the values of field 'eng_name' in model `Employees`,"Employees.objects.values_list('eng_name', flat=True)",1238,23
7522533,How can I turn a string into a list in Python?,Convert a string into a list,list('hello'),1239,23
7555335,How to convert a string from CP-1251 to UTF-8?,How to convert a string from CP-1251 to UTF-8?,d.decode('cp1251').encode('utf8'),1240,23
7568627,Using Python String Formatting with Lists,Unpack each value in list `x` to its placeholder '%' in string '%.2f',""""""", """""".join(['%.2f'] * len(x))",1241,23
7571635,check if a value exist in a list,check if 'a' is in list `a`,('a' in a),1242,23
7571635,check if a value exist in a list,check if 7 is in `a`,(7 in a),1243,23
7574841,open a terminal from python,open a 'gnome' terminal from python script and run  'sudo apt-get update' command.,"os.system('gnome-terminal -e \'bash -c ""sudo apt-get update; exec bash""\'')",1244,23
7595148,Python - Converting Hex to INT/CHAR,converting hex string `s` to its integer representations,[ord(c) for c in s.decode('hex')],1245,23
7633274,"Extracting words from a string, removing punctuation and returning a list with separated words in Python","Get a list of  words from a string `Hello world, my name is...James the 2nd!` removing punctuation","re.compile('\\w+').findall('Hello world, my name is...James the 2nd!')",1246,23
7635237,"numpy: syntax/idiom to cast (n,) array to a (n, 1) array?",add a new axis to array `a`,"a[:, (np.newaxis)]",1247,23
7657457,Finding key from value in Python dictionary:,Find all keys from a dictionary `d` whose values are `desired_value`,"[k for k, v in d.items() if v == desired_value]",1248,23
7658932,Finding index of the same elements in a list,Get all indexes of a letter `e` from a string `word`,"[index for index, letter in enumerate(word) if letter == 'e']",1249,23
7668141,Pycurl keeps printing in terminal,Make function `WRITEFUNCTION` output nothing in curl `p`,"p.setopt(pycurl.WRITEFUNCTION, lambda x: None)",1250,23
7670226,python/numpy: how to get 2D array column length?,get second array column length of array `a`,a.shape[1],1251,23
7717380,how to convert 2d list to 2d numpy array?,Convert array `a` to numpy array,a = np.array(a),1252,23
7732125,Clear text from textarea with selenium,clear text from textarea 'foo' with selenium,driver.find_element_by_id('foo').clear(),1253,23
7732125,Clear text from textarea with selenium,"if Selenium textarea element `foo` is not empty, clear the field",driver.find_element_by_id('foo').clear(),1254,23
7741878,How to apply numpy.linalg.norm to each row of a matrix?,apply `numpy.linalg.norm` to each row of a matrix `a`,"numpy.apply_along_axis(numpy.linalg.norm, 1, a)",1255,23
7742752,Sorting a dictionary by value then by key,sort a dictionary `y` by value then by key,"sorted(list(y.items()), key=lambda x: (x[1], x[0]), reverse=True)",1256,23
7745260,Iterate through words of a file in Python,get a list of words `words` of a file 'myfile',words = open('myfile').read().split(),1257,23
7745562,Appending to 2D lists in Python,Create list `listy` containing 3 empty lists,listy = [[] for i in range(3)],1258,23
7750557,How do I get JSON data from RESTful service using Python?,get json data from restful service 'url',json.load(urllib.request.urlopen('url')),1259,23
7768859,Python: for loop in index assignment,Convert integer elements in list `wordids` to strings,[str(wi) for wi in wordids],1260,23
7794208,How can I remove duplicate words in a string with Python?,Keep only unique words in list of words `words` and join into string,"print(' '.join(sorted(set(words), key=words.index)))",1261,23
7831371,Is there a way to get a list of column names in sqlite?,SQLite get a list of column names from cursor object `cursor`,"names = list(map(lambda x: x[0], cursor.description))",1262,23
7852855,How to convert a Python datetime object to seconds,"convert datetime object `(1970, 1, 1)` to seconds","(t - datetime.datetime(1970, 1, 1)).total_seconds()",1263,23
7856296,Parsing CSV / tab-delimited txt file with Python,parse tab-delimited CSV file 'text.txt' into a list,"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))",1264,23
7895449,Merging a list of lists,"create a list containing flattened list `[['A', 'B', 'C'], ['D', 'E', 'F'], ['G', 'H', 'I']]`","values = sum([['A', 'B', 'C'], ['D', 'E', 'F'], ['G', 'H', 'I']], [])",1265,23
7900882,extract item from list of dictionaries,extract dictionary `d` from list `a` where the value associated with the key 'name' of dictionary `d` is equal to 'pluto',[d for d in a if d['name'] == 'pluto'],1266,23
7900882,extract item from list of dictionaries,extract dictionary from list of dictionaries based on a key's value.,[d for d in a if d['name'] == 'pluto'],1267,23
7934620,python: dots in the name of variable in a format string,python: dots in the name of variable in a format string,"""""""Name: {0[person.name]}"""""".format({'person.name': 'Joe'})",1268,23
7946798,Interleaving two lists in Python,combine lists `l1` and `l2`  by alternating their elements,"[val for pair in zip(l1, l2) for val in pair]",1269,23
7961363,Removing duplicates in lists,Removing duplicates in list `source_list`,list(set(source_list)),1270,23
7961363,Removing duplicates in lists,Removing duplicates in list `t`,list(set(t)),1271,23
7961363,Removing duplicates in lists,Removing duplicates in list `abracadabra`,list(OrderedDict.fromkeys('abracadabra')),1272,23
7974442,lambda in python,make a function `f` that calculates the sum of two integer variables `x` and `y`,"f = lambda x, y: x + y",1273,23
7996940,What is the best way to sort list with custom sorting parameters in Python?,What is the best way to sort list with custom sorting parameters in Python?,li1.sort(key=lambda x: not x.startswith('b.')),1274,23
7999935,Python datetime to string without microsecond component,Formate current date and time to a string using pattern '%Y-%m-%d %H:%M:%S',datetime.datetime.now().strftime('%Y-%m-%d %H:%M:%S'),1275,23
