question_id,intent,rewritten_intent,snippet,idx,time_batch
15666169,python + pymongo: how to insert a new field on an existing document in mongo from a for loop,insert a new field 'geolocCountry' on an existing document  'b' using pymongo,"db.Doc.update({'_id': b['_id']}, {'$set': {'geolocCountry': myGeolocCountry}})",1939,41
15740236,Stdout encoding in python,encode unicode string '\xc5\xc4\xd6' to utf-8 code,print('\xc5\xc4\xd6'.encode('UTF8')),1940,41
15741759,Find maximum value of a column and return the corresponding row values using Pandas,Return rows of data associated with the maximum value of column 'Value' in dataframe `df`,df.loc[df['Value'].idxmax()],1941,41
15752422,Python Pandas - Date Column to Column index,set dataframe `df` index using column 'month',df.set_index('month'),1942,41
15769246,Pythonic way to print list items,print list of items `myList`,print('\n'.join(str(p) for p in myList)),1943,41
15795525,Python: sorting items in a dictionary by a part of a key?,Sort items in dictionary `d`  using the first part of the key after splitting the key,"sorted(list(d.items()), key=lambda name_num: (name_num[0].rsplit(None, 1)[0], name_num[1]))",1944,41
15819980,Calculate mean across dimension in a 2D array,calculate mean across dimension in a 2d array `a`,"np.mean(a, axis=1)",1945,41
15839491,How to clear Tkinter Canvas?,clear Tkinter Canvas `canvas`,canvas.delete('all'),1946,41
15851568,how to get the last part of a string before a certain character?,Split a string `x` by last occurrence of character `-`,print(x.rpartition('-')[0]),1947,41
15851568,how to get the last part of a string before a certain character?,get the last part of a string before the character '-',"print(x.rsplit('-', 1)[0])",1948,41
15852295,list of ints into a list of tuples python,group a list of ints into a list of tuples of each 2 elements,"my_new_list = zip(my_list[0::2], my_list[1::2])",1949,41
15852295,list of ints into a list of tuples python,"convert a flat list into a list of tuples of every two items in the list, in order","print(zip(my_list[0::2], my_list[1::2]))",1950,41
15856127,Finding the sum of a nested list of ints,sum all elements of nested list `L`,"sum(sum(i) if isinstance(i, list) else i for i in L)",1951,41
15863066,Python regular expression match whole word,Python regular expression match whole word,"re.search('\\bis\\b', your_string)",1952,41
15882395,Matplotlib.animation: how to remove white margin,"set the size of figure `fig` in inches to width height of `w`, `h`","fig.set_size_inches(w, h, forward=True)",1953,41
15886340,How to extract all UPPER from a string? Python,remove uppercased characters in string `s`,"re.sub('[^A-Z]', '', s)",1954,41
15907200,How to add a header to a csv file in Python?,add a header to a csv file,writer.writeheader(),1955,41
15940280,How to get UTC time in Python?,get current utc time,datetime.utcnow(),1956,41
15974730,How do I get the different parts of a Flask request's url?,retrieve the path from a Flask request,request.url,1957,41
15985339,How do I get current URL in Selenium Webdriver 2 Python?,get current url in selenium webdriver `browser`,print(browser.current_url),1958,41
16040156,Rearrange tuple of tuples in Python,rearrange tuple of tuples `t`,tuple(zip(*t)),1959,41
16041405,Python: convert list to generator,convert a list  into a generator object,"(n for n in [1, 2, 3, 5])",1960,41
16050952,How to remove all the punctuation in a string? (Python),"remove the punctuation '!', '.', ':' from a string `asking`","out = ''.join(c for c in asking if c not in ('!', '.', ':'))",1961,41
16084642,Remove strings from a list that contains numbers in python,"From a list of strings `my_list`, remove the values that contains numbers.",[x for x in my_list if not any(c.isdigit() for c in x)],1962,41
16096754,remove None value from a list without removing the 0 value,remove None value from list `L`,[x for x in L if x is not None],1963,41
16099694,How to remove empty string in a list?,get a list `cleaned` that contains all non-empty elements in list `your_list`,cleaned = [x for x in your_list if x],1964,41
16114244,Get contents of entire page using Selenium,Selenium get the entire `driver` page text,driver.page_source,1965,41
16114333,getting the opposite diagonal of a numpy array,get the opposite diagonal of a numpy array `array`,np.diag(np.rot90(array)),1966,41
16125229,Last Key in Python Dictionary,get the last key of dictionary `dict`,list(dict.keys())[-1],1967,41
16127862,"in Python, how to convert list of float numbers to string with certain format?",convert list of sublists `lst` of floats to a list of sublists `str_list` of strings of integers in scientific notation with 8 decimal points,str_list = [['{0:.8e}'.format(flt) for flt in sublist] for sublist in lst],1968,41
16127862,"in Python, how to convert list of float numbers to string with certain format?",convert list `lst` of tuples of floats to list `str_list` of tuples of strings of floats in scientific notation with eight decimal point precision,str_list = [tuple('{0:.8e}'.format(flt) for flt in sublist) for sublist in lst],1969,41
16128833,Using inheritance in python,inherit from class `Executive`,"super(Executive, self).__init__(*args)",1970,41
16138015,Checking if any elements in one list are in another,check if any elements in one list `list1` are in another list `list2`,len(set(list1).intersection(list2)) > 0,1971,41
16159228,Formatting text to be justified in Python 3.3 with .format() method,right align string `mystring` with a width of 7,"""""""{:>7s}"""""".format(mystring)",1972,41
16176996,Keep only date part when using pandas.to_datetime,get date from dataframe `df` column 'dates' to column 'just_date',df['just_date'] = df['dates'].dt.date,1973,41
16193578,How do I perform secondary sorting in python?,How do I perform secondary sorting in python?,"sorted(list5, key=lambda vertex: (degree(vertex), vertex))",1974,41
16193578,How do I perform secondary sorting in python?,Sort lis `list5` in ascending order based on the degrees value of its elements,"sorted(list5, lambda x: (degree(x), x))",1975,41
16196712,wait for shell command to complete,wait for shell command `p` evoked by  subprocess.Popen to complete,p.wait(),1976,41
16228248,Python: simplest way to get list of values from dict?,Retrieve list of values from dictionary 'd',list(d.values()),1977,41
