question_id,intent,rewritten_intent,snippet,idx,time_batch
8009176,Function to close the window in Tkinter,close the window in tkinter,self.root.destroy(),1276,24
8081545,convert list of tuples to multiple lists in Python,"convert tuple elements in list `[(1,2),(3,4),(5,6),]` into lists","map(list, zip(*[(1, 2), (3, 4), (5, 6)]))",1277,24
8081545,convert list of tuples to multiple lists in Python,convert list of tuples to multiple lists in Python,"map(list, zip(*[(1, 2), (3, 4), (5, 6)]))",1278,24
8081545,convert list of tuples to multiple lists in Python,convert list of tuples to multiple lists in Python,"zip(*[(1, 2), (3, 4), (5, 6)])",1279,24
8092877,Split a list of tuples into sub-lists of the same tuple field,split a list of tuples `data` into sub-lists of the same tuple field using itertools,"[list(group) for key, group in itertools.groupby(data, operator.itemgetter(1))]",1280,24
8092877,Split a list of tuples into sub-lists of the same tuple field,"zip a list of tuples `[(1, 4), (2, 5), (3, 6)]` into a list of tuples according to original tuple index","zip(*[(1, 4), (2, 5), (3, 6)])",1281,24
8122079,Python: How to check a string for substrings from a list?,check if any element of list `substring_list` are in string `string`,any(substring in string for substring in substring_list),1282,24
8134602,psycopg2: insert multiple rows with one query,"execute sql query 'INSERT INTO table VALUES(%s,%s,%s,%s,%s,%s,%s,%s,%s)' with all parameters in list `tup`","cur.executemany('INSERT INTO table VALUES(%s,%s,%s,%s,%s,%s,%s,%s,%s)', tup)",1283,24
8139797,How do I extract table data in pairs using BeautifulSoup?,extract table data from table `rows` using beautifulsoup,[[td.findNext(text=True) for td in tr.findAll('td')] for tr in rows],1284,24
8153631,Js Date object to python datetime,"convert js date object 'Tue, 22 Nov 2011 06:00:00 GMT' to python datetime","datetime.strptime('Tue, 22 Nov 2011 06:00:00 GMT', '%a, %d %b %Y %H:%M:%S %Z')",1285,24
8171751,How do I convert tuple of tuples to list in one line (pythonic)?,"convert tuple of tuples `(('aa',), ('bb',), ('cc',))` to tuple","from functools import reduce
reduce(lambda a, b: a + b, (('aa',), ('bb',), ('cc',)))",1286,24
8171751,How do I convert tuple of tuples to list in one line (pythonic)?,"convert tuple of tuples `(('aa',), ('bb',), ('cc',))` to list in one line","map(lambda a: a[0], (('aa',), ('bb',), ('cc',)))",1287,24
8172861,Python Regex replace,Replace comma with dot in a string `original_string` using regex,"new_string = re.sub('""(\\d+),(\\d+)""', '\\1.\\2', original_string)",1288,24
8177079,take the content of a list and append it to another list,append list `a` to `c`,c.extend(a),1289,24
8177079,take the content of a list and append it to another list,append list `list1` to `list2`,list2.extend(list1),1290,24
8177079,take the content of a list and append it to another list,append list `mylog` to `list1`,list1.extend(mylog),1291,24
8177079,take the content of a list and append it to another list,append items in list `mylog` to `list1`,"for line in mylog:
    list1.append(line)",1292,24
8192379,How to read stdin to a 2d python array of integers?,Create array `a` containing integers from stdin,a.fromlist([int(val) for val in stdin.read().split()]),1293,24
8194156,How to subtract two lists in python,subtract elements of list `List1` from elements of list `List2`,"[(x1 - x2) for x1, x2 in zip(List1, List2)]",1294,24
8199398,Extracting only characters from a string in Python,extract only alphabetic characters from a string `your string`,""""""" """""".join(re.split('[^a-zA-Z]*', 'your string'))",1295,24
8199398,Extracting only characters from a string in Python,Extract only characters from a string as a list,"re.split('[^a-zA-Z]*', 'your string')",1296,24
8209568,How do I draw a grid onto a plot in Python?,draw a grid line on every tick of plot `plt`,plt.grid(True),1297,24
8214932,How to check if a value exists in a dictionary (python),check if string `one` exists in the values of dictionary `d`,'one' in list(d.values()),1298,24
8214932,How to check if a value exists in a dictionary (python),Check if value 'one' is among the values of dictionary `d`,'one' in iter(d.values()),1299,24
8215686,Python - Bulk Select then Insert from one DB to another,"Insert records in bulk from ""table1"" of ""master"" DB to ""table1"" of  sqlite3 `cursor` object",cursor.execute('INSERT OR REPLACE INTO master.table1 SELECT * FROM table1'),1300,24
8217613,How to get data from command line from within a Python program?,"get the output of a subprocess command `echo ""foo""` in command line","subprocess.check_output('echo ""foo""', shell=True)",1301,24
8218032,How to turn a boolean array into index array in numpy,Get all indexes of boolean numpy array where boolean value `mask` is True,numpy.where(mask),1302,24
8243188,Inserting a string into a list without getting split into characters,insert string `foo` at position `0` of list `list`,"list.insert(0, 'foo')",1303,24
8243188,Inserting a string into a list without getting split into characters,append string `foo` to list `list`,list.append('foo'),1304,24
8244915,How do you divide each element in a list by an int?,divide each element in list `myList` by integer `myInt`,myList[:] = [(x / myInt) for x in myList],1305,24
8247792,Python - How to cut a string in Python?,cut a string by delimiter '&',s.rfind('&'),1306,24
8247792,Python - How to cut a string in Python?,get all characters in string 'foobar' up to the fourth index,"""""""foobar""""""[:4]",1307,24
8247792,Python - How to cut a string in Python?,cut a string using delimiter '&',s[:s.rfind('&')],1308,24
8249836,how to get all possible combination of items from 2-dimensional list in python?,get all possible combination of items from 2-dimensional list `a`,list(itertools.product(*a)),1309,24
8270092,remove all whitespace in a string,remove all whitespaces in a string `sentence`,sentence = ''.join(sentence.split()),1310,24
8270092,remove all whitespace in a string,remove all whitespaces in string `sentence`,"sentence = re.sub('\\s+', '', sentence, flags=re.UNICODE)",1311,24
8270092,remove all whitespace in a string,remove whitespace in string `sentence` from beginning and end,sentence.strip(),1312,24
8270092,remove all whitespace in a string,remove all whitespace in a string `sentence`,"pattern = re.compile('\\s+')
sentence = re.sub(pattern, '', sentence)",1313,24
8270092,remove all whitespace in a string,remove all whitespace in a string `sentence`,"sentence.replace(' ', '')",1314,24
