question_id,intent,rewritten_intent,snippet,idx,time_batch
33065588,How to execute a command in the terminal from a Python script?,execute a command `command ` in the terminal from a python script,os.system(command),2641,59
33078554,Mapping dictionary value to list,get a list from a list `lst` with values mapped into a dictionary `dct`,[dct[k] for k in lst],2642,59
33127636,PUT Request to REST API using Python,Execute a put request to the url `url`,"response = requests.put(url, data=json.dumps(data), headers=headers)",2643,59
33147992,how to turn a string of letters embedded in squared brackets into embedded lists,convert a string `a` of letters embedded in squared brackets into embedded lists,"[i.split() for i in re.findall('\\[([^\\[\\]]+)\\]', a)]",2644,59
33218968,How do you call a python file that requires a command line argument from within another python file?,Run 'test2.py' file with python location 'path/to/python' and arguments 'neededArgumetGoHere' as a subprocess,"call(['path/to/python', 'test2.py', 'neededArgumetGoHere'])",2645,59
33435418,How to find the difference between 3 lists that may have duplicate numbers,"Get the difference between two lists `[1, 2, 2, 2, 3]` and `[1, 2]` that may have duplicate values","Counter([1, 2, 2, 2, 3]) - Counter([1, 2])",2646,59
33565643,how to slice a dataframe having date field as index?,Set index equal to field 'TRX_DATE' in dataframe `df`,df = df.set_index(['TRX_DATE']),2647,59
33680914,Grouping dataframes in pandas?,Return values for column `C` after group by on column `A` and `B` in dataframe `df`,"df.groupby(['A', 'B'])['C'].unique()",2648,59
33711985,Flattening a list of NumPy arrays?,concatenate a list of numpy arrays `input_list` together into a flattened list of values,np.concatenate(input_list).ravel().tolist(),2649,59
33724111,Python RegEx using re.sub with multiple patterns,remove colon character surrounded by vowels letters in string `word`,"word = re.sub('([aeiou]):(([aeiou][^aeiou]*){3})$', '\\1\\2', word)",2650,59
33769531,Python: Converting from binary to String,Convert a binary value '1633837924' to string,"struct.pack('<I', 1633837924)",2651,59
33824334,How to convert this list into a dictionary,"convert list `lst` of key, value pairs into a dictionary","dict([(e[0], int(e[1])) for e in lst])",2652,59
34015615,Python reversing an UTF-8 string,reverse a UTF-8 string 'a',b = a.decode('utf8')[::-1].encode('utf8'),2653,59
34023918,Make new column in Panda dataframe by adding values from other columns,make new column 'C' in panda dataframe by adding values from other columns 'A' and 'B',df['C'] = df['A'] + df['B'],2654,59
34097281,How can I convert a tensor into a numpy array in TensorFlow?,"convert a tensor with list of constants `[1, 2, 3]` into a numpy array in tensorflow","print(type(tf.Session().run(tf.constant([1, 2, 3]))))",2655,59
34148637,Sorting JSON in python by a specific value,sort json `ips_data` by a key 'data_two',"sorted_list_of_keyvalues = sorted(list(ips_data.items()), key=item[1]['data_two'])",2656,59
34155829,How to efficiently convert Matlab engine arrays to numpy ndarray?,convert matlab engine array `x` to a numpy ndarray,np.array(x._data).reshape(x.size[::-1]).T,2657,59
34158494,Variants of string concatenation?,"concatenate array of strings `['A', 'B', 'C', 'D']` into a string",""""""""""""".join(['A', 'B', 'C', 'D'])",2658,59
34197047,sorting list of list in python,sorting the lists in list of lists `data`,[sorted(item) for item in data],2659,59
34280147,How to print an entire list while not starting by the first item,print a list `l` and move first 3 elements to the end of the list,print(l[3:] + l[:3]),2660,59
