question_id,intent,rewritten_intent,snippet,idx,time_batch
13145368,Find the maximum value in a list of tuples in Python,get the item at index 0 from the tuple that has maximum value at index 1 in list `lis`,"max(lis, key=itemgetter(1))[0]",1705,35
13145368,Find the maximum value in a list of tuples in Python,find the first element of the tuple with the maximum second element in a list of tuples `lis`,"max(lis, key=lambda item: item[1])[0]",1706,35
13156395,Python load json file with UTF-8 BOM header,Open file 'sample.json' in read mode with encoding of 'utf-8-sig',"json.load(codecs.open('sample.json', 'r', 'utf-8-sig'))",1707,35
13156395,Python load json file with UTF-8 BOM header,load json file 'sample.json' with utf-8 bom header,json.loads(open('sample.json').read().decode('utf-8-sig')),1708,35
13163145,Multiplying Rows and Columns of Python Sparse Matrix by elements in an Array,multiply the columns of sparse matrix `m` by array `a` then multiply the rows of the resulting matrix by array `a`,"numpy.dot(numpy.dot(a, m), a)",1709,35
13167391,filtering grouped df in pandas,filter dataframe `grouped` where the length of each group `x` is bigger than 1,grouped.filter(lambda x: len(x) > 1),1710,35
13168252,Comparing elements between elements in two lists of tuples,Get a list comparing two lists of tuples `l1` and `l2` if any first value in `l1` matches with first value in `l2`,[x[0] for x in l1 if any(x[0] == y[0] for y in l2)],1711,35
13209288,Python split string based on regex,Split string `input` at every space followed by an upper-case letter,"re.split('[ ](?=[A-Z])', input)",1712,35
13209288,Python split string based on regex,split string `input` based on occurrences of regex pattern '[ ](?=[A-Z]+\\b)',"re.split('[ ](?=[A-Z]+\\b)', input)",1713,35
13223737,how to read a file in other directory in python,open file '5_1.txt' in directory `direct`,"x_file = open(os.path.join(direct, '5_1.txt'), 'r')",1714,35
13237941,sorting list of nested dictionaries in python,sort list of nested dictionaries `yourdata` in reverse based on values associated with each dictionary's key 'subkey',"sorted(yourdata, key=lambda d: d.get('key', {}).get('subkey'), reverse=True)",1715,35
13237941,sorting list of nested dictionaries in python,reverse list `yourdata`,"sorted(yourdata, reverse=True)",1716,35
13237941,sorting list of nested dictionaries in python,sort list of nested dictionaries `yourdata` in reverse order of 'key' and 'subkey',"yourdata.sort(key=lambda e: e['key']['subkey'], reverse=True)",1717,35
13252333,Python check if all elements of a list are the same type,check if all elements in a list 'lst' are the same type 'int',"all(isinstance(x, int) for x in lst)",1718,35
13252333,Python check if all elements of a list are the same type,Check if all elements in list `lst` are tupples of long and int,"all(isinstance(x, int) for x in lst)",1719,35
13254241,Removing key values pairs from a list of dictionaries,Removing key values pairs from a list of dictionaries,"[dict((k, v) for k, v in d.items() if k != 'mykey1') for d in mylist]",1720,35
13254241,Removing key values pairs from a list of dictionaries,removing key values pairs with key 'mykey1' from a list of dictionaries `mylist`,"[{k: v for k, v in d.items() if k != 'mykey1'} for d in mylist]",1721,35
13277440,How can I get Python to use upper case letters to print hex values?,use upper case letters to print hex value `value`,print('0x%X' % value),1722,35
13279399,How to obtain values of request variables using Python and Flask,Flask get value of request variable 'firstname',first_name = request.args.get('firstname'),1723,35
13279399,How to obtain values of request variables using Python and Flask,Flask get posted form data 'firstname',first_name = request.form.get('firstname'),1724,35
