question_id,intent,rewritten_intent,snippet,idx,time_batch
19617355,Dynamically changing log level in python without restarting the application,Change log level dynamically to 'DEBUG' without restarting the application,logging.getLogger().setLevel(logging.DEBUG),2212,48
19618912,Finding common rows (intersection) in two Pandas dataframes,Join data of dataframe `df1` with data in dataframe `df2` based on similar values of column 'user_id' in both dataframes,"s1 = pd.merge(df1, df2, how='inner', on=['user_id'])",2213,48
19641579,Python convert tuple to string,"concatenate strings in tuple `('a', 'b', 'c', 'd', 'g', 'x', 'r', 'e')` into a single string",""""""""""""".join(('a', 'b', 'c', 'd', 'g', 'x', 'r', 'e'))",2214,48
19643099,Sorting a list of tuples with multiple conditions,sort list `list_` based on first element of each tuple and by the length of the second element of each tuple,"list_.sort(key=lambda x: [x[0], len(x[1]), x[1]])",2215,48
19664253,selenium how to get the content of href within some targeted class,get the content of child tag with`href` attribute whose parent has css `someclass`,self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),2216,48
19672101,Storing a collection of integers in a list,"store integer 3, 4, 1 and 2 in a list","[3, 4, 1, 2]",2217,48
19729928,Python sort a List by length of value in tuple,sort a list `l` by length of value in tuple,"l.sort(key=lambda t: len(t[1]), reverse=True)",2218,48
19738169,Convert column of date objects in Pandas DataFrame to strings,convert column of date objects 'DateObj' in pandas dataframe `df` to strings in new column 'DateStr',df['DateStr'] = df['DateObj'].dt.strftime('%d%m%Y'),2219,48
19745091,Accessing dictionary by key in Django template,lookup dictionary key `key1` in Django template `json`,{{json.key1}},2220,48
19758364,python: rename single column header in pandas dataframe,rename column 'gdp' in dataframe `data` to 'log(gdp)',"data.rename(columns={'gdp': 'log(gdp)'}, inplace=True)",2221,48
19779790,How to get yesterday in python,How to get yesterday in python,datetime.datetime.now() - datetime.timedelta(days=1),2222,48
19781609,How do you remove the column name row from a pandas DataFrame?,Exclude column names when writing dataframe `df` to a csv file `filename.csv`,"df.to_csv('filename.csv', header=False)",2223,48
19794051,Regex for removing data in parenthesis,Remove all data inside parenthesis in string `item`,"item = re.sub(' \\(\\w+\\)', '', item)",2224,48
19794051,Regex for removing data in parenthesis,Remove word characters in parenthesis from string `item` with a regex,"item = re.sub(' ?\\(\\w+\\)', '', item)",2225,48
19794051,Regex for removing data in parenthesis,Remove anything in parenthesis from string `item` with a regex,"item = re.sub(' ?\\([^)]+\\)', '', item)",2226,48
19819863,Converting hex to int in python,convert hex '\xff' to integer,ord('\xff'),2227,48
19863964,fastest way to find the magnitude (length) squared of a vector field,find the magnitude (length) squared of a vector `vf` field,"np.einsum('...j,...j->...', vf, vf)",2228,48
19894365,Running R script from python,running r script '/pathto/MyrScript.r' from python,"subprocess.call(['/usr/bin/Rscript', '--vanilla', '/pathto/MyrScript.r'])",2229,48
19894365,Running R script from python,run r script '/usr/bin/Rscript --vanilla /pathto/MyrScript.r',"subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)",2230,48
19894478,Regex punctuation split [Python],"split string 'Words, words, words.' on punctuation","re.split('\\W+', 'Words, words, words.')",2231,48
19939084,how to plot arbitrary markers on a pandas data series?,plot point marker '.' on series `ts`,ts.plot(marker='.'),2232,48
19948732,Changing marker's size in matplotlib,Matplotlib change marker size to 500,"scatter(x, y, s=500, color='green', marker='h')",2233,48
19954469,How to get the resolution of a monitor in Pygame?,Set the resolution of a monitor as `FULLSCREEN` in pygame,"pygame.display.set_mode((0, 0), pygame.FULLSCREEN)",2234,48
19961490,Construct pandas DataFrame from list of tuples,construct pandas dataframe from a list of tuples,"df = pandas.DataFrame(data, columns=['R_Number', 'C_Number', 'Avg', 'Std'])",2235,48
19973489,Pandas remove column by index,"remove column by index `[:, 0:2]` in dataframe `df`","df = df.ix[:, 0:2]",2236,48
20025882,Append string to the start of each value in a said column of a pandas dataframe (elegantly),append string 'str' at the beginning of each value in column 'col' of dataframe `df`,df['col'] = 'str' + df['col'].astype(str),2237,48
20048987,How to print floating point numbers as it is without any truncation in python?,print a floating point number 2.345e-67 without any truncation,print('{:.100f}'.format(2.345e-67)),2238,48
20056548,printing double quotes around a variable,Print a string `word` with string format,"print('""{}""'.format(word))",2239,48
20059427,Python: using a dict to speed sorting of a list of tuples,create a dictionary `list_dict` containing each tuple in list `tuple_list` as values and the tuple's first element as the corresponding key,list_dict = {t[0]: t for t in tuple_list},2240,48
20062565,Splitting a string by using two substrings in Python,search for regex pattern 'Test(.*)print' in string `testStr` including new line character '\n',"re.search('Test(.*)print', testStr, re.DOTALL)",2241,48
20067636,Pandas dataframe get first row of each group,pandas dataframe get first row of each group by 'id',df.groupby('id').first(),2242,48
20078816,Replace non-ASCII characters with a single space,Replace non-ASCII characters in string `text` with a single space,"re.sub('[^\\x00-\\x7F]+', ' ', text)",2243,48
20084487,Use index in pandas to plot data,plot data of column 'index' versus column 'A' of dataframe `monthly_mean` after resetting its index,"monthly_mean.reset_index().plot(x='index', y='A')",2244,48
20107570,Removing index column in pandas,"write dataframe `df`, excluding index, to a csv file","df.to_csv(filename, index=False)",2245,48
20110170,Turn Pandas Multi-Index into column,reset index of dataframe `df`so that existing index values are transferred into `df`as columns,df.reset_index(inplace=True),2246,48
20154303,"Pandas read_csv expects wrong number of columns, with ragged csv file",read a ragged csv file `D:/Temp/tt.csv` using `names` parameter in pandas,"pd.read_csv('D:/Temp/tt.csv', names=list('abcdef'))",2247,48
20180210,Python how to combine two matrices in numpy,concat two matrices `A` and `B` in numpy,"np.vstack((A, B))",2248,48
20180210,Python how to combine two matrices in numpy,Create new matrix object  by concatenating data from matrix A and matrix B,"np.concatenate((A, B))",2249,48
20183069,How to sort multidimensional array by column?,sort a multidimensional array `a` by column with index 1,"sorted(a, key=lambda x: x[1])",2250,48
