question_id,intent,rewritten_intent,snippet,idx,time_batch
14299978,How to use lxml to find an element by text?,"find element `a` that contains string ""TEXT A"" in file `root`","e = root.xpath('.//a[contains(text(),""TEXT A"")]')",1822,38
14301913,Convert pandas group by object to multi-indexed Dataframe,convert pandas group by object to multi-indexed dataframe with indices 'Name' and 'Destination',"df.set_index(['Name', 'Destination'])",1823,38
14306852,How do I modify the width of a TextCtrl in wxPython?,modify the width of a text control as `300` keeping default height in wxpython,"wx.TextCtrl(self, -1, size=(300, -1))",1824,38
14332141,Dumping subprcess output in a file in append mode,Move the cursor of file pointer `fh1` at the end of the file.,fh1.seek(2),1825,38
14358567,Finding consecutive segments in a pandas data frame,find consecutive segments from a column 'A' in a pandas data frame 'df',df.reset_index().groupby('A')['index'].apply(np.array),1826,38
14401047,Numpy - Averaging multiple columns of a 2D array,average each two columns of array `data`,"data.reshape(-1, j).mean(axis=1).reshape(data.shape[0], -1)",1827,38
14406214,Moving x-axis to the top of a plot in matplotlib,move an x-axis label to the top of a plot `ax` in matplotlib,ax.xaxis.set_label_position('top'),1828,38
14406214,Moving x-axis to the top of a plot in matplotlib,Move x-axis of the pyplot object `ax` to the top of a plot in matplotlib,ax.xaxis.set_ticks_position('top'),1829,38
14406214,Moving x-axis to the top of a plot in matplotlib,move x-axis to the top of a plot `ax`,ax.xaxis.tick_top(),1830,38
14411633,Python - Fastest way to check if a string contains specific characters in any of the items in a list,do a boolean check if a string `lestring` contains any of the items in list `lelist`,any(e in lestring for e in lelist),1831,38
14431731,Replacing the empty strings in a string,insert string `string1` after each character of `string2`,"string2.replace('', string1)[len(string1):-len(string1)]",1832,38
14435268,"How to access a tag called ""name"" in BeautifulSoup","access a tag called ""name"" in beautifulsoup `soup`",print(soup.find('name').string),1833,38
14442636,How can I check if a checkbox is checked in Selenium Python Webdriver?,determine if checkbox with id '<check_box_id>' is checked in selenium python webdriver,driver.find_element_by_id('<check_box_id>').is_selected(),1834,38
