question_id,intent,rewritten_intent,snippet,idx,time_batch
39299703,How to check if character exists in DataFrame cell,check if character '-' exists in a dataframe `df` cell 'a',df['a'].str.contains('-'),2758,62
39353758,pandas pivot table of sales,pivot dataframe `df` so that values for `upc` become column headings and values for `saleid` become the index,"df.pivot_table(index='saleid', columns='upc', aggfunc='size', fill_value=0)",2759,62
39373620,How to get a max string length in nested lists,get the maximum string length in nested list `i`,"len(max(i, key=len))",2760,62
39373620,How to get a max string length in nested lists,get the max string length in list `i`,max(len(word) for word in i),2761,62
39381222,How to print/show an expression in rational number form in python,print a rational number `3/2`,print('\n\x1b[4m' + '3' + '\x1b[0m' + '\n2'),2762,62
39414085,How to convert the following string in python?,lower-case the string obtained by replacing the occurrences of regex pattern '(?<=[a-z])([A-Z])' in string `s` with eplacement '-\\1',"re.sub('(?<=[a-z])([A-Z])', '-\\1', s).lower()",2763,62
39532974,Remove final characters from string recursively - What's the best way to do this?,remove letters from string `example_line` if the letter exist in list `bad_chars`,""""""""""""".join(dropwhile(lambda x: x in bad_chars, example_line[::-1]))[::-1]",2764,62
39538010,How can I execute Python code in a virtualenv from Matlab,execute python code `myscript.py` in a virtualenv `/path/to/my/venv` from matlab,system('/path/to/my/venv/bin/python myscript.py'),2765,62
39600161,Regular expression matching all but a string,regular expression matching all but 'aa' and 'bb',"re.findall('-(?!aa|bb)([^-]+)', string)",2766,62
39600161,Regular expression matching all but a string,regular expression matching all but 'aa' and 'bb' for string `string`,"re.findall('-(?!aa-|bb-)([^-]+)', string)",2767,62
39602824,pandas: replace string with another string,Replace each value in column 'prod_type' of dataframe `df` with string 'responsive',df['prod_type'] = 'responsive',2768,62
39604780,How can I print the Truth value of a variable?,print the truth value of `a`,print(bool(a)),2769,62
39605640,How do I pull a recurring key from a JSON?,pull a value with key 'name' from a json object `item`,print(item['name']),2770,62
39607540,Count the number of Occurrence of Values based on another column,get the count of each unique value in column `Country` of dataframe `df` and store in column `Sum of Accidents`,df.Country.value_counts().reset_index(name='Sum of Accidents'),2771,62
39646401,How to merge the elements in a list sequentially in python,merge the elements in a list `lst` sequentially,"[''.join(seq) for seq in zip(lst, lst[1:])]",2772,62
39719140,Pyhon - Best way to find the 1d center of mass in a binary numpy array,calculate the mean of the nonzero values' indices of dataframe `df`,np.flatnonzero(x).mean(),2773,62
39804375,Python - Sort a list of dics by value of dict`s dict value,sort a list of dictionary `persons` according to the key `['passport']['birth_info']['date']`,"sorted(persons, key=lambda x: x['passport']['birth_info']['date'])",2774,62
39816795,How to add a specific number of characters to the end of string in Pandas?,"Initialize a pandas series object `s` with columns `['A', 'B', 'A1R', 'B2', 'AABB4']`","s = pd.Series(['A', 'B', 'A1R', 'B2', 'AABB4'])",2775,62
39821166,How to reverse the elements in a sublist?,"given list `to_reverse`, reverse the all sublists and the list itself",[sublist[::-1] for sublist in to_reverse[::-1]],2776,62
39870642,Matplotlib - How to plot a high resolution graph?,Save plot `plt` as png file 'filename.png',plt.savefig('filename.png'),2777,62
39870642,Matplotlib - How to plot a high resolution graph?,Save matplotlib graph to image file `filename.png` at a resolution of `300 dpi`,"plt.savefig('filename.png', dpi=300)",2778,62
39988589,"How to pass through a list of queries to a pandas dataframe, and output the list of results?","get rows of dataframe `df` where column `Col1` has values `['men', 'rocks', 'mountains']`","df[df.Col1.isin(['men', 'rocks', 'mountains'])]",2779,62
39998424,How to delete a file without an extension?,delete file `filename`,os.remove(filename),2780,62
40016359,Index the first and the last n elements of a list,Get the first and last 3 elements of list `l`,l[:3] + l[-3:],2781,62
40055835,Removing elements from an array that are in another array,remove elements from an array `A` that are in array `B`,"A[np.all(np.any(A - B[:, (None)], axis=2), axis=0)]",2782,62
40076861,How to merge two DataFrames into single matching the column values,merge a pandas data frame `distancesDF` and column `dates` in pandas data frame `datesDF` into single,"pd.concat([distancesDF, datesDF.dates], axis=1)",2783,62
40079728,Get models ordered by an attribute that belongs to its OneToOne model,Django get first 10 records of model `User` ordered by criteria 'age' of model 'pet',User.objects.order_by('-pet__age')[:10],2784,62
40094588,How to get a list of matchable characters from a regex class,get a list of characters in string `x` matching regex pattern `pattern`,"print(re.findall(pattern, x))",2785,62
40133826,Python save list and read data from file,python save list `mylist` to file object 'save.txt',"pickle.dump(mylist, open('save.txt', 'wb'))",2786,62
40144769,How to select the last column of dataframe,select the last column of dataframe `df`,df[df.columns[-1]],2787,62
40156469,How to check if any value of a column is in a range in Pandas?,select all rows in dataframe `df` where the values of column 'columnX' is bigger than or equal to `x` and smaller than or equal to `y`,df[(x <= df['columnX']) & (df['columnX'] <= y)],2788,62
40173569,python - convert datetime to varchar/string,Parse DateTime object `datetimevariable` using format '%Y-%m-%d',datetimevariable.strftime('%Y-%m-%d'),2789,62
40196941,Regex to remove periods in acronyms?,remove periods inbetween capital letters that aren't immediately preceeded by word character(s) in a string `s` using regular expressions,"re.sub('(?<!\\w)([A-Z])\\.', '\\1', s)",2790,62
40208429,sorting dictionary by numeric value,sort dictionary `tag_weight` in reverse order by values cast to integers,"sorted(list(tag_weight.items()), key=lambda x: int(x[1]), reverse=True)",2791,62
40221516,How do I join two dataframes based on values in selected columns?,join two dataframes based on values in selected columns,"pd.merge(a, b, on=['A', 'B'], how='outer')",2792,62
40273313,How to extract first two characters from string using regex,use regex pattern '^12(?=.{4}$)' to remove digit 12 if followed by 4 other digits in column `c_contofficeID` of dataframe `df`,"df.c_contofficeID.str.replace('^12(?=.{4}$)', '')",2793,62
40311987,Pandas: Mean of columns with the same names,calculate the mean of columns with same name in dataframe `df`,"df.groupby(by=df.columns, axis=1).mean()",2794,62
40313203,Add tuple to a list of tuples,Sum elements of tuple `b` to their respective elements of each tuple in list `a`,"c = [[(i + j) for i, j in zip(e, b)] for e in a]",2795,62
40319433,Numpy: find the euclidean distance between two 3-D arrays,find the euclidean distance between two 3-d arrays `A` and `B`,np.sqrt(((A - B) ** 2).sum(-1)),2796,62
