question_id,intent,rewritten_intent,snippet,idx,time_batch
20205455,How to correctly parse UTF-8 encoded HTML to Unicode strings with BeautifulSoup?,parse UTF-8 encoded HTML response `response` to BeautifulSoup object,soup = BeautifulSoup(response.read().decode('utf-8')),2251,49
20206615,How can a pandas merge preserve order?,do a `left` merge of dataframes `x` and `y` on the column `state` and sort by `index`,"x.reset_index().merge(y, how='left', on='state', sort=False).sort('index')",2252,49
20211942,Insert Null into SQLite3 in Python,Insert a 'None' value into a SQLite3 table.,"db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))",2253,49
20222485,List comprehension with an accumulator,List comprehension with an accumulator in range of 10,list(accumulate(list(range(10)))),2254,49
20230211,Create a hierarchy from a dictionary of lists,sort a dictionary `a` by values that are list type,"t = sorted(list(a.items()), key=lambda x: x[1])",2255,49
20347766,Pythonically add header to a csv file,add field names as headers in csv constructor `writer`,writer.writeheader(),2256,49
20375561,Joining pandas dataframes by column names,Join pandas data frame `frame_1` and `frame_2` with left join by `county_ID` and right join by `countyid`,"pd.merge(frame_1, frame_2, left_on='county_ID', right_on='countyid')",2257,49
20400135,Simple way to append a pandas series with same index,simple way to append a pandas series `a` and `b` with same index,"pd.concat([a, b], ignore_index=True)",2258,49
20400135,Simple way to append a pandas series with same index,append a pandas series `b` to the series `a` and get a continuous index,a.append(b).reset_index(drop=True),2259,49
20457038,Python - how to round down to 2 decimals,Round number `answer` to 2 precision after the decimal point,"answer = str(round(answer, 2))",2260,49
20457174,"python, locating and clicking a specific button with selenium",find button that is in li class `next` and assign it to variable `next`,next = driver.find_element_by_css_selector('li.next>a'),2261,49
20461165,How to convert pandas index in a dataframe to a column?,Add indexes in a data frame `df` to a column `index1`,df['index1'] = df.index,2262,49
20461165,How to convert pandas index in a dataframe to a column?,convert index at level 0 into a column in dataframe `df`,"df.reset_index(level=0, inplace=True)",2263,49
20461165,How to convert pandas index in a dataframe to a column?,convert pandas index in a dataframe to columns,"df.reset_index(level=['tick', 'obs'])",2264,49
20477190,Get top biggest values from each column of the pandas.DataFrame,get biggest 3 values from each column of the pandas dataframe `data`,"data.apply(lambda x: sorted(x, 3))",2265,49
20490274,How to reset index in a pandas data frame?,reset index to default in dataframe `df`,df = df.reset_index(drop=True),2266,49
20504881,simple/efficient way to expand a pandas dataframe,merge pandas dataframe `x` with columns 'a' and 'b' and dataframe `y` with column 'y',"pd.merge(y, x, on='k')[['a', 'b', 'y']]",2267,49
20512297,How can I concatenate a Series onto a DataFrame with Pandas?,concatenate a series `students` onto a dataframe `marks` with pandas,"pd.concat([students, pd.DataFrame(marks)], axis=1)",2268,49
20546419,Shuffle columns of an array with Numpy,shuffle columns of an numpy array 'r',np.random.shuffle(np.transpose(r)),2269,49
20573459,Getting the date of 7 days ago from current date in python,get the date 7 days before the current date,(datetime.datetime.now() - datetime.timedelta(days=7)).date(),2270,49
20576618,Pandas datetime column to ordinal,Convert  DateTime column 'date' of pandas dataframe 'df' to ordinal,df['date'].apply(lambda x: x.toordinal()),2271,49
20585920,How to add multiple values to a dictionary key in python?,"for a dictionary `a`, set default value for key `somekey` as list and append value `bob`  in that key","a.setdefault('somekey', []).append('bob')",2272,49
20638006,Convert list of dictionaries to Dataframe,convert a list of dictionaries `d` to pandas data frame,pd.DataFrame(d),2273,49
20668060,PyQt QPushButton Background color,change the background colour of the button `pushbutton` to red,self.pushButton.setStyleSheet('background-color: red'),2274,49
20677660,python string format() with dict with integer keys,format string with dict `{'5': 'you'}` with integer keys,'hello there %(5)s' % {'5': 'you'},2275,49
20683167,What's the fastest way to locate a list element within a list in python?,find the index of a list with the first element equal to '332' within the list of lists `thelist`,"[index for index, item in enumerate(thelist) if item[0] == '332']",2276,49
20733827,creating list of random numbers in python,create list `randomList` with 10 random floating point numbers between 0.0 and 1.0,randomList = [random.random() for _ in range(10)],2277,49
20735384,Regex Python adding characters after a certain word,add character '@' after word 'get' in string `text`,"text = re.sub('(\\bget\\b)', '\\1@', text)",2278,49
20774910,How can I convert a unicode string into string literals in Python 2.7?,convert unicode string `s` into string literals,print(s.encode('unicode_escape')),2279,49
20778951,Regex for location matching - Python,"find all occurrences of regex pattern '(?:\\w+(?:\\s+\\w+)*,\\s)+(?:\\w+(?:\\s\\w+)*)' in string `x`","re.findall('(?:\\w+(?:\\s+\\w+)*,\\s)+(?:\\w+(?:\\s\\w+)*)', x)",2280,49
20796355,change current working directory in python,change current working directory,os.chdir('.\\chapter3'),2281,49
20796355,change current working directory in python,change current working directory to directory 'chapter3',os.chdir('chapter3'),2282,49
20796355,change current working directory in python,change current working directory,os.chdir('C:\\Users\\username\\Desktop\\headfirstpython\\chapter3'),2283,49
20837786,Changing the referrer URL in python requests,request URL `url` using http header `{'referer': my_referer}`,"requests.get(url, headers={'referer': my_referer})",2284,49
20865487,Pandas (python) plot() without a legend,plot dataframe `df` without a legend,df.plot(legend=False),2285,49
20876077,Python: unescape special characters without splitting data,"unescape special characters without splitting data in array of strings `['I ', u'<', '3s U ', u'&', ' you luvz me']`",""""""""""""".join(['I ', '<', '3s U ', '&', ' you luvz me'])",2286,49
20894525,How to remove parentheses and all data within using Pandas/Python?,replace parentheses and all data within it with empty string '' in column 'name' of dataframe `df`,"df['name'].str.replace('\\(.*\\)', '')",2287,49
20950650,How to sort Counter by value? - python,reverse sort Counter `x` by values,"sorted(x, key=x.get, reverse=True)",2288,49
20950650,How to sort Counter by value? - python,reverse sort counter `x` by value,"sorted(list(x.items()), key=lambda pair: pair[1], reverse=True)",2289,49
