question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
72899,How do I sort a list of dictionaries by values of the dictionary in Python?,Sort a list of dictionaries `list_to_be_sorted` by the value of the dictionary key `name`,"newlist = sorted(list_to_be_sorted, key=lambda k: k['name'])",41,0,1,38,0,39,0,36,0
209840,Map two lists into a dictionary in Python,map two lists `keys` and `values` into a dictionary,"dict([(k, v) for k, v in zip(keys, values)])",94,0,1,24,0,20,0,36,0
319426,case insensitive string comparison,case insensitive string comparison between `first` and `second`,(first.lower() == second.lower()),143,0,0,9,0,29,0,36,0
574236,How to determine number of files on a drive with Python?,determine number of files on a drive with python,os.statvfs('/').f_files - os.statvfs('/').f_ffree,234,0,9,42,1,33,0,36,0
627435,remove an element from a list by index,remove the last element in list `a`,del a[(-1)],250,0,7,40,1,41,0,36,0
642154,convert strings into integers,function to convert strings into integers,int(),260,0,5,11,0,2,0,36,0
674519,How can I convert a Python dictionary to a list of tuples?,convert a python dictionary `d` to a list of tuples,"[(v, k) for k, v in list(d.items())]",275,0,1,41,0,15,0,36,0
674764,string find,find the index of sub string 's' in string `str` starting from index 16,"str.find('s', 16)",280,0,0,14,0,40,0,36,0
961632,Converting integer to string,convert `a` to string,a.__str__(),384,1,8,0,0,24,0,36,0
974678,How to create single Python dict from a list of dicts by summing values with common keys?,create a flat dictionary by summing values associated with similar keys in each dictionary of list `dictlist`,"dict((key, sum(d[key] for d in dictList)) for key in dictList[0])",390,1,1,16,0,40,0,36,0
3207219,list all files of a directory,list all files of a directory `mypath`,"f = []
for (dirpath, dirnames, filenames) in walk(mypath):
    f.extend(filenames)
    break",715,9,9,57,1,29,0,36,0
3278850,"Doc, rtf and txt reader in python",read the contents of the file 'file.txt' into `txt`,txt = open('file.txt').read(),732,10,9,24,1,39,0,36,0
3471999,How do I merge two lists into a single list?,merge two lists `a` and `b` into a single list,"[j for i in zip(a, b) for j in i]",771,11,7,41,1,3,0,36,0
3476732,How to loop backwards in python?,iterate backwards from 10 to 0,"range(10, 0, -1)",773,11,5,55,0,49,0,36,0
6275762,Escaping quotes in string,escaping quotes in string,"replace('""', '\\""')",1131,20,8,0,0,18,0,36,0
6618515,Sorting list based on values from another list?,sort list `X` based on values from another list `Y`,"[x for y, x in sorted(zip(Y, X))]",1164,21,7,31,1,19,0,36,0
7253803,How to get everything after last slash in a URL?,get every thing after last `/`,"url.rsplit('/', 1)",1207,22,4,25,1,46,1,36,0
7349646,Sorting a dictionary of tuples in Python,Sort a list of tuples `b` by third item in the tuple,b.sort(key=lambda x: x[1][2]),1225,22,7,41,1,60,0,36,0
7717380,how to convert 2d list to 2d numpy array?,Convert array `a` to numpy array,a = np.array(a),1252,23,6,58,0,55,0,36,0
8993904,Python regex split case insensitive in 2.6,split string 'fooxyzbar' based on case-insensitive matching using string 'XYZ',"re.compile('XYZ', re.IGNORECASE).split('fooxyzbar')",1379,26,0,11,0,36,0,36,0
9224385,"In dictionary, converting the value from string to integer",convert values in dictionary `d` into integers,"{k: int(v) for k, v in d.items()}",1399,27,1,41,0,7,0,36,0
12096252,use a list of values to select rows from a pandas dataframe,"use a list of values `[3,6]` to select rows from a pandas dataframe `df`'s column 'A'","df[df['A'].isin([3, 6])]",1624,32,3,51,0,20,0,36,0
15043326,getting string between 2 characters in python,get all characters between two `$` characters in string `string`,"re.findall('\\$([^$]*)\\$', string)",1887,39,8,0,0,62,0,36,0
16196712,wait for shell command to complete,wait for shell command `p` evoked by  subprocess.Popen to complete,p.wait(),1976,41,9,62,1,60,0,36,0
16296643,Convert tuple to list and back,Convert tuple `level1` to list,"level1 = map(list, level1)",1981,42,7,22,1,40,0,36,0
16566069,Url decode UTF-8 in Python,decode url `url` with utf8 and print it,print(urllib.parse.unquote(url).decode('utf8')),1994,42,8,0,0,41,0,36,0
17071871,Select rows from a DataFrame based on values in a column in pandas,"Select rows whose value of the ""B"" column is ""one"" or ""three"" in the DataFrame `df`","print(df.loc[df['B'].isin(['one', 'three'])])",2027,43,3,9,0,16,0,36,0
17223174,Returning distinct rows in SQLAlchemy with SQLite,SQLAlchemy count the number of rows with distinct values in column `name` of table `Tag`,session.query(Tag).distinct(Tag.name).group_by(Tag.name).count(),2045,43,4,53,1,26,1,36,0
17895835,format strings and named arguments in Python,"replace placeholders in string '{1} {ham} {0} {foo} {1}' with arguments `(10, 20, foo='bar', ham='spam')`","""""""{1} {ham} {0} {foo} {1}"""""".format(10, 20, foo='bar', ham='spam')",2091,44,8,0,0,54,0,36,0
19156472,Sorting numpy array on multiple columns in Python,"sort array `order_array` based on column 'year', 'month' and 'day'","order_array.sort(order=['year', 'month', 'day'])",2185,47,6,62,0,36,0,36,0
20894525,How to remove parentheses and all data within using Pandas/Python?,replace parentheses and all data within it with empty string '' in column 'name' of dataframe `df`,"df['name'].str.replace('\\(.*\\)', '')",2287,49,3,7,0,20,0,36,0
22918212,Fastest Way to Drop Duplicated Index in a Pandas DataFrame,drop duplicate indexes in a pandas data frame `df`,df[~df.index.duplicated()],2369,52,3,14,0,53,0,36,0
24041436,set multi index of an existing data frame in pandas,Set multi index on columns 'Company' and 'date' of data frame `df` in pandas.,"df.set_index(['Company', 'date'], inplace=True)",2398,52,3,14,0,32,0,36,0
24242433,"Python - how to convert a ""raw"" string into a normal string",convert a raw string `raw_string` into a normal string,raw_string.decode('string_escape'),2402,52,8,0,0,54,0,36,0
29100599,How to iterate over time periods in pandas,resample series `s` into 3 months bins and sum each bin,"s.resample('3M', how='sum')",2508,55,6,64,0,57,0,36,0
29218750,What is the best way to remove a dictionary item by value in python?,remove items from dictionary `myDict` if the item's value `val` is equal to 42,"myDict = {key: val for key, val in list(myDict.items()) if val != 42}",2509,55,1,51,0,15,0,36,0
32032836,Select everything but a list of columns from pandas dataframe,get all column name of dataframe `df` except for column 'T1_V6',df[df.columns - ['T1_V6']],2613,58,3,15,0,24,0,36,0
35414625,pandas: how to run a pivot with a multi-index?,run a pivot with a multi-index `year` and `month` in a pandas data frame,"df.pivot_table(values='value', index=['year', 'month'], columns='item')",2693,60,3,18,0,38,0,36,0
40924332,Splitting a list in a Pandas cell into multiple columns,split a list in first column  into multiple columns keeping other columns as well in pandas data frame,"pd.concat([df[0].apply(pd.Series), df[1]], axis=1)",2819,63,3,4,0,39,0,36,0
