question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
22676,download a file over HTTP,"download a file ""http://www.example.com/songs/mp3.mp3"" over HTTP and save to ""mp3.mp3""","urllib.request.urlretrieve('http://www.example.com/songs/mp3.mp3', 'mp3.mp3')",19,0,9,54,1,48,0,52,0
319426,case insensitive string comparison,case insensitive comparison of strings `string1` and `string2`,"if (string1.lower() == string2.lower()):
    print('The strings are the same (case insensitive)')
else:
    print('The strings are not the same (case insensitive)')",146,0,0,10,0,21,0,52,0
743806,Split string into a list,Split string `line` into a list by whitespace,line.split(),303,0,8,0,0,60,0,52,0
902408,How to use variables in SQL statement in Python?,"insert variables `(var1, var2, var3)` into sql statement 'INSERT INTO table VALUES (?, ?, ?)'","cursor.execute('INSERT INTO table VALUES (?, ?, ?)', (var1, var2, var3))",355,0,8,47,0,32,0,52,0
988228,Convert a String representation of a Dictionary to a dictionary?,"build a dict of key:value pairs from a string representation of a dict, `{'muffin' : 'lolz', 'foo' : 'kitty'}`","ast.literal_eval(""{'muffin' : 'lolz', 'foo' : 'kitty'}"")",394,1,1,38,0,32,0,52,0
1058712,How do I select a random element from an array in Python?,"select a random element from array `[1, 2, 3]`","random.choice([1, 2, 3])",409,1,6,35,0,31,0,52,0
1207457,Convert a Unicode string to a string,Convert a Unicode string `a` to a 'ascii' string,"a.encode('ascii', 'ignore')",431,2,8,0,0,51,0,52,0
1602934,Check if a given key already exists in a dictionary,Check if key 'c' in `d`,('c' in d),481,3,0,29,0,44,0,52,0
1747817,Create a dictionary with list comprehension,Create a dictionary `d` from list of key value pairs `iterable`,"d = {k: v for (k, v) in iterable}",496,4,1,18,0,22,0,52,0
1962795,How to get alpha value of a PNG image with PIL?,get alpha value `alpha` of a png image `img`,alpha = img.split()[-1],531,4,4,53,1,11,1,52,0
2354166,How do you modify sys.path in Google App Engine (Python)?,Insert directory 'apps' into directory `__file__`,"sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps'))",591,6,9,64,1,24,0,52,0
3774571,Get data from the meta tags using BeautifulSoup,BeautifulSoup find all tags with attribute 'name' equal to 'description',soup.findAll(attrs={'name': 'description'}),811,12,4,63,1,47,1,52,0
4690366,Creating a list from a Scipy matrix,"create a matrix from a list `[1, 2, 3]`","x = scipy.matrix([1, 2, 3]).transpose()",972,16,6,9,0,34,0,52,0
4979542,Python - use list as function parameters,unpack the arguments out of list `params` to function `some_func`,some_func(*params),1025,17,7,59,1,43,0,52,0
5075247,Regular expression to remove line breaks,remove line breaks from string `textblock` using regex,"re.sub('(?<=[a-z])\\r?\\n', ' ', textblock)",1031,17,0,8,0,60,0,52,0
5123839,Fastest way to get the first object from a queryset in django?,get the first object from a queryset in django model `Entry`,Entry.objects.filter()[:1].get(),1034,17,4,58,1,26,1,52,0
6159313,Can Python test the membership of multiple values in a list?,"test if either of strings `a` or `b` are members of the set of strings, `['b', 'a', 'foo', 'bar']`","set(['a', 'b']).issubset(['b', 'a', 'foo', 'bar'])",1123,20,0,42,0,19,0,52,0
6633523,How can I convert a string with dot and comma into a float number in Python,"convert a string `123,456.908` with dot and comma into a floating number","float('123,456.908'.replace(',', ''))",1166,21,5,60,0,38,0,52,0
6714826,How can I determine the byte length of a utf-8 encoded string in Python?,Determine the byte length of a utf-8 encoded string `s`,return len(s.encode('utf-8')),1173,21,8,0,0,59,0,52,0
6916542,Writing List of Strings to Excel CSV File in Python,write a list of strings `row` to csv object `csvwriter`,csvwriter.writerow(row),1188,21,8,0,0,23,0,52,0
