question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
53513,check if a list is empty,check if list `li` is empty,"if (len(li) == 0):
    pass",36,0,7,25,1,14,0,58,0
120656,Directory listing,"list all files in directory "".""","for (dirname, dirnames, filenames) in os.walk('.'):
    for subdirname in dirnames:
        print(os.path.join(dirname, subdirname))
    for filename in filenames:
        pass",71,0,9,14,1,58,0,58,0
518021,Getting the length of an array,Getting the length of array `s`,len(s),225,0,6,7,0,39,0,58,0
613183,Sort a Python dictionary by value,Sort dictionary `d` by value in ascending order,"sorted(list(d.items()), key=(lambda x: x[1]))",249,0,1,6,0,62,0,58,0
775296,Python MySQL Parameterized Queries,MySQL execute query 'SELECT * FROM foo WHERE bar = %s AND baz = %s' with parameters `param1` and `param2`,"c.execute('SELECT * FROM foo WHERE bar = %s AND baz = %s', (param1, param2))",326,0,4,48,1,11,1,58,0
2233917,How to input an integer tuple from user?,input an integer tuple from user,"tuple(map(int, input().split(',')))",580,6,5,56,0,16,0,58,0
2582580,Python Mechanize select a form with no name,select a first form with no name in mechanize,br.select_form(nr=0),617,7,4,48,1,25,1,58,0
3895424,what is a quick way to delete all elements from a list that do not satisfy a constraint?,delete all elements from a list `x` if a function `fn` taking value as parameter returns `0`,[x for x in lst if fn(x) != 0],834,12,7,22,1,5,0,58,0
4710067,Deleting a specific line in a file (python),Open a file `yourfile.txt` in write mode,"f = open('yourfile.txt', 'w')",982,16,9,47,1,14,0,58,0
4921038,Deleting row with Flask-SQLAlchemy,flask-sqlalchemy delete row `page`,db.session.delete(page),1017,17,4,42,1,47,1,58,0
5844672,Delete an element from a dictionary,"Delete an element ""hello"" from a dictionary `lol`",lol.pop('hello'),1096,19,1,8,0,13,0,58,0
6667201,How to define two-dimensional array in python,"create a list `matrix` containing 5 lists, each of 5 items  all set to 0",matrix = [([0] * 5) for i in range(5)],1168,21,7,49,1,21,0,58,0
8177079,take the content of a list and append it to another list,append list `list1` to `list2`,list2.extend(list1),1290,24,7,61,1,2,0,58,0
8519599,"python: dictionary to string, custom format?","dictionary `d` to string, custom format","""""""<br/>"""""".join([('%s:: %s' % (key, value)) for key, value in list(d.items())])",1334,25,1,1,0,60,0,58,0
10040143,How to do a less than or equal to filter in Django queryset?,filter `Users` by field `userprofile` with level greater than or equal to `0`,User.objects.filter(userprofile__level__gte=0),1465,28,4,63,1,12,1,58,0
10408927,How to get all sub-elements of an element tree with Python ElementTree?,get all sub-elements of an element `a` in an elementtree,[elem.tag for elem in a.iter()],1490,29,7,49,1,30,0,58,0
11573817,How to download a file via FTP with Python ftplib,How to download a file via FTP with Python ftplib,"ftp.retrbinary('RETR %s' % filename, file.write)",1585,31,9,36,1,35,0,58,0
13411544,Delete column from pandas DataFrame,"delete 1st, 2nd and 4th columns from dataframe `df`","df.drop(df.columns[[0, 1, 3]], axis=1)",1742,35,3,31,0,14,0,58,0
13842088,Set value for particular cell in pandas DataFrame,set the value of cell `['x']['C']` equal to 10 in dataframe `df`,df['x']['C'] = 10,1783,37,3,8,0,8,0,58,0
14745022,"Pandas DataFrame, how do i split a column into two","pandas dataframe, how do i split a column 'AB' into two 'A' and 'B' on delimiter ' '","df['A'], df['B'] = df['AB'].str.split(' ', 1).str",1857,38,3,21,0,57,0,58,0
15474933,List comprehension with if statement,get items from list `a` that don't appear in list `b`,[y for y in a if y not in b],1930,40,7,28,1,9,0,58,0
15795525,Python: sorting items in a dictionary by a part of a key?,Sort items in dictionary `d`  using the first part of the key after splitting the key,"sorted(list(d.items()), key=lambda name_num: (name_num[0].rsplit(None, 1)[0], name_num[1]))",1944,41,1,44,0,43,0,58,0
17484631,Format string - spaces between every three digit,"insert ' ' between every three digit before '.' and replace ',' with '.' in 12345678.46","format(12345678.46, ',').replace(',', ' ').replace('.', ',')",2063,44,5,52,0,63,0,58,0
19410585,Add headers in a Flask app with unicode_literals,"add header 'WWWAuthenticate' in a flask app with value 'Basic realm=""test""'","response.headers['WWW-Authenticate'] = 'Basic realm=""test""'",2196,47,4,41,1,11,1,58,0
20205455,How to correctly parse UTF-8 encoded HTML to Unicode strings with BeautifulSoup?,parse UTF-8 encoded HTML response `response` to BeautifulSoup object,soup = BeautifulSoup(response.read().decode('utf-8')),2251,49,4,22,1,47,1,58,0
20796355,change current working directory in python,change current working directory,os.chdir('C:\\Users\\username\\Desktop\\headfirstpython\\chapter3'),2283,49,9,33,1,60,0,58,0
21974169,How to disable query cache with mysql.connector,Mysql commit current transaction,con.commit(),2336,51,4,43,1,48,1,58,0
22187233,How to delete all instances of a character in a string in python?,delete all occurrences of character 'i' in string 'it is icy',""""""""""""".join([char for char in 'it is icy' if char != 'i'])",2344,51,8,0,0,19,0,58,0
23351183,Django - Filter queryset by CharField value length,Filter queryset for all objects in Django model `MyModel` where texts length are greater than `254`,MyModel.objects.filter(text__regex='^.{254}.*'),2375,52,4,61,1,26,1,58,0
24659239,How to change QPushButton text and background color,set text color as `red` and background color as `#A3C1DA` in qpushbutton,setStyleSheet('QPushButton {background-color: #A3C1DA; color: red;}'),2408,53,4,42,1,46,1,58,0
