question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
319426,case insensitive string comparison,case insensitive comparison between strings `first` and `second`,(first.upper() == second.upper()),147,0,0,11,0,33,0,46,0
761804,Trimming a string,"right trimming ""\n\t"" from string `myString`",myString.rstrip('\n\t'),313,0,8,0,0,59,0,46,0
761804,Trimming a string,"Trimming a string ""  Hello\n"" by space",'  Hello\n'.strip(' '),314,0,8,0,0,40,0,46,0
764235,Dictionary to lowercase in Python,"Convert each key,value pair in a dictionary `{'My Key': 'My Value'}` to lowercase","dict((k.lower(), v.lower()) for k, v in {'My Key': 'My Value'}.items())",322,0,1,45,0,13,0,46,0
983855,Python JSON encoding,Python JSON encoding,"json.dumps({'apple': 'cat', 'banana': 'dog', 'pear': 'fish'})",393,1,4,18,1,25,1,46,0
2553354,How to get a variable name as a string in Python?,"get a dict of variable names `['some', 'list', 'of', 'vars']` as a string and their values","dict((name, eval(name)) for name in ['some', 'list', 'of', 'vars'])",615,7,1,12,0,62,0,46,0
3277503,read a file line by line into a list,read file 'filename' line by line into a list `lines`,lines = [line.rstrip('\n') for line in open('filename')],729,9,9,21,1,29,0,46,0
3430372,How to get full path of current file's directory in Python?,get full path of current directory,os.path.dirname(os.path.abspath(__file__)),761,10,9,32,1,1,0,46,0
3781851,"Run a python script from another python script, passing in args","run python script 'script2.py' from another python script, passing in 1 as an argument",os.system('script2.py 1'),815,12,4,50,1,10,1,46,0
4241757,Python/Django: How to remove extra white spaces & tabs from a string?,remove extra white spaces & tabs from a string `s`,""""""" """""".join(s.split())",902,14,8,0,0,31,0,46,0
4940032,Search for string in txt file,Search for string `blabla` in txt file 'example.txt',"datafile = file('example.txt')
found = False
for line in datafile:
    if (blabla in line):
        return True
return False",1021,17,0,54,0,31,0,46,0
5022066,How to serialize SqlAlchemy result to JSON?,serialise SqlAlchemy RowProxy object `row` to a json object,json.dumps([dict(list(row.items())) for row in rs]),1028,17,4,43,1,46,1,46,0
6266727,Python: Cut off the last word of a sentence?,cut off the last word of a sentence `content`,""""""" """""".join(content.split(' ')[:-1])",1130,20,8,0,0,8,0,46,0
6278847,Is it possible to kill a process on Windows from within Python?,kill a process `make.exe` from python script on windows,os.system('taskkill /im make.exe'),1132,20,4,43,1,48,1,46,0
7742752,Sorting a dictionary by value then by key,sort a dictionary `y` by value then by key,"sorted(list(y.items()), key=lambda x: (x[1], x[0]), reverse=True)",1256,23,1,26,0,53,0,46,0
8009176,Function to close the window in Tkinter,close the window in tkinter,self.root.destroy(),1276,24,4,22,1,25,1,46,0
8425046,The best way to filter a dictionary in Python,Remove all items from a dictionary `d` where the values are less than `1`,"d = dict((k, v) for k, v in d.items() if v > 0)",1329,25,1,9,0,31,0,46,0
8740353,How to convert a string data to a JSON object in python?,convert a urllib unquoted string `unescaped` to a json data `json_data`,json_data = json.loads(unescaped),1358,26,8,0,0,38,0,46,0
9875964,Python: converting radians to degrees,convert radians 1 to degrees,math.cos(math.radians(1)),1454,28,5,1,0,33,0,46,0
10020591,How to resample a dataframe with different functions applied to each column?,"Resample dataframe `frame` to resolution of 1 hour `1H` for timeseries index, summing values in the column `radiation` averaging those in column `tamb`","frame.resample('1H').agg({'radiation': np.sum, 'tamb': np.mean})",1463,28,3,13,0,51,0,46,0
10750802,Disable abbreviation in argparse,disable abbreviation in argparse,parser = argparse.ArgumentParser(allow_abbrev=False),1522,30,8,0,0,50,0,46,0
10839719,"How to set ""step"" on axis X in my figure in matplotlib python 2.6.6?","set labels `[1, 2, 3, 4, 5]` on axis X in plot `plt`","plt.xticks([1, 2, 3, 4, 5])",1527,30,4,31,1,47,1,46,0
11264005,Using a RegEx to match IP addresses in Python,Validate IP address using Regex,"pat = re.compile('^\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}$')",1555,31,0,1,0,36,0,46,0
12300912,transpose dictionary (extract all the values for one key from a list of dictionaries),extract all the values with keys 'x' and 'y' from a list of dictionaries `d` to list of tuples,"[(x['x'], x['y']) for x in d]",1634,33,1,64,0,64,0,46,0
