question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
1476,express binary literals,convert binary string '0b0010101010' to integer,"int('0b0010101010', 2)",2,0,5,49,0,49,0,49,0
209513,Convert hex string to int,Convert hex string `s` to integer,"int(s, 16)",89,0,5,33,0,24,0,49,0
455612,Limiting floats to two decimal points,limit float 13.949999999999999 to two decimal points,float('{0:.2f}'.format(13.95)),206,0,5,41,0,49,0,49,0
587345,Python regular expression matching a multiline block of text,create a regular expression that matches the pattern '^(.+)(?:\\n|\\r\\n?)((?:(?:\\n|\\r\\n?).+)+)' over multiple lines of text,"re.compile('^(.+)(?:\\n|\\r\\n?)((?:(?:\\n|\\r\\n?).+)+)', re.MULTILINE)",239,0,0,36,0,48,0,49,0
903853,How do you extract a column from a multi-dimensional array?,extract first column from a multi-dimensional array `a`,[row[0] for row in a],360,0,6,19,0,42,0,49,0
931092,Reverse a string,Reverse a string `a_string`,a_string[::(-1)],369,0,8,0,0,59,0,49,0
1185524,trim whitespace (including tabs),trim whitespaces (including tabs) in string `s`,"print(re.sub('[\\s+]', '', s))",425,2,8,0,0,24,0,49,0
2052390,Manually raising (throwing) an exception,"Manually throw an exception ""I know python!""",raise Exception('I know python!'),539,5,4,20,1,45,1,49,0
2911754,How to upload binary file with ftplib in Python?,upload binary file `myfile.txt` with ftplib,"ftp.storbinary('STOR myfile.txt', open('myfile.txt', 'rb'))",680,8,9,57,1,39,0,49,0
2951701,Is it possible to use 'else' in a python list comprehension?,"replace `0` with `2` in the list `[0, 1, 0, 3]`","[(a if a else 2) for a in [0, 1, 0, 3]]",684,8,7,46,1,21,0,49,0
3294889,Iterating over dictionaries using for loops,Iterating over a dictionary `d` using for loops,"for (key, value) in d.items():
    pass",743,10,1,13,0,36,0,49,0
3437059,string contains substring,check if string `needle` is in `haystack`,"if (needle in haystack):
    pass",763,10,0,62,0,41,0,49,0
3809265,numpy matrix multiplication,scalar multiply matrix `a` by `b`,(a.T * b).T,818,12,6,47,0,37,0,49,0
3931541,Python Check if all of the following items is in a list,"check if all of the following items in list `['a', 'b']` are in a list `['a', 'b', 'c']`","set(['a', 'b']).issubset(['a', 'b', 'c'])",842,12,7,23,1,62,0,49,0
4843173,How to check if type of a variable is string?,check if type of variable `s` is a string,"isinstance(s, str)",999,16,0,3,0,36,0,49,0
6280978,how to uniqify a list of dict in python,how to uniqify a list of dict in python,[dict(y) for y in set(tuple(x.items()) for x in d)],1133,20,1,52,0,19,0,49,0
7271482,python getting a list of value from list of dict,python getting a list of value from list of dict,[d['value'] for d in l if 'value' in d],1215,22,1,11,0,49,0,49,0
8303993,Elegant way to transform a list of dict into a dict of dicts,convert a list of dictionaries `listofdict into a dictionary of dictionaries,"dict((d['name'], d) for d in listofdict)",1316,25,1,9,0,56,0,49,0
9001509,sort a dictionary by key,sort dictionary `d` by key,od = collections.OrderedDict(sorted(d.items())),1380,26,1,28,0,55,0,49,0
9905471,string to list conversion in python,"split string `s` to list conversion by ','","[x.strip() for x in s.split(',')]",1458,28,8,0,0,44,0,49,0
9932549,"Is it possible to take an ordered ""slice"" of a dictionary in Python based on a list of keys?",get key-value pairs in dictionary `my_dictionary` for all keys in list `my_list` in the order they appear in `my_list`,"dict(zip(my_list, map(my_dictionary.get, my_list)))",1459,28,1,35,0,58,0,49,0
10998621,Rotate axis text in python matplotlib,rotate x-axis text labels of plot `ax` 45 degrees,"ax.set_xticklabels(ax.xaxis.get_majorticklabels(), rotation=45)",1540,30,4,58,1,47,1,49,0
11354544,Read lines containing integers from a file in Python?,strip and split each line `line` on white spaces,line.strip().split(' '),1569,31,8,0,0,50,0,49,0
11361985,Output data from all columns in a dataframe in pandas,Display maximum output data of columns in dataframe `pandas` that will fit into the screen,"pandas.set_option('display.max_columns', None)",1570,31,3,10,0,61,0,49,0
12814667,How to sort a list according to another list?,How to sort a list according to another list?,a.sort(key=lambda x_y: b.index(x_y[0])),1677,34,7,48,1,63,0,49,0
20180210,Python how to combine two matrices in numpy,concat two matrices `A` and `B` in numpy,"np.vstack((A, B))",2248,48,6,49,0,42,0,49,0
20461165,How to convert pandas index in a dataframe to a column?,convert index at level 0 into a column in dataframe `df`,"df.reset_index(level=0, inplace=True)",2263,49,3,10,0,59,0,49,0
21104592,JSON to pandas DataFrame,read json `elevations` to pandas dataframe `df`,pd.read_json(elevations),2295,50,3,8,0,48,0,49,0
23351183,Django - Filter queryset by CharField value length,filter a Django model `MyModel` to have charfield length of max `255`,MyModel.objects.extra(where=['CHAR_LENGTH(text) > 254']),2376,52,4,53,1,27,1,49,0
