question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
1476,express binary literals,convert 173 to binary string,bin(173),5,0,5,62,0,62,0,62,0
36139,How do I sort a list of strings in Python?,sort list `mylist` alphabetically,mylist.sort(key=lambda x: x.lower()),23,0,7,21,1,57,0,62,0
518021,Getting the length of an array,Getting the length of `my_string`,len(my_string),226,0,8,0,0,39,0,62,0
715417,Converting from a string to boolean in Python?,Convert string to boolean from defined set of strings,"s in ['true', '1', 't', 'y', 'yes', 'yeah', 'yup', 'certainly', 'uh-huh']",293,0,0,62,0,16,0,62,0
961632,Converting integer to string,convert `a` to string,str(a),383,1,8,0,0,6,0,62,0
1949318,Checking if a website is up,Check the status code of url `url`,"r = requests.head(url)
return (r.status_code == 200)",526,4,4,29,1,47,1,62,0
2783079,How do I convert a unicode to a string at the Python level?,Format a string `u'Andr\xc3\xa9'` that has unicode characters,""""""""""""".join(chr(ord(c)) for c in 'Andr\xc3\xa9')",658,8,8,0,0,64,0,62,0
3392354,python: append values to a set,"append values `[3, 4]` to a set `a`","a.update([3, 4])",754,10,6,3,0,16,0,62,0
3662142,How to remove tags from a string in python using regular expressions? (NOT in HTML),remove tags from a string `mystring`,"re.sub('<[^>]*>', '', mystring)",796,11,8,0,0,24,0,62,0
3844801,check if all elements in a list are identical,check if all elements in list `myList` are identical,all(x == myList[0] for x in myList),822,12,7,42,1,1,0,62,0
4230000,Creating a 2d matrix in python,creating a 5x6 matrix filled with `None` and save it as `x`,x = [[None for _ in range(5)] for _ in range(6)],898,14,6,12,0,34,0,62,0
4358701,Renaming multiple files in python,remove 20 symbols in front of '.' in string 'unique12345678901234567890.mkv',"re.sub('.{20}(.mkv)', '\\1', 'unique12345678901234567890.mkv')",923,14,8,0,0,4,0,62,0
5607551,How to urlencode a querystring in Python?,urlencode a querystring 'string_of_characters_like_these:$#@=?%^Q^$' in python 2,urllib.parse.quote_plus('string_of_characters_like_these:$#@=?%^Q^$'),1080,18,8,0,0,2,0,62,0
6856119,Can I use an alias to execute a program from a python script,execute command 'source .bashrc; shopt -s expand_aliases; nuke -x scriptPath' from python script,os.system('source .bashrc; shopt -s expand_aliases; nuke -x scriptPath'),1180,21,9,15,1,33,0,62,0
7741878,How to apply numpy.linalg.norm to each row of a matrix?,apply `numpy.linalg.norm` to each row of a matrix `a`,"numpy.apply_along_axis(numpy.linalg.norm, 1, a)",1255,23,6,25,0,24,0,62,0
8546245,Python concat string with list,join a list of strings `list` using a space ' ',""""""" """""".join(list)",1337,25,7,61,1,17,0,62,0
8901996,How to print container object with unicode-containing values?,decode utf-8 code `x` into a raw unicode literal,print(str(x).decode('raw_unicode_escape')),1367,26,8,0,0,30,0,62,0
8938449,How to extract data from matplotlib plot,Get data from matplotlib plot,gca().get_lines()[n].get_xydata(),1376,26,4,17,1,11,1,62,0
10569438,How to print Unicode character in Python?,print 'here is your checkmark: ' plus unicode character u'\u2713',print('here is your checkmark: ' + '\u2713'),1505,29,4,50,1,12,1,62,0
11174790,Convert unicode string to byte string,convert unicode string '\xd0\xbc\xd0\xb0\xd1\x80\xd0\xba\xd0\xb0' to byte string,'\xd0\xbc\xd0\xb0\xd1\x80\xd0\xba\xd0\xb0'.encode('latin-1'),1550,31,8,0,0,44,0,62,0
11613284,Add items to a dictionary of lists,get a dictionary with keys from one list `keys` and values from other list `data`,"dict(zip(keys, zip(*data)))",1588,32,1,59,0,7,0,62,0
13655392,Python- insert a character into a string,"insert a character ',' into a string in front of '+' character in second part of the string",""""""",+"""""".join(c.rsplit('+', 1))",1767,36,8,0,0,29,0,62,0
14406214,Moving x-axis to the top of a plot in matplotlib,Move x-axis of the pyplot object `ax` to the top of a plot in matplotlib,ax.xaxis.set_ticks_position('top'),1829,38,4,20,1,28,1,62,0
14406214,Moving x-axis to the top of a plot in matplotlib,move x-axis to the top of a plot `ax`,ax.xaxis.tick_top(),1830,38,4,23,1,11,1,62,0
14931769,get all combination of n binary value,get all combination of 3 binary values,"lst = list(itertools.product([0, 1], repeat=3))",1875,39,7,16,1,59,0,62,0
15325182,How to filter rows in pandas by regex,filter rows in pandas starting with alphabet 'f' using regular expression.,df.b.str.contains('^f'),1914,40,3,31,0,15,0,62,0
17141558,How to sort a dataFrame in python pandas by two or more columns?,sort a pandas data frame with column `a` in ascending and `b` in descending order,"df1.sort(['a', 'b'], ascending=[True, False], inplace=True)",2038,43,3,4,0,30,0,62,0
17679089,Pandas DataFrame Groupby two columns and get counts,get count of rows in each series grouped by column 'col5' and column 'col2' of dataframe `df`,"df.groupby(['col5', 'col2']).size().groupby(level=1).max()",2075,44,3,19,0,5,0,62,0
19973489,Pandas remove column by index,"remove column by index `[:, 0:2]` in dataframe `df`","df = df.ix[:, 0:2]",2236,48,3,22,0,18,0,62,0
20067636,Pandas dataframe get first row of each group,pandas dataframe get first row of each group by 'id',df.groupby('id').first(),2242,48,3,57,0,42,0,62,0
23145240,Python: split elements of a list,split elements of a list `l` by '\t',[i.partition('\t')[-1] for i in l if '\t' in i],2371,52,7,63,1,58,0,62,0
24076297,How to truncate a string using str.format in Python?,display first 5 characters of string 'aaabbbccc',"""""""{:.5}"""""".format('aaabbbccc')",2399,52,8,35,0,7,0,62,0
27516849,How to convert list of numpy arrays into single numpy array?,concatenate sequence of numpy arrays  `LIST` into a one dimensional array along the first axis,"numpy.concatenate(LIST, axis=0)",2464,54,6,19,0,57,0,62,0
31818050,round number to nearest integer,round number 1.0005 up to 3 decimal places,"round(1.0005, 3)",2599,57,5,56,0,59,0,62,0
32950347,Cleanest way to get a value from a list element,get value in string `line` matched by regex pattern '\\bLOG_ADDR\\s+(\\S+)',"print(re.search('\\bLOG_ADDR\\s+(\\S+)', line).group(1))",2637,58,0,35,0,22,0,62,0
33769531,Python: Converting from binary to String,Convert a binary value '1633837924' to string,"struct.pack('<I', 1633837924)",2651,59,5,4,0,21,0,62,0
38831808,Reading hex to double-precision float python,unpack the binary data represented by the hexadecimal string '4081637ef7d0424a' to a float,"struct.unpack('d', binascii.unhexlify('4081637ef7d0424a'))",2749,61,5,48,0,56,0,62,0
39804375,Python - Sort a list of dics by value of dict`s dict value,sort a list of dictionary `persons` according to the key `['passport']['birth_info']['date']`,"sorted(persons, key=lambda x: x['passport']['birth_info']['date'])",2774,62,1,23,0,8,0,62,0
42458734,"How do I convert all strings (like ""Fault"") and into a unique float?",factorize all string values in dataframe `s` into floats,(s.factorize()[0] + 1).astype('float'),2873,64,3,43,0,23,0,62,0
