question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
82831,check whether a file exists,"check whether a path ""/etc/password.txt"" exists",print(os.path.exists('/etc/password.txt')),54,0,9,32,1,16,0,24,0
82831,check whether a file exists,"check whether a path ""/does/not/exist"" exists",print(os.path.exists('/does/not/exist')),55,0,9,34,1,16,0,24,0
237079,get file creation & modification date/times in,get modified time of file `file`,time.ctime(os.path.getmtime(file)),107,0,9,28,1,18,0,24,0
273192,check if a directory exists and create it if necessary,check if directory `directory ` exists and create it if necessary,"if (not os.path.exists(directory)):
    os.makedirs(directory)",116,0,9,29,1,49,0,24,0
587647,How to increment a value with leading zeroes?,increment a value with leading zeroes in a number `x`,str(int(x) + 1).zfill(len(x)),241,0,5,3,0,41,0,24,0
674764,string find,find the index of sub string 'g' in string `str`,str.find('g'),286,0,0,14,0,1,0,24,0
1038824,remove a substring from the end of a string,"remove a substring "".com"" from the end of string `url`","if url.endswith('.com'):
    url = url[:(-4)]",407,1,8,0,0,13,0,24,0
1780174,Split dictionary of lists into list of dictionaries,Split dictionary of lists into list of dictionaries,"map(dict, zip(*[[(k, v) for v in value] for k, value in list(d.items())]))",504,4,1,17,0,8,0,24,0
3160752,Removing backslashes from a string in Python,remove backslashes from string `result`,"result.replace('\\', '')",709,9,8,0,0,19,0,24,0
3220755,how to find the target file's full(absolute path) of the symbolic link or soft link in python,get canonical path of the filename `path`,os.path.realpath(path),719,9,9,49,1,50,0,24,0
3505831,in python how do I convert a single digit number into a double digits string?,pads string '5' on the left with 1 zero,print('{0}'.format('5'.zfill(2))),780,11,5,21,0,55,0,24,0
4289331,Python: Extract numbers from a string,Python: Extract numbers from a string,"[int(s) for s in re.findall('\\b\\d+\\b', ""he33llo 42 I'm a 32 string 30"")]",910,14,5,41,0,39,0,24,0
4411811,Python: define multiple variables of same type?,create list `levels` containing 3 empty dictionaries,"levels = [{}, {}, {}]",929,15,1,49,0,32,0,24,0
4552380,How to get current date and time from DB using SQLAlchemy,SQLAlchemy select records of columns of table `my_table` in addition to current date column,"print(select([my_table, func.current_date()]).execute())",946,15,4,18,1,28,1,24,0
4918425,Subtract a value from every number in a list in Python?,subtract 13 from every number in a list `a`,a[:] = [(x - 13) for x in a],1016,17,7,34,1,44,0,24,0
5137497,Find current directory and file's directory,find the current directory,os.getcwd(),1039,17,9,64,1,62,0,24,0
5399112,How do I url encode in Python?,replace special characters in url 'http://spam.com/go/' using the '%xx' escape,urllib.parse.quote('http://spam.com/go/'),1065,18,8,0,0,57,0,24,0
5944630,sort a list of dicts by x then by y,sort a list of dictionary `list` first by key `points` and then by `time`,"list.sort(key=lambda item: (item['points'], item['time']))",1112,19,1,31,0,21,0,24,0
6569528,Python float to int conversion,round off the float that is the product of `2.52 * 100` and convert it to an int,int(round(2.51 * 100)),1159,21,5,24,0,7,0,24,0
6586310,Python: Convert list of key-value tuples into dictionary?,"convert list of key-value tuples `[('A', 1), ('B', 2), ('C', 3)]` into dictionary","dict([('A', 1), ('B', 2), ('C', 3)])",1160,21,1,6,0,38,0,24,0
7243750,Download file from web in Python 3,download the file from url `url` and save it under file `file_name`,"urllib.request.urlretrieve(url, file_name)",1206,22,9,28,1,30,0,24,0
8270092,remove all whitespace in a string,remove all whitespace in a string `sentence`,"sentence.replace(' ', '')",1314,24,8,0,0,49,0,24,0
9210525,convert hex to decimal,convert hex string `s` to decimal,"i = int(s, 16)",1394,27,5,10,0,49,0,24,0
10351772,converting list of string to list of integer,convert list of string numbers into list of integers,"map(int, eval(input('Enter the unfriendly numbers: ')))",1482,29,5,44,0,5,0,24,0
12692135,Create dictionary from lists of keys and multiple values,"convert list `[('Name', 'Joe'), ('Age', 22)]` into a dictionary","dict([('Name', 'Joe'), ('Age', 22)])",1665,33,1,20,0,22,0,24,0
13353233,Best way to split a DataFrame given an edge,split dataframe `df` where the value of column `a` is equal to 'B',df.groupby((df.a == 'B').shift(1).fillna(0).cumsum()),1731,35,3,11,0,42,0,24,0
15248272,python list comprehension with multiple 'if's,list comprehension that produces integers between 11 and 19,[i for i in range(100) if i > 10 if i < 20],1903,40,5,56,0,56,0,24,0
16658068,How to use Unicode characters in a python string,print a character that has unicode value `\u25b2`,print('\u25b2'.encode('utf-8')),1996,42,5,3,0,60,0,24,0
17895835,format strings and named arguments in Python,print two numbers `10` and `20` using string formatting,"""""""{0} {1}"""""".format(10, 20)",2090,44,5,8,0,56,0,24,0
18137341,applying functions to groups in pandas dataframe,apply function `log2` to the grouped values by 'type' in dataframe `df`,df.groupby('type').apply(lambda x: np.mean(np.log2(x['v']))),2108,45,3,15,0,17,0,24,0
