question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
237079,get file creation & modification date/times in,get modified time of file `file`,print(('last modified: %s' % time.ctime(os.path.getmtime(file)))),101,0,9,63,1,4,0,8,0
402504,determine the variable type,get the type of `i`,type(i),178,0,4,49,1,11,1,8,0
899103,Writing a list to a file with Python,writing items in list `thelist` to file `thefile`,"for item in thelist:
    thefile.write(('%s\n' % item))",352,0,9,33,1,38,0,8,0
969285,How do I translate a ISO 8601 datetime string into a Python datetime object?,,"datetime.datetime.strptime('2007-03-04T21:08:12', '%Y-%m-%dT%H:%M:%S')",387,1,4,49,1,12,1,8,0
1270951,Python - how to refer to relative paths of resources when working with code repository,get a relative path of file 'my_file' into variable `fn`,"fn = os.path.join(os.path.dirname(__file__), 'my_file')",438,2,9,47,1,34,0,8,0
1386811,Convert binary string to list of integers using Python,Convert binary string to list of integers using Python,"[int(s[i:i + 3], 2) for i in range(0, len(s), 3)]",447,2,5,43,0,5,0,8,0
1602934,Check if a given key already exists in a dictionary,Check if a given key 'key1' exists in dictionary `dict`,"if ('key1' in dict):
    pass",480,3,1,3,0,55,0,8,0
1966207,Converting NumPy array into Python List structure?,convert numpy array into python list structure,"np.array([[1, 2, 3], [4, 5, 6]]).tolist()",532,4,6,15,0,22,0,8,0
2212433,Counting the Number of keywords in a dictionary in python,count the number of keys in dictionary `yourdictfile`,len(set(open(yourdictfile).read().split())),573,5,1,63,0,56,0,8,0
2416823,How to get the content of a Html page in Python,Get all the texts without tags from beautiful soup object `soup`,""""""""""""".join(soup.findAll(text=True))",601,6,4,18,1,45,1,8,0
2587402,Sorting Python list based on the length of the string,sort list `xs` in ascending order of length of elements,"xs.sort(lambda x, y: cmp(len(x), len(y)))",619,7,7,54,1,19,0,8,0
2953746,Python parse comma-separated number into int,"parse a comma-separated string number '1,000,000' into int","int('1,000,000'.replace(',', ''))",685,8,5,48,0,29,0,8,0
3780403,Python: Sum string lengths,sum the length of all strings in a list `strings`,length = sum(len(s) for s in strings),814,12,7,35,1,60,0,8,0
4618373,How do I use the HTMLUnit driver with Selenium from Python?,Load the url `http://www.google.com` in selenium webdriver `driver`,driver.get('http://www.google.com'),954,15,4,46,1,12,1,8,0
6243460,Python lambda function,lambda function that adds two operands,"lambda x, y: x + y",1128,20,4,54,1,10,1,8,0
7271385,How do I combine two lists into a dictionary in Python?,"combine two lists `[1, 2, 3, 4]` and `['a', 'b', 'c', 'd']` into a dictionary","dict(zip([1, 2, 3, 4], ['a', 'b', 'c', 'd']))",1214,22,1,13,0,38,0,8,0
9210525,convert hex to decimal,"convert hex string ""0xff"" to decimal","int('0xff', 16)",1397,27,5,27,0,22,0,8,0
10472907,How to convert dictionary into string,convert dictionary `adict` into string,""""""""""""".join('{}{}'.format(key, val) for key, val in sorted(adict.items()))",1492,29,1,43,0,60,0,8,0
11009155,how to split a string on the first instance of delimiter in python,"split string ""jvm.args= -Dappdynamics.com=true, -Dsomeotherparam=false,"" on the first occurrence of delimiter '='","""""""jvm.args= -Dappdynamics.com=true, -Dsomeotherparam=false,"""""".split('=', 1)",1541,30,8,0,0,43,0,8,0
12402561,How to set font size of Matplotlib axis Legend?,set font size of axis legend of plot `plt` to 'xx-small',"plt.setp(legend.get_title(), fontsize='xx-small')",1647,33,4,64,1,10,1,8,0
14931769,get all combination of n binary value,get all combination of n binary values,"lst = map(list, itertools.product([0, 1], repeat=n))",1874,39,7,60,1,32,0,8,0
15886340,How to extract all UPPER from a string? Python,remove uppercased characters in string `s`,"re.sub('[^A-Z]', '', s)",1954,41,8,0,0,33,0,8,0
16159228,Formatting text to be justified in Python 3.3 with .format() method,right align string `mystring` with a width of 7,"""""""{:>7s}"""""".format(mystring)",1972,41,8,0,0,36,0,8,0
16228248,Python: simplest way to get list of values from dict?,Retrieve list of values from dictionary 'd',list(d.values()),1977,41,1,9,0,39,0,8,0
16772071,sort dict by value python,sort dict `data` by value,"sorted(data, key=data.get)",2005,42,1,41,0,56,0,8,0
18730044,Converting two lists into a matrix,"converting two lists `[1, 2, 3]` and `[4, 5, 6]` into a matrix","np.column_stack(([1, 2, 3], [4, 5, 6]))",2160,46,6,6,0,59,0,8,0
19672101,Storing a collection of integers in a list,"store integer 3, 4, 1 and 2 in a list","[3, 4, 1, 2]",2217,48,7,44,1,42,0,8,0
21684346,How to display a pdf that has been downloaded in python,display a pdf  file that has been downloaded as `my_pdf.pdf`,webbrowser.open('file:///my_pdf.pdf'),2314,50,9,28,1,30,0,8,0
21800169,Python Pandas: Get index of rows which column matches certain value,Create a list containing the indexes of rows where the value of column 'BoolCol' in dataframe `df` are equal to True,df.iloc[np.flatnonzero(df['BoolCol'])],2322,50,3,62,0,61,0,8,0
22397058,Dropping a single (sub-) column from a MultiIndex,drop a single subcolumn 'a' in column 'col1' from a dataframe `df`,"df.drop(('col1', 'a'), axis=1)",2351,51,3,27,0,16,0,8,0
23164058,How to encode text to base64 in python,encode binary string 'your string' to base64 code,"base64.b64encode(bytes('your string', 'utf-8'))",2372,52,8,0,0,64,0,8,0
23931444,Selenium open pop up window [Python],"Selenium `driver` click a hyperlink with the pattern ""a[href^='javascript']""","driver.find_element_by_css_selector(""a[href^='javascript']"").click()",2396,52,4,44,1,10,1,8,0
25040875,Get a list of values from a list of dictionaries in python,"get a list of values for key ""key"" from a list of dictionaries in `l`",[d['key'] for d in l],2416,53,1,13,0,24,0,8,0
27905295,How to replace NaNs by preceding values in pandas DataFrame?,replace nans by preceding values in pandas dataframe `df`,"df.fillna(method='ffill', inplace=True)",2477,54,3,9,0,58,0,8,0
35118265,Dot notation string manipulation,remove the last dot and all text beyond it in string `s`,"re.sub('\\.[^.]+$', '', s)",2687,60,8,0,0,4,0,8,0
36454494,Calcuate mean for selected rows for selected columns in pandas data frame,"get mean of columns `2, 5, 6, 7, 8` for all rows in dataframe `df`","df.iloc[:, ([2, 5, 6, 7, 8])].mean(axis=1)",2711,60,3,57,0,50,0,8,0
38147447,How to remove square bracket from pandas dataframe,get element at index 0 of each list in column 'value' of dataframe `df`,df['value'] = df['value'].str.get(0),2733,61,3,28,0,51,0,8,0
38457059,Pandas changing cell values based on another cell,change NaN values in dataframe `df` using preceding values in the frame,"df.fillna(method='ffill', inplace=True)",2744,61,3,38,0,59,0,8,0
40221516,How do I join two dataframes based on values in selected columns?,join two dataframes based on values in selected columns,"pd.merge(a, b, on=['A', 'B'], how='outer')",2792,62,3,53,0,23,0,8,0
