question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
373194,Python regex for MD5 hash,find all matches of regex pattern '([a-fA-F\\d]{32})' in string `data`,"re.findall('([a-fA-F\\d]{32})', data)",170,0,0,59,0,9,0,18,0
402504,determine the variable type,determine the type of variable `v`,type(v),175,0,4,33,1,27,1,18,0
743806,Split string into a list,split string `text` by space,text.split(),305,0,8,0,0,62,0,18,0
931092,Reverse a string,Reverse a string `string`,''.join(reversed(string)),372,0,8,0,0,5,0,18,0
1555968,Efficient way to find the largest key in a dictionary with non-zero value,get the largest key whose not associated with value of 0 in dictionary `x`,"(k for k, v in x.items() if v != 0)",473,3,1,50,0,51,0,18,0
1946181,How can I control the keyboard and mouse with Python?,control the keyboard and mouse with dogtail in linux,"dogtail.rawinput.click(100, 100)",524,4,4,34,1,11,1,18,0
2545397,Converting a string into a list in Python,Get a list of integers `lst` from a file `filename.txt`,"lst = map(int, open('filename.txt').readlines())",614,7,9,37,1,1,0,18,0
3365673,How to throw an error window in Python in Windows,throw an error window in python in windows,"ctypes.windll.user32.MessageBoxW(0, 'Error', 'Error', 0)",751,10,4,63,1,25,1,18,0
3685265,How to write a multidimensional array to a text file?,save numpy array `x` into text file 'test.txt',"np.savetxt('test.txt', x)",799,11,6,25,0,24,0,18,0
4484690,How to filter a dictionary in Python?,Filter a dictionary `d` to remove keys with value 'None' and replace other values with 'updated',"dict((k, 'updated') for k, v in d.items() if v != 'None')",938,15,1,40,0,56,0,18,0
4628618,Replace first occurence of string,replace only first occurence of string `TEST` from a string `longlongTESTstringTEST`,"'longlongTESTstringTEST'.replace('TEST', '?', 1)",956,15,0,52,0,1,0,18,0
4915920,How to delete an item in a list if it exists?,delete an item `thing` in a list `some_list` if it exists,cleaned_list = [x for x in some_list if x is not thing],1015,17,7,31,1,44,0,18,0
5048841,How to alphabetically sort array of dictionaries on single key?,Sort list `my_list` in alphabetical order based on the values associated with key 'name' of each dictionary in the list,my_list.sort(key=operator.itemgetter('name')),1029,17,1,48,0,51,0,18,0
5404665,Accessing elements of python dictionary,access value associated with key 'American' of key 'Apple' from dictionary `dict`,dict['Apple']['American'],1067,18,1,5,0,5,0,18,0
5838735,Open file in Python,open file `path` with mode 'r',"open(path, 'r')",1094,19,9,47,1,53,0,18,0
