question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
247724,How can I launch an instance of an application using Python?,How can I launch an instance of an application using Python?,os.system('start excel.exe <path/to/file>'),108,0,4,61,1,26,1,16,0
372102,UTF in Python Regex,create a regular expression object with the pattern '\xe2\x80\x93',re.compile('\xe2\x80\x93'),169,0,0,3,0,24,0,16,0
455612,Limiting floats to two decimal points,print float `a` with two decimal points,"print(('%.2f' % round(a, 2)))",202,0,5,58,0,38,0,16,0
508657,Multidimensional array in Python,Create multidimensional array `matrix` with 3 rows and 2 columns in python,"matrix = [[a, b], [c, d], [e, f]]",212,0,6,36,0,38,0,16,0
843277,check if a variable exists,check if a local variable `myVar` exists,('myVar' in locals()),338,0,4,59,1,25,1,16,0
931092,Reverse a string,Reverse a string `s`,''.join(reversed(s)),367,0,8,0,0,7,0,16,0
1547733,How to sort this list in Python?,reverse sort list of dicts `l` by value for key `time`,"l = sorted(l, key=itemgetter('time'), reverse=True)",471,3,1,51,0,1,0,16,0
1747817,Create a dictionary with list comprehension,Create a dictionary `d` from list `iterable`,"d = {key: value for (key, value) in iterable}",497,4,1,43,0,52,0,16,0
2030053,Random strings in Python,Get a random string of length `length`,return ''.join(random.choice(string.lowercase) for i in range(length)),534,4,8,0,0,30,0,16,0
2397687,What's the easiest way to convert a list of hex byte strings to a list of hex integers?,"convert a list of hex byte strings `['BB', 'A7', 'F6', '9E']` to a list of hex integers","[int(x, 16) for x in ['BB', 'A7', 'F6', '9E']]",596,6,5,54,0,40,0,16,0
2805231,"How can I do DNS lookups in Python, including referring to /etc/hosts?",fetch address information for host 'google.com' ion port 80,"print(socket.getaddrinfo('google.com', 80))",668,8,4,55,1,26,1,16,0
3939361,Remove specific characters from a string,Remove character `char` from a string `a`,"a = a.replace(char, '')",844,12,8,0,0,31,0,16,0
3939361,Remove specific characters from a string,"Remove characters ""!@#$"" from a string `line`","line = re.sub('[!@#$]', '', line)",847,13,8,0,0,31,0,16,0
4581646,How to count all elements in a nested dictionary?,Get total number of values in a nested dictionary `food_colors`,sum(len(x) for x in list(food_colors.values())),950,15,1,8,0,31,0,16,0
4664850,Find all occurrences of a substring in Python,find indexes of all occurrences of a substring `tt` in a string `ttt`,"[m.start() for m in re.finditer('(?=tt)', 'ttt')]",965,16,0,52,0,20,0,16,0
4706499,append to a file,append to file 'test1' content 'koko',"with open('test1', 'ab') as f:
    pass",979,16,9,48,1,33,0,16,0
6086047,Get output of python script from within python script,get output of script `proc`,print(proc.communicate()[0]),1120,20,4,51,1,28,1,16,0
6323296,Python remove anything that is not a letter or number,replace everything that is not an alphabet or a digit with '' in 's'.,"re.sub('[\\W_]+', '', s)",1136,20,8,0,0,43,0,16,0
7142062,Get function name as a string in python,get the name of function `func` as a string,print(func.__name__),1199,22,4,12,1,27,1,16,0
8081545,convert list of tuples to multiple lists in Python,convert list of tuples to multiple lists in Python,"zip(*[(1, 2), (3, 4), (5, 6)])",1279,24,7,57,1,48,0,16,0
8344905,Pythons fastest way of randomising case of a string,randomly switch letters' cases in string `s`,""""""""""""".join(x.upper() if random.randint(0, 1) else x for x in s)",1321,25,8,0,0,61,0,16,0
11620914,Removing nan values from an array,remove Nan values from array `x`,x = x[numpy.logical_not(numpy.isnan(x))],1590,32,6,4,0,41,0,16,0
11692613,Python - sum values in dictionary,Get all the values in key `gold` summed from a list of dictionary `myLIst`,sum(item['gold'] for item in myLIst),1593,32,1,46,0,59,0,16,0
15158599,Removing entries from a dictionary based on values,Get a dictionary from a dictionary `hand` where the values are present,"dict((k, v) for k, v in hand.items() if v)",1897,39,1,57,0,36,0,16,0
15455388,Dict of dicts of dicts to DataFrame,Create a pandas dataframe of values from a dictionary `d` which contains dictionaries of dictionaries,"pd.concat(map(pd.DataFrame, iter(d.values())), keys=list(d.keys())).stack().unstack(0)",1926,40,1,8,0,9,0,16,0
16041405,Python: convert list to generator,convert a list  into a generator object,"(n for n in [1, 2, 3, 5])",1960,41,7,63,1,21,0,16,0
17038426,splitting a string based on tab in the file,split a string `yas` based on tab '\t',"re.split('\\t+', yas.rstrip('\t'))",2018,43,8,0,0,41,0,16,0
17277100,Python: slicing a multi-dimensional array,get a list `slice` of array slices of the first two rows and columns from array `arr`,"slice = [arr[i][0:2] for i in range(0, 2)]",2047,43,6,47,0,15,0,16,0
17438096,FTP upload files Python,upload file using FTP,"ftp.storlines('STOR ' + filename, open(filename, 'r'))",2057,44,9,24,1,2,0,16,0
18224991,how to set global const variables in python,assign float 9.8 to variable `GRAVITY`,GRAVITY = 9.8,2114,45,5,14,0,34,0,16,0
19153328,How to dynamically assign values to class properties in Python?,assign value in `group` dynamically to class property `attr`,"setattr(self, attr, group)",2183,47,4,42,1,28,1,16,0
20180210,Python how to combine two matrices in numpy,Create new matrix object  by concatenating data from matrix A and matrix B,"np.concatenate((A, B))",2249,48,6,9,0,18,0,16,0
21361604,Specific sort a list of numbers separated by dots,sort a list `L` by number after second '.',"print(sorted(L, key=lambda x: int(x.split('.')[2])))",2307,50,7,54,1,42,0,16,0
23914774,Python 2.7: making a dictionary object from a specially-formatted list object,"Make a dictionary from list `f` which is in the format of four sets of  ""val, key, val""","{f[i + 1]: [f[i], f[i + 2]] for i in range(0, len(f), 3)}",2395,52,1,14,0,37,0,16,0
26727314,Multiple files for one argument in argparse Python 2.7,argparse associate zero or more arguments with flag 'file',"parser.add_argument('file', nargs='*')",2449,54,9,56,1,54,0,16,0
28161356,Sort Pandas Dataframe by Date,Sort Pandas Dataframe by Date,df.sort_values(by='Date'),2483,54,3,11,0,44,0,16,0
31029560,Plotting categorical data with pandas and matplotlib,plot a bar graph from the column 'color' in the DataFrame 'df',df.colour.value_counts().plot(kind='bar'),2571,57,3,19,0,36,0,16,0
31143732,How to create range of numbers in Python like in MATLAB,Create numpy array of `5` numbers starting from `1` with interval of `3`,"print(np.linspace(1, 3, num=5))",2573,57,6,65,0,33,0,16,0
34902378,Where do I get a SECRET_KEY for Flask?,Initialize `SECRET_KEY` in flask config with `Your_secret_string `,app.config['SECRET_KEY'] = 'Your_secret_string',2677,59,4,50,1,11,1,16,0
