question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
82831,check whether a file exists,"check whether a file ""/etc/password.txt"" exists",print(os.path.isfile('/etc/password.txt')),52,0,9,22,1,57,0,45,0
275018,remove (chomp) a newline,remove newline in string `s` on the left side,s.lstrip(),128,0,8,0,0,41,0,45,0
674519,How can I convert a Python dictionary to a list of tuples?,convert python 2 dictionary `a` to a list of tuples where the value is the first tuple element and the key is the second tuple element,"[(v, k) for k, v in a.items()]",274,0,1,36,0,36,0,45,0
674764,string find,find the index of sub string 'a' in string `str`,str.find('a'),278,0,0,37,0,30,0,45,0
753052,Strip HTML from strings in Python,strip html from strings,"re.sub('<[^<]+?>', '', text)",309,0,8,0,0,2,0,45,0
761804,Trimming a string,"Trimming a string ""          Hello        """,'          Hello        '.strip(),321,0,8,0,0,52,0,45,0
1024847,Add key to a dictionary,Add key 'a' to dictionary `data` with value 1,data.update(a=1),402,1,1,15,0,49,0,45,0
1908741,How to do this GROUP BY query in Django's ORM with annotate and aggregate,Group the values from django model `Article` with group by value `pub_date` and annotate by `title`,Article.objects.values('pub_date').annotate(article_count=Count('title')),522,4,4,64,1,10,1,45,0
2424412,What is the easiest way to convert list with str into list with int?,convert list of strings `str_list` into list of integers,[int(i) for i in str_list],604,6,5,58,0,43,0,45,0
3090175,Python - Find the greatest number in a set of numbers,"Find the greatest number in set `(1, 2, 3)`","print(max(1, 2, 3))",702,9,7,48,1,18,0,45,0
3842155,Is there a way to make the Tkinter text widget read only?,change the state of the Tkinter `Text` widget to read only i.e. `disabled`,text.config(state=DISABLED),821,12,4,62,1,47,1,45,0
3925465,Repeating elements in list comprehension,get list of duplicated elements in range of 3,"[y for x in range(3) for y in [x, x]]",839,12,7,17,1,30,0,45,0
3939361,Remove specific characters from a string,Remove characters in '!@#$' from a string `line`,"line = line.translate(string.maketrans('', ''), '!@#$')",846,12,8,11,0,24,0,45,0
3964681,Find all files in directory with extension .txt,"Find all files in directory ""/mydir"" with extension "".txt""","os.chdir('/mydir')
for file in glob.glob('*.txt'):
    pass",859,13,9,39,1,32,0,45,0
4108561,How to exclude a character from a regex group?,How to exclude a character from a regex group?,re.compile('[^a-zA-Z0-9-]+'),876,13,0,22,0,41,0,45,0
4576115,Convert a list to a dictionary in Python,"convert a list 'a' to a dictionary where each even element represents the key to the dictionary, and the following odd element is the value","b = {a[i]: a[i + 1] for i in range(0, len(a), 2)}",948,15,1,58,0,23,0,45,0
4843173,How to check if type of a variable is string?,check if type of a variable `s` is string,"isinstance(s, str)",1000,16,0,15,0,15,0,45,0
5352546,best way to extract subset of key-value pairs from python dictionary object,"Get items from a dictionary `bigdict` where the keys are present in `('l', 'm', 'n')`","{k: bigdict.get(k, None) for k in ('l', 'm', 'n')}",1060,18,1,10,0,33,0,45,0
8409095,matplotlib: Set markers for individual points on a line,set color marker styles `--bo` in matplotlib,"plt.plot(list(range(10)), '--bo')",1327,25,4,53,1,46,1,45,0
8425046,The best way to filter a dictionary in Python,Filter dictionary `d` to have items with value greater than 0,"d = {k: v for k, v in list(d.items()) if v > 0}",1330,25,1,8,0,62,0,45,0
13156395,Python load json file with UTF-8 BOM header,load json file 'sample.json' with utf-8 bom header,json.loads(open('sample.json').read().decode('utf-8-sig')),1708,35,4,18,1,25,1,45,0
13598363,How to dynamically select template directory to be used in flask?,Flask set folder 'wherever' as the default template folder,"Flask(__name__, template_folder='wherever')",1760,36,9,28,1,62,0,45,0
13793973,Easiest way to remove unicode representations from a string in python 3?,Print string `t` with proper unicode representations,print(t.decode('unicode_escape')),1777,36,8,0,0,32,0,45,0
14766194,testing whether a Numpy array contains a given row,"Check whether a numpy array `a` contains a given row `[1, 2]`","any(np.equal(a, [1, 2]).all(1))",1864,39,6,62,0,14,0,45,0
17284947,regex to get all text outside of brackets,get all text that is not enclosed within square brackets in string `example_str`,"re.findall('(.*?)\\[.*?\\]', example_str)",2048,43,0,7,0,19,0,45,0
17315881,How can I check if a Pandas dataframe's index is sorted,check if a pandas dataframe `df`'s index is sorted,all(df.index[:-1] <= df.index[1:]),2051,43,3,6,0,61,0,45,0
17498027,Clicking a link using selenium using python,Clicking a link using selenium using python,driver.find_element_by_xpath('xpath').click(),2064,44,4,19,1,28,1,45,0
17608210,sorting a list in python,Sort a list of strings 'words' such that items starting with 's' come first.,"sorted(words, key=lambda x: 'a' + x if x.startswith('s') else 'b' + x)",2071,44,7,28,1,7,0,45,0
