question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
42950,Get Last Day of the Month,Get Last Day of the first month in year 2000,"(datetime.date(2000, 2, 1) - datetime.timedelta(days=1))",26,0,2,40,0,64,0,10,1
42950,Get Last Day of the Month,Get Last Day of the first month in 2002,"calendar.monthrange(2002, 1)",30,0,2,0,0,53,0,10,1
42950,Get Last Day of the Month,Get Last Day of the second month in year 2012,"monthrange(2012, 2)",31,0,2,45,0,54,0,10,1
415511,get current time,get current time in pretty format,"strftime('%Y-%m-%d %H:%M:%S', gmtime())",185,0,2,1,0,29,0,10,1
415511,get current time,get current time,datetime.datetime.now().time(),186,0,2,0,0,0,0,10,1
415511,get current time,get current date and time,datetime.datetime.now(),187,0,2,34,0,56,0,10,1
415511,get current time,get current time,datetime.datetime.time(datetime.datetime.now()),188,0,2,3,0,14,0,10,1
546321,How do I calculate the date six months from the current date,get the date 6 months from today,six_months = (date.today() + relativedelta(months=(+ 6))),230,0,2,36,0,18,0,10,1
546321,How do I calculate the date six months from the current date,get the date 1 month from today,"(date(2010, 12, 31) + relativedelta(months=(+ 1)))",233,0,2,31,0,44,0,10,1
1101508,How to parse dates with -0400 timezone string in python?,parse date string '2009/05/13 19:19:30 -0400' using format '%Y/%m/%d %H:%M:%S %z',"datetime.strptime('2009/05/13 19:19:30 -0400', '%Y/%m/%d %H:%M:%S %z')",418,2,2,54,0,52,0,10,1
2150739,ISO Time (ISO 8601) in Python,get current datetime in ISO format,datetime.datetime.now().isoformat(),557,5,2,9,0,43,0,10,1
2600775,How to get week number in Python?,get equivalent week number from a date `2010/6/16` using  isocalendar,"datetime.date(2010, 6, 16).isocalendar()[1]",630,7,2,16,0,54,0,10,1
2803852,Python date string to date object,convert date string '24052010' to date object in format '%d%m%Y',"datetime.datetime.strptime('24052010', '%d%m%Y').date()",667,8,2,19,0,7,0,10,1
2984751,Django filter by hour,django filter by hour,Entry.objects.filter(pub_date__contains='08:00'),690,8,2,7,0,29,0,10,1
3276180,Extracting date from a string in Python,extract date from a string 'monkey 2010-07-32 love banana',"dparser.parse('monkey 2010-07-32 love banana', fuzzy=True)",725,9,2,36,0,15,0,10,1
3743222,How do I convert datetime to date (in Python)?,How do I convert datetime to date (in Python)?,datetime.datetime.now().date(),808,12,2,4,0,32,0,10,1
4363072,what would be the python code to add time to a specific timestamp?,Parse string '21/11/06 16:30' according to format '%d/%m/%y %H:%M',"datetime.strptime('21/11/06 16:30', '%d/%m/%y %H:%M')",925,15,2,6,0,7,0,10,1
4668619,Django database query: How to filter objects by date range?,filter objects month wise in django model `Sample` for year `2011`,"Sample.objects.filter(date__year='2011', date__month='01')",967,16,2,19,0,9,0,10,1
