question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
82831,check whether a file exists,"check whether a file ""/does/not/exist"" exists",print(os.path.isfile('/does/not/exist')),51,0,9,30,1,13,0,20,0
247770,Retrieving python module path,get the path of module `a_module`,print(a_module.__file__),109,0,9,45,1,39,0,20,0
402504,determine the variable type,determine the type of variable `v`,type(v),179,0,4,37,1,26,1,20,0
432842,get the logical xor of two variables,get logical xor of `a` and `b`,((a and (not b)) or ((not a) and b)),192,0,0,57,0,32,0,20,0
518021,Getting the length of an array,Getting the length of `my_tuple`,len(my_tuple),224,0,7,30,1,36,0,20,0
730764,do a try-except without handling the exception,call `doSomething()` in a try-except without handling the exception,"try:
    doSomething()
except Exception:
    pass",299,0,4,20,1,26,1,20,0
952914,Making a flat list out of list of lists,make a flat list from list of lists `list2d`,list(itertools.chain.from_iterable(list2d)),380,1,7,52,1,60,0,20,0
1949318,Checking if a website is up,"Check the status code of url ""http://www.stackoverflow.com""",urllib.request.urlopen('http://www.stackoverflow.com').getcode(),527,4,4,41,1,25,1,20,0
2195340,Determining the unmatched portion of a string using a regex in Python,"split string 'Words, words, words.' using a regex '(\\W+)'","re.split('(\\W+)', 'Words, words, words.')",571,5,0,47,0,56,0,20,0
2261011,How can I resize the root window in Tkinter?,How can I resize the root window in Tkinter?,root.geometry('500x500'),581,6,4,22,1,26,1,20,0
2798627,How can I detect DOS line breaks in a file?,read file 'myfile.txt' using universal newline mode 'U',"print(open('myfile.txt', 'U').read())",666,8,9,24,1,61,0,20,0
3294889,Iterating over dictionaries using for loops,Iterating key and items over dictionary `d`,"for (letter, number) in list(d.items()):
    pass",738,10,1,56,0,14,0,20,0
3501382,Checking whether a variable is an integer,check if `x` is an integer,(type(x) == int),779,11,5,17,0,3,0,20,0
3899980,How to change the font size on a matplotlib plot,change the font size on plot `matplotlib` to 22,matplotlib.rcParams.update({'font.size': 22}),837,12,4,61,1,11,1,20,0
4290716,How to write bytes to a file in Python 3 without knowing the encoding?,write bytes `bytes_` to a file `filename` in python 3,"open('filename', 'wb').write(bytes_)",911,14,9,16,1,8,0,20,0
4627981,Creating a dictionary from a string,"Create a dictionary from string `e` separated by `-` and `,`","dict((k, int(v)) for k, v in (e.split(' - ') for e in s.split(',')))",955,15,1,51,0,19,0,20,0
6146778,matplotlib Legend Markers Only Once,make matplotlib plot legend put marker in legend only once,legend(numpoints=1),1122,20,4,50,1,28,1,20,0
6494508,"How do you pick ""x"" number of unique numbers from a list in Python?",Get `3` unique items from a list,"random.sample(list(range(1, 16)), 3)",1153,20,7,60,1,36,0,20,0
8270092,remove all whitespace in a string,remove whitespace in string `sentence` from beginning and end,sentence.strip(),1312,24,8,0,0,9,0,20,0
9206964,How to split string into words that do not contain whitespaces in python?,"split string ""This     is a     string"" into words that does not contain whitespaces","""""""This     is a     string"""""".split()",1392,26,8,0,0,16,0,20,0
10895028,python append to array in json object,"append dict `{'f': var6, 'g': var7, 'h': var8}` to value of key `e` in dict `jsobj['a']['b']`","jsobj['a']['b']['e'].append({'f': var6, 'g': var7, 'h': var8})",1529,30,1,23,0,31,0,20,0
11816315,How to rename all folders?,rename file `dir` to `dir` + '!',"os.rename(dir, dir + '!')",1608,32,9,32,1,18,0,20,0
11932729,How to sort a Python dictionary by value?,sort a python dictionary `a_dict` by element `1` of the value,"sorted(list(a_dict.items()), key=lambda item: item[1][1])",1619,32,1,10,0,1,0,20,0
12655007,Python: elegant way of creating a list of tuples?,"zip list `a`, `b`, `c` into a list of tuples","[(x + tuple(y)) for x, y in zip(zip(a, b), c)]",1662,33,7,45,1,64,0,20,0
13163145,Multiplying Rows and Columns of Python Sparse Matrix by elements in an Array,multiply the columns of sparse matrix `m` by array `a` then multiply the rows of the resulting matrix by array `a`,"numpy.dot(numpy.dot(a, m), a)",1709,35,6,10,0,48,0,20,0
13277440,How can I get Python to use upper case letters to print hex values?,use upper case letters to print hex value `value`,print('0x%X' % value),1722,35,5,4,0,20,0,20,0
14956683,Finding the minimum value in a numpy array and the corresponding values for the rest of that array's row,Get the value of the minimum element in the second column of array `a`,"a[np.argmin(a[:, (1)])]",1878,39,6,23,0,43,0,20,0
