question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
72899,How do I sort a list of dictionaries by values of the dictionary in Python?,How do I sort a list of dictionaries by values of the dictionary in Python?,list_of_dicts.sort(key=operator.itemgetter('name')),42,0,1,39,0,41,0,40,0
89228,Calling an external command,"Calling an external command ""echo Hello World""","print(subprocess.Popen('echo Hello World', shell=True, stdout=subprocess.PIPE).stdout.read())",62,0,9,28,1,64,0,40,0
509742,Change directory to the directory of a Python script,change directory to the directory of a python script,os.chdir(os.path.dirname(__file__)),213,0,9,40,1,16,0,40,0
510348,make a time delay,make a 0.1 seconds time delay,time.sleep(0.1),215,0,4,15,1,26,1,40,0
575819,Sorting dictionary keys in python,create a list containing keys of dictionary `d` and sort it alphabetically,"sorted(d, key=d.get)",235,0,1,38,0,39,0,40,0
674509,"How do I iterate over a Python dictionary, ordered by values?","iterate over a python dictionary, ordered by values","sorted(list(dictionary.items()), key=lambda x: x[1])",271,0,1,9,0,42,0,40,0
701402,Best way to choose a random file from a directory,"choose a random file from the directory contents of the C drive, `C:\\`",random.choice(os.listdir('C:\\')),292,0,9,40,1,6,0,40,0
1397827,How to read formatted input in python?,get a list of of elements resulting from splitting user input by commas and stripping white space from each resulting string `s`,"[s.strip() for s in input().split(',')]",451,2,8,0,0,57,0,40,0
1892339,How to make a window jump to the front?,make a window `root` jump to the front,root.lift(),520,4,4,24,1,28,1,40,0
2497027,read a binary file (python),read a binary file 'test/test.pdf',"f = open('test/test.pdf', 'rb')",607,6,9,51,1,14,0,40,0
3277503,read a file line by line into a list,read file `fname` line by line into a list `content`,"with open(fname) as f:
    content = f.readlines()",728,9,9,32,1,56,0,40,0
3494906,How do I merge a list of dicts into a single dict?,Convert list of dictionaries `L` into a flat dictionary,dict(pair for d in L for pair in list(d.items())),776,11,1,15,0,64,0,40,0
4383571,Importing files from different folder,Importing file `file` from folder '/path/to/application/app/folder',"sys.path.insert(0, '/path/to/application/app/folder')
import file",928,15,9,19,1,38,0,40,0
4588628,Find indices of elements equal to zero from numpy array,Find indices of elements equal to zero from numpy array `x`,numpy.where((x == 0))[0],952,15,6,27,0,18,0,40,0
4906977,Access environment variables,get value of the environment variable 'KEY_THAT_MIGHT_EXIST',print(os.environ.get('KEY_THAT_MIGHT_EXIST')),1011,17,4,51,1,45,1,40,0
6420361,How can I reload objects in my namespace in ipython,reload a module `module`,"import imp
imp.reload(module)",1147,20,4,42,1,26,1,40,0
8199398,Extracting only characters from a string in Python,extract only alphabetic characters from a string `your string`,""""""" """""".join(re.split('[^a-zA-Z]*', 'your string'))",1295,24,0,60,0,4,0,40,0
9079540,"how to get around ""Single '}' encountered in format string"" when using .format and formatting in printing","Escape character '}' in string '{0}:<15}}{1}:<15}}{2}:<8}}' while using function `format` with arguments `('1', '2', '3')`","print('{0}:<15}}{1}:<15}}{2}:<8}}'.format('1', '2', '3'))",1388,26,8,0,0,62,0,40,0
11041411,How to write/read a Pandas DataFrame with MultiIndex from/to an ASCII file?,export a pandas data frame `df` to a file `mydf.tsv` and retain the indices,"df.to_csv('mydf.tsv', sep='\t')",1543,30,3,62,0,44,0,40,0
11755208,How to remove ^M from a text file and replace it with the next line,replace carriage return in string `somestring` with empty string '',"somestring.replace('\\r', '')",1600,32,8,0,0,43,0,40,0
11801309,loop over files,loop over files in directory `source`,"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass",1606,32,9,50,1,59,0,40,0
12572362,Get a string after a specific substring,"print a string after a specific substring ', ' in string `my_string `","print(my_string.split(', ', 1)[1])",1656,33,0,10,0,29,0,40,0
12575421,Convert a 1D array to a 2D array in numpy,convert a 1d `A` array to a 2d array `B`,"B = np.reshape(A, (-1, 2))",1657,33,6,33,0,4,0,40,0
12985456,Replace all non-alphanumeric characters in a string,Replace all non-alphanumeric characters in a string,"re.sub('[^0-9a-zA-Z]+', '*', 'h^&ell`.,|o w]{+orld')",1688,34,8,0,0,1,0,40,0
13156395,Python load json file with UTF-8 BOM header,Open file 'sample.json' in read mode with encoding of 'utf-8-sig',"json.load(codecs.open('sample.json', 'r', 'utf-8-sig'))",1707,35,9,55,1,53,0,40,0
14227561,Find a value within nested json dictionary in python,find a value within nested json 'data' where the key inside another key 'B' is unknown.,list(data['A']['B'].values())[0]['maindata'][0]['Info'],1815,37,1,34,0,52,0,40,0
14931769,get all combination of n binary value,get all combination of n binary values,"lst = list(itertools.product([0, 1], repeat=n))",1873,39,7,61,1,37,0,40,0
15334783,Multiplying values from two different dictionaries together in Python,multiply values of dictionary `dict` with their respective values in dictionary `dict2`,"dict((k, v * dict2[k]) for k, v in list(dict1.items()) if k in dict2)",1915,40,1,36,0,31,0,40,0
20970279,"how to do a left,right and mid of a string in a pandas dataframe",get the middle two characters of a string 'state' in a pandas dataframe `df`,df['state'].apply(lambda x: x[len(x) / 2 - 1:len(x) / 2 + 1]),2290,50,3,27,0,40,0,40,0
21261330,Splitting string and removing whitespace Python,"Split string with comma (,) and remove whitespace from a string 'my_string'","[item.strip() for item in my_string.split(',')]",2302,50,8,0,0,56,0,40,0
22128218,Pandas how to apply multiple functions to dataframe,apply functions `mean` and `std` to each column in dataframe `df`,"df.groupby(lambda idx: 0).agg(['mean', 'std'])",2340,51,3,13,0,60,0,40,0
