question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
42950,Get Last Day of the Month,Get Last Day of the second month in 2002,"calendar.monthrange(2008, 2)",27,0,2,41,0,52,0,11,1
311627,print date in a regular format,print current date and time in a regular format,datetime.datetime.now().strftime('%Y-%m-%d %H:%M'),138,0,2,53,0,60,0,11,1
311627,print date in a regular format,print current date and time in a regular format,time.strftime('%Y-%m-%d %H:%M'),139,0,2,56,0,4,0,11,1
415511,get current time,get current time in string format,str(datetime.now()),184,0,2,2,0,63,0,11,1
466345,Converting string into datetime,"parse string ""Aug 28 1999 12:00AM"" into datetime",parser.parse('Aug 28 1999 12:00AM'),209,0,2,44,0,37,0,11,1
546321,How do I calculate the date six months from the current date,get the date 2 months from today,"(date(2010, 12, 31) + relativedelta(months=(+ 2)))",232,0,2,3,0,33,0,11,1
698223,How can I parse a time string containing milliseconds in it with python?,How can I parse a time string containing milliseconds in it with python?,"time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')",291,0,2,60,0,9,0,11,1
794995,How to convert datetime to string in python in django,Jinja2 formate date `item.date` accorto pattern 'Y M d',{{(item.date | date): 'Y M d'}},328,0,2,44,0,33,0,11,1
1713594,Parse a string with a date to a datetime object,parse string '01-Jan-1995' into a datetime object using format '%d-%b-%Y',"datetime.datetime.strptime('01-Jan-1995', '%d-%b-%Y')",492,3,2,4,0,38,0,11,1
2158347,"How do I turn a python datetime into a string, with readable format date?","Convert a datetime object `my_datetime` into readable format `%B %d, %Y`","my_datetime.strftime('%B %d, %Y')",562,5,2,47,0,22,0,11,1
2721782,How to convert a Date string to a DateTime object?,convert a date string `s` to a datetime object,"datetime.datetime.strptime(s, '%Y-%m-%dT%H:%M:%SZ')",647,7,2,25,0,7,0,11,1
3220284,How to Customize the time format for Python logging?,customize the time format in python logging,formatter = logging.Formatter('%(asctime)s;%(levelname)s;%(message)s'),718,9,2,4,0,49,0,11,1
3276180,Extracting date from a string in Python,extract date from a string 'monkey 20/01/1980 love banana',"dparser.parse('monkey 20/01/1980 love banana', fuzzy=True)",726,9,2,36,0,32,0,11,1
3961581,"In Python, how to display current time in readable format",display current time in readable format,"time.strftime('%l:%M%p %z on %b %d, %Y')",857,13,2,24,0,61,0,11,1
4668619,Django database query: How to filter objects by date range?,filter the objects in django model 'Sample' between date range `2011-01-01` and `2011-01-31`,"Sample.objects.filter(date__range=['2011-01-01', '2011-01-31'])",968,16,2,2,0,41,0,11,1
