question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
19339,inverse of zip,"unzip the list `[('a', 1), ('b', 2), ('c', 3), ('d', 4)]`","zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)])",14,0,7,64,1,61,0,64,0
22676,download a file over HTTP,download a file `url` over HTTP and save to `file_name`,"u = urllib.request.urlopen(url)
f = open(file_name, 'wb')
meta = u.info()
file_size = int(meta.getheaders('Content-Length')[0])
print(('Downloading: %s Bytes: %s' % (file_name, file_size)))
file_size_dl = 0
block_sz = 8192
while True:
    buffer = u.read(block_sz)
    if (not buffer):
        break
    file_size_dl += len(buffer)
    f.write(buffer)
    status = ('%10d  [%3.2f%%]' % (file_size_dl, ((file_size_dl * 100.0) / file_size)))
    status = (status + (chr(8) * (len(status) + 1)))
    print(status, end=' ')
f.close()",18,0,9,53,1,43,0,64,0
113534,Is there a function in Python to split a string without ignoring the spaces?,split a string `mystring` considering the spaces ' ',"mystring.replace(' ', '! !').split('!')",67,0,8,0,0,55,0,64,0
354038,check if a string is a number,check if string `b` is a number,b.isdigit(),152,0,0,18,0,2,0,64,0
1807026,Initialize a list of objects in Python,initialize a list `lst` of 100 objects Object(),lst = [Object() for _ in range(100)],508,4,7,41,1,64,0,64,0
2407398,merge lists into a list of tuples,merge lists `a` and `a` into a list of tuples,"list(zip(a, b))",600,6,7,21,1,48,0,64,0
3059301,Manipulating binary data in Python,encode string `data` using hex 'hex' encoding,print(data.encode('hex')),697,9,8,0,0,55,0,64,0
3582601,How to call an element in an numpy array?,"get an element at index `[1,1]`in a numpy array `arr`","print(arr[1, 1])",792,11,6,16,0,44,0,64,0
3877491,deleting rows in numpy array,delete first row of array `x`,"x = numpy.delete(x, 0, axis=0)",827,12,6,46,0,32,0,64,0
4481724,Convert a list of characters into a string,"convert a list of characters `['a', 'b', 'c', 'd']` into a string",""""""""""""".join(['a', 'b', 'c', 'd'])",937,15,8,0,0,5,0,64,0
4664850,Find all occurrences of a substring in Python,find all occurrences of a substring in a string,"[m.start() for m in re.finditer('test', 'test test test test')]",966,16,0,29,0,50,0,64,0
4800419,Sorting or Finding Max Value by the second element in a nested list. Python,Find the list in a list of lists `alkaline_earth_values` with the max value of the second element.,"max(alkaline_earth_values, key=lambda x: x[1])",990,16,7,21,1,31,0,64,0
5864271,Reverse a string in Python two characters at a time (Network byte order),reverse a string `a` by 2 characters at a time,""""""""""""".join(reversed([a[i:i + 2] for i in range(0, len(a), 2)]))",1101,19,8,0,0,37,0,64,0
7633274,"Extracting words from a string, removing punctuation and returning a list with separated words in Python","Get a list of  words from a string `Hello world, my name is...James the 2nd!` removing punctuation","re.compile('\\w+').findall('Hello world, my name is...James the 2nd!')",1246,23,8,53,0,62,0,64,0
8916302,selecting across multiple columns with python pandas?,select all rows from pandas DataFrame 'df' where the value in column 'A' is greater than 1 or less than -1 in column 'B'.,df[(df['A'] > 1) | (df['B'] < -1)],1372,26,3,5,0,18,0,64,0
9560207,How to count values in a certain range in a Numpy array?,get count of values in numpy array `a` that are between values `25` and `100`,((25 < a) & (a < 100)).sum(),1425,27,6,10,0,63,0,64,0
12814667,How to sort a list according to another list?,sort list `a` using the first dimension of the element as the key to list `b`,a.sort(key=lambda x: b.index(x[0])),1676,34,7,33,1,33,0,64,0
12845112,Python: Make last item of array become the first,move last item of array `a` to the first position,a[-1:] + a[:-1],1682,34,6,2,0,5,0,64,0
12987178,Sort a list based on dictionary values in python?,sort list `trial_list` based on values of dictionary `trail_dict`,"sorted(trial_list, key=lambda x: trial_dict[x])",1689,34,1,46,0,29,0,64,0
14182339,Matching multiple regex patterns with the alternation operator?,match regex '\\((.*?)\\)|(\\w)' with string '(zyx)bc',"re.findall('\\((.*?)\\)|(\\w)', '(zyx)bc')",1814,37,0,12,0,7,0,64,0
14661051,Convert Python dictionary to JSON array,convert python dictionary `your_data` to json array,"json.dumps(your_data, ensure_ascii=False)",1846,38,1,27,0,39,0,64,0
15014276,Python: Sum values in a dictionary based on condition,sum values greater than 0 in dictionary `d`,sum(v for v in list(d.values()) if v > 0),1885,39,1,34,0,36,0,64,0
15839491,How to clear Tkinter Canvas?,clear Tkinter Canvas `canvas`,canvas.delete('all'),1946,41,4,30,1,11,1,64,0
17462994,Python getting a string (key + value) from Python Dictionary,Get a string with string formatting from dictionary `d`,""""""", """""".join(['{}_{}'.format(k, v) for k, v in d.items()])",2060,44,1,6,0,51,0,64,0
18050937,How can I execute shell command with a | pipe in it,execute shell command 'grep -r PASSED *.log | sort -u | wc -l' with a | pipe in it,"subprocess.call('grep -r PASSED *.log | sort -u | wc -l', shell=True)",2099,45,9,17,1,9,0,64,0
18071222,Working with set_index in Pandas DataFrame,"set columns `['race_date', 'track_code', 'race_number']` as indexes in dataframe `rdata`","rdata.set_index(['race_date', 'track_code', 'race_number'])",2100,45,3,13,0,8,0,64,0
19365513,How to add an extra row to a pandas dataframe,"Add row `['8/19/2014', 'Jun', 'Fly', '98765']` to dataframe `df`","df.loc[len(df)] = ['8/19/2014', 'Jun', 'Fly', '98765']",2193,47,3,62,0,62,0,64,0
19602931,http file downloading and saving,download file from http url `file_url`,file_name = wget.download(file_url),2209,47,9,32,1,58,0,64,0
19602931,http file downloading and saving,"download file from http url ""http://randomsite.com/file.gz"" and save as ""file.gz""","urllib.request.urlretrieve('http://randomsite.com/file.gz', 'file.gz')",2210,47,9,17,1,40,0,64,0
20774910,How can I convert a unicode string into string literals in Python 2.7?,convert unicode string `s` into string literals,print(s.encode('unicode_escape')),2279,49,8,0,0,1,0,64,0
21317384,Pandas/Python: How to concatenate two dataframes without duplicates?,concatenate dataframe `df1` with `df2` whilst removing duplicates,"pandas.concat([df1, df2]).drop_duplicates().reset_index(drop=True)",2303,50,3,61,0,58,0,64,0
21771133,finding non-numeric rows in dataframe in pandas?,replace values of dataframe `df` with True if numeric,"df.applymap(lambda x: isinstance(x, (int, float)))",2316,50,3,38,0,22,0,64,0
25817930,Fastest way to sort each row in a pandas dataframe,Fastest way to sort each row in a pandas dataframe,"df.sort(df.columns, axis=1, ascending=False)",2430,53,3,44,0,21,0,64,0
26266362,How to count the Nan values in the column in Panda Data frame,Get the number of NaN values in each column of dataframe `df`,df.isnull().sum(),2440,53,3,14,0,7,0,64,0
29815129,Pandas DataFrame to List of Dictionaries,convert dataframe `df` to list of dictionaries including the index values,df.to_dict('index'),2531,56,3,7,0,4,0,64,0
31793195,Most efficient way to get the integer index of a key in pandas,Get the integer location of a key `bob` in a pandas data frame,df.index.get_loc('bob'),2595,57,3,6,0,59,0,64,0
34155829,How to efficiently convert Matlab engine arrays to numpy ndarray?,convert matlab engine array `x` to a numpy ndarray,np.array(x._data).reshape(x.size[::-1]).T,2657,59,6,51,0,54,0,64,0
36296993,avoiding regex in pandas str.replace,replace string 'in.' with ' in. ' in dataframe `df` column 'a',"df['a'] = df['a'].str.replace('in.', ' in. ')",2708,60,3,10,0,54,0,64,0
39607540,Count the number of Occurrence of Values based on another column,get the count of each unique value in column `Country` of dataframe `df` and store in column `Sum of Accidents`,df.Country.value_counts().reset_index(name='Sum of Accidents'),2771,62,3,11,0,9,0,64,0
