question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
51520,How to get an absolute file path in Python,get an absolute file path of file 'mydir/myfile.txt',os.path.abspath('mydir/myfile.txt'),34,0,9,24,1,55,0,54,0
436599,Python Split String,truncate string `s` up to character ':',"s.split(':', 1)[1]",194,0,8,0,0,30,0,54,0
663171,substring a string,get a new string including all but the last character of string `x`,x[:(-2)],264,0,8,0,0,2,0,54,0
973473,Getting a list of all subdirectories in the current directory,get a list of all subdirectories in the directory `directory`,[x[0] for x in os.walk(directory)],389,1,9,28,1,49,0,54,0
2375335,"In Django, how do I clear a sessionkey?",clear session key 'mykey',del request.session['mykey'],594,6,4,38,1,47,1,54,0
2430539,How do I get all the keys that are stored in the Cassandra column family with pycassa?,get a list of all keys in Cassandra database `cf` with pycassa,list(cf.get_range().get_keys()),606,6,1,0,0,1,0,54,0
2674391,Python - Locating the position of a regex match in a string?,Get the position of a regex match `is` in a string `String`,"re.search('is', String).start()",645,7,0,3,0,4,0,54,0
2813829,How do I coalesce a sequence of identical characters into just one?,coalesce non-word-characters in string `a`,"print(re.sub('(\\W)\\1+', '\\1', a))",671,8,8,55,0,23,0,54,0
3548673,How to replace (or strip) an extension from a filename in Python?,replace extension '.txt' in basename '/home/user/somefile.txt' with extension '.jpg',print(os.path.splitext('/home/user/somefile.txt')[0] + '.jpg'),789,11,9,16,1,58,0,54,0
5775719,How do I find the first letter of each word?,find the first letter of each element in string `input`,output = ''.join(item[0].upper() for item in input.split()),1088,19,0,20,0,14,0,54,0
6886493,Get all object attributes,Get all object attributes of object `obj`,print((obj.__dict__)),1184,21,4,36,1,11,1,54,0
7371935,Sort a string in lexicographic order python,sort string `s` in lexicographic order,"sorted(sorted(s), key=str.upper)",1231,22,0,11,0,16,0,54,0
7961363,Removing duplicates in lists,Removing duplicates in list `t`,list(set(t)),1271,23,7,34,1,34,0,54,0
8217613,How to get data from command line from within a Python program?,"get the output of a subprocess command `echo ""foo""` in command line","subprocess.check_output('echo ""foo""', shell=True)",1301,24,9,32,1,41,0,54,0
8908287,Base64 encoding in Python 3,encode a string `data to be encoded` to `ascii` encoding,encoded = 'data to be encoded'.encode('ascii'),1370,26,8,0,0,34,0,54,0
9880173,How to decode encodeURIComponent in GAE (python)?,decode encodeuricomponent in GAE,urllib.parse.unquote(h.path.encode('utf-8')).decode('utf-8'),1455,28,4,60,1,25,1,54,0
11339210,How to get integer values from a string in Python?,get multiple integer values from a string 'string1',"map(int, re.findall('\\d+', string1))",1564,31,5,48,0,24,0,54,0
11840111,Divide the values of two dictionaries in python,divide values associated with each key in dictionary `d1` from values associated with the same key in dictionary `d2`,"dict((k, float(d2[k]) / d1[k]) for k in d2)",1612,32,1,26,0,59,0,54,0
15411107,Delete a dictionary item if the key exists,Delete an item with key `key` from `mydict`,"try:
    del mydict[key]
except KeyError:
    pass
try:
    del mydict[key]
except KeyError:
    pass",1922,40,1,7,0,6,0,54,0
16537636,How to sort in decreasing value first then increasing in second value,sort list `student_tuples` by second element of each tuple in ascending and third element of each tuple in descending,"print(sorted(student_tuples, key=lambda t: (-t[2], t[0])))",1992,42,7,64,1,54,0,54,0
17098654,"How to store data frame using PANDAS, Python","store data frame `df` to file `file_name` using pandas, python",df.to_pickle(file_name),2029,43,3,64,0,23,0,54,0
17577727,"Python, Encoding output to UTF-8",decode string `content` to UTF-8 code,print(content.decode('utf8')),2068,44,8,53,0,32,0,54,0
18319101,What's the best way to generate random strings of a specific length in Python?,generate random upper-case ascii string of 12 characters length,print(''.join(choice(ascii_uppercase) for i in range(12))),2121,45,8,0,0,55,0,54,0
18649884,Python list comprehension for loops,Get a list from two strings `12345` and `ab` with values as each character concatenated,[(x + y) for x in '12345' for y in 'ab'],2148,46,8,0,0,51,0,54,0
19095796,How to print backslash with Python?,print backslash,print('\\'),2179,47,8,0,0,24,0,54,0
19555472,Change a string of integers separated by spaces to a list of int,change a string of integers `x` separated by spaces to a list of int,"x = map(int, x.split())",2203,47,5,17,0,17,0,54,0
20876077,Python: unescape special characters without splitting data,"unescape special characters without splitting data in array of strings `['I ', u'<', '3s U ', u'&', ' you luvz me']`",""""""""""""".join(['I ', '<', '3s U ', '&', ' you luvz me'])",2286,49,8,0,0,48,0,54,0
22296496,Add element to a json in python,add variable `var` to key 'f' of first element in JSON data `data`,data[0]['f'] = var,2349,51,1,3,0,63,0,54,0
23748995,Pandas DataFrame to list,Get a list of all values in column `a` in pandas data frame `df`,df['a'].tolist(),2387,52,3,54,0,21,0,54,0
26053849,Counting non zero values in each column of a dataframe in python,count non zero values in each column in pandas data frame,df.astype(bool).sum(axis=1),2435,53,3,6,0,52,0,54,0
28207743,Convert string to numpy array,Create an array containing the conversion of string '100110' into separate elements,"np.array(map(int, '100110'))",2485,55,5,36,0,51,0,54,0
28986489,Python Pandas: How to replace a characters in a column of a dataframe?,Python Pandas: How to replace a characters in a column of a dataframe?,"df['range'].replace(',', '-', inplace=True)",2505,55,3,17,0,33,0,54,0
33065588,How to execute a command in the terminal from a Python script?,execute a command `command ` in the terminal from a python script,os.system(command),2641,59,4,54,1,25,1,54,0
33680914,Grouping dataframes in pandas?,Return values for column `C` after group by on column `A` and `B` in dataframe `df`,"df.groupby(['A', 'B'])['C'].unique()",2648,59,3,13,0,49,0,54,0
34148637,Sorting JSON in python by a specific value,sort json `ips_data` by a key 'data_two',"sorted_list_of_keyvalues = sorted(list(ips_data.items()), key=item[1]['data_two'])",2656,59,1,64,0,21,0,54,0
36518800,Sort a list in python based on another sorted list,sort a list `unsorted_list` based on another sorted list `presorted_list`,"sorted(unsorted_list, key=presorted_list.index)",2712,60,7,56,1,37,0,54,0
38147447,How to remove square bracket from pandas dataframe,remove square bracket '[]' from pandas dataframe `df` column 'value',df['value'] = df['value'].str.strip('[]'),2735,61,3,40,0,58,0,54,0
40620804,How do I sort a list with positives coming before negatives with values sorted respectively?,sort list `lst` with positives coming before negatives with values sorted respectively,"sorted(lst, key=lambda x: (x < 0, x))",2808,63,7,53,1,18,0,54,0
40903174,Sorting data in DataFrame Pandas,Sorting data in DataFrame Pandas,"df.sort_values(['System_num', 'Dis'])",2818,63,3,2,0,35,0,54,0
