question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
73663,Terminating a Python script,terminate the program,sys.exit(),44,0,4,41,1,47,1,42,0
120656,Directory listing,list all files in directory `path`,os.listdir(path),70,0,9,13,1,41,0,42,0
273192,check if a directory exists and create it if necessary,check if a directory `path` exists and create it if necessary,distutils.dir_util.mkpath(path),118,0,9,35,1,29,0,42,0
583557,What is the best way to print a table with delimiters in Python,print a 2 dimensional list `tab` as a table with delimiters,print('\n'.join('\t'.join(str(col) for col in row) for row in tab)),238,0,7,39,1,17,0,42,0
613183,Sort a Python dictionary by value,Sort dictionary `dict1` by value in ascending order,"sorted(dict1, key=dict1.get)",247,0,1,5,0,18,0,42,0
638360,Python - How to calculate equal parts of two dictionaries?,get set intersection between dictionaries `d1` and `d2`,"dict((x, set(y) & set(d1.get(x, ()))) for x, y in d2.items())",256,0,1,38,0,49,0,42,0
739993,get a list of locally installed Python modules,get a list of locally installed Python modules,help('modules'),300,0,4,42,1,27,1,42,0
902408,How to use variables in SQL statement in Python?,How to use variables in SQL statement in Python?,"cursor.execute('INSERT INTO table VALUES (%s, %s, %s)', (var1, var2, var3))",357,0,4,23,1,46,1,42,0
2397687,What's the easiest way to convert a list of hex byte strings to a list of hex integers?,convert the elements of list `L` from hex byte strings to hex integers,"[int(x, 16) for x in L]",597,6,5,40,0,51,0,42,0
3294889,Iterating over dictionaries using for loops,Iterating key and items over dictionary `d`,"for (letter, number) in list(d.items()):
    pass",735,10,1,26,0,6,0,42,0
3880399,how to send the output of pprint module to a log file,send the output of pprint object `dataobject` to file `logFile`,"pprint.pprint(dataobject, logFile)",831,12,9,47,1,6,0,42,0
4231345,Zip and apply a list of functions over a list of values in Python,apply a list of functions named 'functions' over a list of values named 'values',"[x(y) for x, y in zip(functions, values)]",899,14,7,21,1,29,0,42,0
4454298,Prepend a line to an existing file in Python,prepend the line '#test firstline\n' to the contents of file 'infile' and save as the file 'outfile',"open('outfile', 'w').write('#test firstline\n' + open('infile').read())",932,15,9,34,1,57,0,42,0
5744980,Taking the results of a bash command and using it in python,"Taking the results of a bash command ""awk '{print $10, $11}' test.txt > test2.txt""","os.system(""awk '{print $10, $11}' test.txt > test2.txt"")",1086,19,9,19,1,50,0,42,0
5858916,Find array item in a string,check if any of the items in  `search` appear in `string`,any(x in string for x in search),1100,19,0,5,0,42,0,42,0
6797984,convert string to lowercase,convert string `s` to lowercase,s.lower(),1178,21,8,0,0,54,0,42,0
